row,range,experiment,plot,plotLength,plotLeng_1,rowSpacing,rowSpaci_1,alleyLengt,alleyLen_1,rowsPerPlo,uniqueID,geometry,NDVI_HUE_masked_min,NDVI_HUE_masked_max,NDVI_HUE_masked_mean,NDVI_HUE_masked_count,Year,Location,Pedigree,Rep,Block,MOplot
18,1,2021_MOH2_ALL,18,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,18,"POLYGON ((556113.7702743984 4309086.550885015, 556113.238968651 4309080.478082566, 556111.720769274 4309080.6109091295, 556112.2520750245 4309086.683711579, 556113.7702743984 4309086.550885015))",0.28667593002319336,0.7840494513511658,0.5768907283438809,2627,2021,MOH2,Fill/HB,-1,-1,18
19,1,2021_MOH2_ALL,19,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,19,"POLYGON ((556111.8883865655 4309086.71553005, 556111.3570805399 4309080.642727628, 556109.8388811785 4309080.775554261, 556110.3701872028 4309086.848356685, 556111.8883865655 4309086.71553005))",0.25906771421432495,0.8528034090995789,0.6249583174542683,2378,2021,MOH2,W10004_1007/PHK76,1,2,19
20,1,2021_MOH2_ALL,20,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,20,"POLYGON ((556110.3701872028 4309086.848356685, 556109.8388811785 4309080.775554261, 556108.3206818148 4309080.908380894, 556108.8519878399 4309086.981183318, 556110.3701872028 4309086.848356685))",0.3133305311203003,0.8175628781318665,0.5611993590397621,402,2021,MOH2,W10004_0168/PHK76,1,2,20
21,1,2021_MOH2_ALL,21,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,21,"POLYGON ((556108.6741772232 4309086.99673959, 556108.142871063 4309080.92393718, 556106.6246717079 4309081.056763846, 556107.1559778689 4309087.129566258, 556108.6741772232 4309086.99673959))",0.2534141540527344,0.7638295292854309,0.5460079905552785,423,2021,MOH2,Fill/HB,-1,-1,21
22,1,2021_MOH2_ALL,22,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,22,"POLYGON ((556107.1559778689 4309087.129566258, 556106.6246717079 4309081.056763846, 556105.1064723516 4309081.189590515, 556105.6377785124 4309087.262392926, 556107.1559778689 4309087.129566258))",0.31439146399497986,0.7931573390960693,0.5682534610523897,612,2021,MOH2,Fill/HB,-1,-1,22
23,1,2021_MOH2_ALL,23,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,23,"POLYGON ((556105.604209006 4309087.265329876, 556105.0729028196 4309081.1925274655, 556103.5547034654 4309081.325354142, 556104.0860096515 4309087.398156549, 556105.604209006 4309087.265329876))",0.2127375304698944,0.765932023525238,0.5330518582166531,462,2021,MOH2,W10004_0950/PHK76,1,3,23
24,1,2021_MOH2_ALL,24,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,24,"POLYGON ((556104.0524401464 4309087.401093495, 556103.5211339348 4309081.328291087, 556102.0029345817 4309081.461117768, 556102.534240792 4309087.5339201735, 556104.0524401464 4309087.401093495))",0.29529720544815063,0.79294753074646,0.5492265200045329,586,2021,MOH2,F42/MO17,1,-1,501
25,1,2021_MOH2_ALL,25,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,25,"POLYGON ((556102.3202000391 4309087.32868153, 556101.7888936456 4309081.255879141, 556100.2706942573 4309081.388705863, 556100.8020006506 4309087.461508254, 556102.3202000391 4309087.32868153))",0.28489381074905396,0.8060527443885803,0.5498490201680768,687,2021,MOH2,Fill/HB,-1,-1,502
26,1,2021_MOH2_ALL,26,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,26,"POLYGON ((556100.885924414 4309087.454165861, 556100.3546180846 4309081.381363465, 556098.8364186941 4309081.514190172, 556099.3677250234 4309087.5869925665, 556100.885924414 4309087.454165861))",0.28017690777778625,0.7521894574165344,0.5164627339798591,519,2021,MOH2,Fill/HB,-1,-1,503
27,1,2021_MOH2_ALL,27,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,27,"POLYGON ((556099.2838012545 4309087.594334941, 556098.7524948603 4309081.521532552, 556097.2342954729 4309081.6543592755, 556097.7656018657 4309087.727161663, 556099.2838012545 4309087.594334941))",0.1856585443019867,0.7542537450790405,0.5359293823242187,1000,2021,MOH2,B14A/OH43,1,-1,504
28,1,2021_MOH2_ALL,28,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,28,"POLYGON ((556097.7656018636 4309087.727161649, 556097.2342954708 4309081.654359261, 556095.716096082 4309081.787185983, 556096.2474024746 4309087.859988369, 556097.7656018636 4309087.727161649))",0.26999786496162415,0.754282534122467,0.506611188252767,480,2021,MOH2,B14A/H95,1,-1,505
28,2,2021_MOH2_ALL,29,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,29,"POLYGON ((556096.9150674638 4309081.218398874, 556096.3837607865 4309075.145596513, 556094.8655613231 4309075.278423295, 556095.396867998 4309081.351225656, 556096.9150674638 4309081.218398874))",0.20943403244018555,0.6973103284835815,0.4854300042160419,476,2021,MOH2,B73/PHN82,1,-1,506
27,2,2021_MOH2_ALL,30,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,30,"POLYGON ((556098.4777472875 4309081.014027643, 556097.9464406391 4309074.94122528, 556096.4282411591 4309075.074052056, 556096.9595478072 4309081.14685442, 556098.4777472875 4309081.014027643))",0.20666447281837463,0.7866705060005188,0.5967077243547498,2608,2021,MOH2,2369/LH123HT,1,-1,507
26,2,2021_MOH2_ALL,31,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,31,"POLYGON ((556099.9865043723 4309080.966593153, 556099.4551977239 4309074.893790792, 556097.9369982606 4309075.026617568, 556098.4683049088 4309081.099419932, 556099.9865043723 4309080.966593153))",0.2869008183479309,0.7994924783706665,0.611442877129365,809,2021,MOH2,B37/H95,1,-1,508
25,2,2021_MOH2_ALL,32,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,32,"POLYGON ((556101.5718428518 4309080.827892486, 556101.0405362563 4309074.755090118, 556099.5223367895 4309074.887916883, 556100.0536433859 4309080.96071925, 556101.5718428518 4309080.827892486))",0.2849767506122589,0.694067656993866,0.47247761427754104,99,2021,MOH2,TX714/TX779,1,-1,509
24,2,2021_MOH2_ALL,33,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,33,"POLYGON ((556103.1981323162 4309080.65587535, 556102.6668257989 4309074.583072973, 556101.1486263248 4309074.715899717, 556101.6799328408 4309080.788702094, 556103.1981323162 4309080.65587535))",0.25800469517707825,0.827893853187561,0.6060674866633629,536,2021,MOH2,B37/MO17,1,-1,510
23,2,2021_MOH2_ALL,34,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,34,"POLYGON ((556104.7228371827 4309080.404086828, 556104.191530661 4309074.331284453, 556102.6733311618 4309074.464111195, 556103.2046376845 4309080.536913571, 556104.7228371827 4309080.404086828))",0.20624686777591705,0.7546679973602295,0.5536026189356674,1296,2021,MOH2,W10004_0080/PHK76,1,3,24
22,2,2021_MOH2_ALL,35,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,35,"POLYGON ((556106.3236973247 4309080.63611939, 556105.7923908967 4309074.563317005, 556104.2741914671 4309074.696143731, 556104.8054978949 4309080.768946115, 556106.3236973247 4309080.63611939))",0.1979333907365799,0.7520219087600708,0.5440079478288857,534,2021,MOH2,W10004_1112/PHK76,1,3,25
21,2,2021_MOH2_ALL,36,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,36,"POLYGON ((556107.8110806484 4309080.555884132, 556107.2797742034 4309074.483081749, 556105.7615747825 4309074.61590848, 556106.2928812295 4309080.688710865, 556107.8110806484 4309080.555884132))",0.3344157934188843,0.7358840107917786,0.5768414220065935,282,2021,MOH2,W10004_0827/PHK76,1,3,26
20,2,2021_MOH2_ALL,37,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,37,"POLYGON ((556109.6921847888 4309080.322152025, 556109.1608786109 4309074.249349616, 556107.6426791656 4309074.382176278, 556108.1739853421 4309080.454978689, 556109.6921847888 4309080.322152025))",0.3024369478225708,0.755984902381897,0.5286454451711554,380,2021,MOH2,B37/OH43,1,3,27
19,2,2021_MOH2_ALL,38,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,38,"POLYGON ((556111.1497506354 4309080.076237475, 556110.6184444021 4309074.003435069, 556109.1002449355 4309074.136261744, 556109.6315511697 4309080.209064147, 556111.1497506354 4309080.076237475))",0.1822076141834259,0.8777168989181519,0.6443233561810785,1859,2021,MOH2,W10004_0079/PHK76,1,3,28
18,2,2021_MOH2_ALL,39,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,39,"POLYGON ((556111.5261819804 4309079.160439219, 556113.0454884007 4309079.040265635, 556112.7061261977 4309075.161370648, 556111.94421413 4309075.228029314, 556111.9372717363 4309076.5498345755, 556111.3036676848 4309076.617110147, 556111.5261819804 4309079.160439219))",0.29659563302993774,0.7502422332763672,0.5841364429318889,1526,2021,MOH2,W10004_0264/PHK76,1,2,29
17,2,2021_MOH2_ALL,40,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,40,"POLYGON ((556113.0252951628 4309078.152993103, 556113.6288415776 4309078.239864508, 556113.7812939549 4309079.319233352, 556114.6595884009 4309079.347114353, 556114.1884734943 4309073.962291825, 556112.6702740602 4309074.095118395, 556113.0252951628 4309078.152993103))",0.30975523591041565,0.7991593480110168,0.625856646195915,4137,2021,MOH2,W10004_0062/PHK76,1,2,30
16,2,2021_MOH2_ALL,41,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,41,"POLYGON ((556114.2751778222 4309074.177350648, 556114.581916674 4309074.161140584, 556114.6040515582 4309074.563043747, 556114.3111637599 4309074.588668108, 556114.6572725298 4309078.5446763085, 556115.5448515229 4309078.467023212, 556115.601258269 4309077.771652622, 556116.1042770036 4309077.598093387, 556115.7483263712 4309073.529594148, 556114.2301268778 4309073.662420712, 556114.2751778222 4309074.177350648))",0.36308199167251587,0.820096492767334,0.6541630932920964,3054,2021,MOH2,W10004_0199/PHK76,1,4,31
15,2,2021_MOH2_ALL,42,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,42,"POLYGON ((556117.9792269187 4309079.542089054, 556117.447921267 4309073.469286595, 556115.9297217829 4309073.602113125, 556116.4610274355 4309079.674915585, 556117.9792269187 4309079.542089054))",0.2800813615322113,0.8953934907913208,0.6593374134677719,5399,2021,MOH2,W10004_0632/PHK76,1,4,32
14,2,2021_MOH2_ALL,43,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,43,"POLYGON ((556119.4757592693 4309079.564897048, 556118.944453612 4309073.492094587, 556117.4262541605 4309073.624921121, 556117.9575598154 4309079.697723581, 556119.4757592693 4309079.564897048))",0.29858970642089844,0.8829885125160217,0.6104784113656584,5339,2021,MOH2,W10004_0649/PHK76,1,2,33
13,2,2021_MOH2_ALL,44,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,44,"POLYGON ((556120.9296130289 4309079.42078677, 556120.3983073232 4309073.347984312, 556118.88010787 4309073.480810857, 556119.4114135765 4309079.5536133135, 556120.9296130289 4309079.42078677))",0.2775701880455017,0.79114830493927,0.5635923405283505,2619,2021,MOH2,W10004_0949/PHK76,1,2,34
12,2,2021_MOH2_ALL,45,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,45,"POLYGON ((556122.4182584928 4309079.19184151, 556121.8869527561 4309073.119039057, 556120.3687532851 4309073.251865608, 556120.9000590218 4309079.324668062, 556122.4182584928 4309079.19184151))",0.23989073932170868,0.7302029132843018,0.49725411155007104,528,2021,MOH2,F42/H95,1,4,35
11,2,2021_MOH2_ALL,46,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,46,"POLYGON ((556123.9809383278 4309078.987470534, 556123.4496326187 4309072.9146680785, 556121.9314331333 4309073.04749462, 556122.4627388434 4309079.120297076, 556123.9809383278 4309078.987470534))",0.291890949010849,0.780297040939331,0.5463582847013052,996,2021,MOH2,W10004_0041/PHK76,1,4,36
10,2,2021_MOH2_ALL,47,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,47,"POLYGON ((556125.6097100163 4309079.115581971, 556125.0784044144 4309073.042779504, 556123.5602049768 4309073.175606027, 556124.0915105785 4309079.248408492, 556125.6097100163 4309079.115581971))",0.2818233370780945,0.736005425453186,0.4991299802776419,511,2021,MOH2,LH82/TX779,1,1,37
9,2,2021_MOH2_ALL,48,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,48,"POLYGON ((556127.1188826902 4309078.915892268, 556126.5875770753 4309072.843089801, 556125.0693776243 4309072.975916326, 556125.6006832389 4309079.048718791, 556127.1188826902 4309078.915892268))",0.26767340302467346,0.7859615683555603,0.5058467431819482,819,2021,MOH2,W10004_0389/PHK76,1,1,38
8,2,2021_MOH2_ALL,49,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,49,"POLYGON ((556128.8172087286 4309078.464722285, 556128.2859032241 4309072.391919809, 556126.7677037098 4309072.5247463, 556127.2990092139 4309078.597548774, 556128.8172087286 4309078.464722285))",0.22371599078178406,0.7456443905830383,0.5071466394372889,740,2021,MOH2,TX773/TX779,1,4,39
7,2,2021_MOH2_ALL,50,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,50,"POLYGON ((556130.304775676 4309078.368402259, 556129.773470151 4309072.295599785, 556128.2552706433 4309072.428426279, 556128.7865761691 4309078.501228753, 556130.304775676 4309078.368402259))",0.24208779633045197,0.7416564226150513,0.5295295846421284,873,2021,MOH2,W10004_0782/PHK76,1,4,40
6,2,2021_MOH2_ALL,51,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,51,"POLYGON ((556131.9254233567 4309078.450577604, 556131.3941179276 4309072.377775119, 556129.8759184603 4309072.510601592, 556130.4072238869 4309078.583404078, 556131.9254233567 4309078.450577604))",0.2906439006328583,0.8199204802513123,0.5506011655666684,596,2021,MOH2,W10004_0879/PHK76,1,1,41
5,2,2021_MOH2_ALL,52,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,52,"POLYGON ((556133.4283065463 4309078.336004372, 556132.8970011101 4309072.26320189, 556131.3788016445 4309072.396028369, 556131.9101070839 4309078.468830852, 556133.4283065463 4309078.336004372))",0.17908376455307007,0.8144125938415527,0.5954611986404695,1709,2021,MOH2,W10004_0179/PHK76,1,1,42
4,2,2021_MOH2_ALL,53,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,53,"POLYGON ((556135.0993248707 4309077.969936022, 556134.5680195281 4309071.897133529, 556133.0498200171 4309072.029959979, 556133.5811253573 4309078.10276247, 556135.0993248707 4309077.969936022))",0.29652470350265503,0.8654513955116272,0.6140795768575465,4512,2021,MOH2,W10004_0430/PHK76,1,1,43
3,2,2021_MOH2_ALL,54,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,54,"POLYGON ((556136.7526393143 4309078.028247392, 556136.2213340927 4309071.955444887, 556134.7031346136 4309072.0882713115, 556135.234439836 4309078.161073814, 556136.7526393143 4309078.028247392))",0.2717841565608978,0.8140488266944885,0.6221028068747443,7333,2021,MOH2,W10004_0741/PHK76,1,1,44
2,2,2021_MOH2_ALL,55,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,55,"POLYGON ((556138.2708387924 4309077.89542097, 556137.7395335718 4309071.822618465, 556136.2213340927 4309071.955444887, 556136.7526393143 4309078.028247392, 556138.2708387924 4309077.89542097))",0.22045235335826874,0.8176012635231018,0.6017577848392579,7061,2021,MOH2,W10004_0822/PHK76,1,1,45
1,2,2021_MOH2_ALL,56,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,56,"POLYGON ((556139.885171188 4309077.731607375, 556139.3538660405 4309071.658804862, 556137.8356665537 4309071.7916312665, 556138.3669717034 4309077.864433778, 556139.885171188 4309077.731607375))",0.20393717288970947,0.8112679123878479,0.5467923302671805,2903,2021,MOH2,W10004_0271/PHK76,1,1,46
1,3,2021_MOH2_ALL,57,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,57,"POLYGON ((556139.403839768 4309071.6259883, 556138.8725346539 4309065.553185786, 556137.3543351601 4309065.68601218, 556137.8856402739 4309071.758814694, 556139.403839768 4309071.6259883))",0.2997407615184784,0.8196806311607361,0.5637082386304193,2987,2021,MOH2,W10004_0892/PHK76,1,5,47
2,3,2021_MOH2_ALL,58,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,58,"POLYGON ((556137.8555583771 4309071.795554376, 556137.3242532422 4309065.722751863, 556135.806053757 4309065.855578265, 556136.3373588905 4309071.928380776, 556137.8555583771 4309071.795554376))",0.2832407057285309,0.8239768743515015,0.5985224680083467,6215,2021,MOH2,W10004_0966/PHK76,1,5,48
3,3,2021_MOH2_ALL,59,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,59,"POLYGON ((556136.1145946379 4309071.888898642, 556135.5832893301 4309065.8160961475, 556134.0650898416 4309065.948922592, 556134.5963951481 4309072.0217250865, 556136.1145946379 4309071.888898642))",0.31709492206573486,0.8362266421318054,0.6709482898450878,9344,2021,MOH2,W10004_0732/PHK76,1,5,49
4,3,2021_MOH2_ALL,60,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,60,"POLYGON ((556134.579767438 4309072.031411595, 556134.0484621195 4309065.958609101, 556132.5302626331 4309066.091435546, 556133.0615679524 4309072.164238042, 556134.579767438 4309072.031411595))",0.31688112020492554,0.8388134241104126,0.6582123149045115,3613,2021,MOH2,W10004_0798/PHK76,1,5,50
5,3,2021_MOH2_ALL,61,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,61,"POLYGON ((556132.881684883 4309072.281455118, 556132.3503794359 4309066.208652635, 556130.8321799755 4309066.341479117, 556131.3634854223 4309072.414281598, 556132.881684883 4309072.281455118))",0.2960261106491089,0.7762259840965271,0.5234369348596644,918,2021,MOH2,W10004_0078/PHK76,1,5,51
6,3,2021_MOH2_ALL,62,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,62,"POLYGON ((556131.3743962669 4309072.345674074, 556130.8430908213 4309066.272871593, 556129.3248913473 4309066.405698069, 556129.8561967927 4309072.478500551, 556131.3743962669 4309072.345674074))",0.30441397428512573,0.8447403311729431,0.6006551106770833,1410,2021,MOH2,W10004_0129/PHK76,1,5,52
7,3,2021_MOH2_ALL,63,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,63,"POLYGON ((556129.6589138252 4309072.33944863, 556129.1276082164 4309066.266646166, 556127.6094087196 4309066.399472684, 556128.1407143282 4309072.472275148, 556129.6589138252 4309072.33944863))",0.2741888463497162,0.7916945815086365,0.5421061123528907,1094,2021,MOH2,B73/PHN82,1,6,53
8,3,2021_MOH2_ALL,64,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,64,"POLYGON ((556128.0677014 4309072.411009984, 556127.5363957301 4309066.338207525, 556126.018196223 4309066.471034056, 556126.5495018937 4309072.543836516, 556128.0677014 4309072.411009984))",0.19105777144432068,0.7339510917663574,0.5312159136996243,915,2021,MOH2,W10004_0631/PHK76,1,6,54
9,3,2021_MOH2_ALL,65,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,65,"POLYGON ((556126.4470930067 4309072.637362185, 556125.9157872644 4309066.564559731, 556124.3975877782 4309066.697386283, 556124.9288935179 4309072.770188735, 556126.4470930067 4309072.637362185))",0.2813965678215027,0.7983598113059998,0.534826608649789,948,2021,MOH2,W10004_1018/PHK76,1,4,55
10,3,2021_MOH2_ALL,66,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,66,"POLYGON ((556124.9916270942 4309072.713960561, 556124.4603213987 4309066.641158104, 556122.942121898 4309066.773984642, 556123.4734275966 4309072.846787099, 556124.9916270942 4309072.713960561))",0.2962813079357147,0.7628215551376343,0.5162318638392858,455,2021,MOH2,W10004_0256/PHK76,1,4,56
11,3,2021_MOH2_ALL,67,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,67,"POLYGON ((556123.307048543 4309072.87825663, 556122.7757427206 4309066.805454184, 556121.2575432314 4309066.938280756, 556121.7888490536 4309073.0110832, 556123.307048543 4309072.87825663))",0.30579033493995667,0.7772054672241211,0.5283638827772026,664,2021,MOH2,W10004_0688/PHK76,1,6,57
12,3,2021_MOH2_ALL,68,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,68,"POLYGON ((556121.8377348314 4309072.989892997, 556121.3064290448 4309066.91709055, 556119.7882295492 4309067.049917109, 556120.3195353367 4309073.122719557, 556121.8377348314 4309072.989892997))",0.2820824682712555,0.7828837633132935,0.5397568133698792,1190,2021,MOH2,W10004_1140/PHK76,1,6,58
