row,range,experiment,plot,plotLength,plotLeng_1,rowSpacing,rowSpaci_1,alleyLengt,alleyLen_1,rowsPerPlo,uniqueID,geometry,NDVI_min,NDVI_max,NDVI_mean,NDVI_count,Year,Location,Pedigree,Rep,Block,MOplot
28,5,2021_MOH2_ALL,140,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,140,"POLYGON ((556096.0191305681 4309063.323576194, 556095.4878244555 4309057.250773776, 556093.9696250383 4309057.383600427, 556094.5009311509 4309063.456402843, 556096.0191305681 4309063.323576194))",0.12141801416873932,0.8920871615409851,0.41656067435129845,23258,2021,MOH2,PHG39/PHN82,1,-1,525
28,6,2021_MOH2_ALL,141,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,141,"POLYGON ((556095.3930522795 4309057.066145884, 556094.8617460785 4309050.993343479, 556093.343546627 4309051.126170146, 556093.8748528289 4309057.198972552, 556095.3930522795 4309057.066145884))",0.12534908950328827,0.9003382325172424,0.46968696248118685,23255,2021,MOH2,F42/H95,2,-1,526
27,6,2021_MOH2_ALL,142,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,142,"POLYGON ((556096.9227316679 4309056.939188666, 556096.391425476 4309050.86638626, 556094.8732260255 4309050.999212926, 556095.4045322172 4309057.072015331, 556096.9227316679 4309056.939188666))",0.15839998424053192,0.9016128778457642,0.440595394471619,23255,2021,MOH2,B73/PHM49,2,-1,527
26,6,2021_MOH2_ALL,143,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,143,"POLYGON ((556098.5139439818 4309056.867627161, 556097.982637851 4309050.794824746, 556096.464438411 4309050.927651399, 556096.9957445416 4309057.000453811, 556098.5139439818 4309056.867627161))",0.1502508670091629,0.9003242254257202,0.4491523580278435,23255,2021,MOH2,PHW52/PHM49,1,-1,528
25,6,2021_MOH2_ALL,144,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,144,"POLYGON ((556099.9540935248 4309056.809281918, 556099.4227873404 4309050.736479509, 556097.9045879164 4309050.869306174, 556098.4358941007 4309056.942108585, 556099.9540935248 4309056.809281918))",0.13320176303386688,0.9160299897193909,0.4924748749543089,23254,2021,MOH2,TX779/LH195,1,-1,529
24,6,2021_MOH2_ALL,145,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,145,"POLYGON ((556101.6296976886 4309056.746323336, 556101.0983916307 4309050.673520916, 556099.5801922182 4309050.806347553, 556100.1114982747 4309056.879149972, 556101.6296976886 4309056.746323336))",0.17835576832294464,0.9371750950813293,0.5954702701703934,23255,2021,MOH2,PHW52/PHN82,2,-1,530
23,6,2021_MOH2_ALL,146,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,146,"POLYGON ((556103.0937689483 4309056.381447029, 556102.5624628298 4309050.308644614, 556101.0442633729 4309050.44147126, 556101.5755694924 4309056.514273673, 556103.0937689483 4309056.381447029))",0.19965986907482147,0.9186034202575684,0.6025392724502301,23257,2021,MOH2,W10004_0680/PHK76,1,12,116
22,6,2021_MOH2_ALL,147,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,147,"POLYGON ((556104.6710781374 4309056.480234315, 556104.1397720851 4309050.407431892, 556102.6215726694 4309050.54025853, 556103.1528787226 4309056.61306095, 556104.6710781374 4309056.480234315))",0.15258364379405975,0.919322669506073,0.567601571233554,23258,2021,MOH2,W10004_0784/PHK76,1,12,117
21,6,2021_MOH2_ALL,148,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,148,"POLYGON ((556106.2564165582 4309056.341533816, 556105.7251105555 4309050.268731388, 556104.2069111398 4309050.40155801, 556104.7382171422 4309056.474360439, 556106.2564165582 4309056.341533816))",0.13804639875888824,0.9057298898696899,0.4043748505154362,23257,2021,MOH2,TX714/TX779,1,12,118
20,6,2021_MOH2_ALL,149,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,149,"POLYGON ((556107.8707642058 4309056.033017222, 556107.3394582614 4309049.96021479, 556105.8212588091 4309050.093041394, 556106.3525647533 4309056.165843828, 556107.8707642058 4309056.033017222))",0.13604873418807983,0.9320728778839111,0.49899190433130536,23258,2021,MOH2,W10004_0661/PHK76,1,12,119
19,6,2021_MOH2_ALL,150,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,150,"POLYGON ((556109.4078484459 4309055.729406092, 556108.8765425022 4309049.656603662, 556107.3583430169 4309049.789430263, 556107.8896489616 4309055.862232695, 556109.4078484459 4309055.729406092))",0.144193634390831,0.9223424792289734,0.5236656193558098,23254,2021,MOH2,REDEAR/LH195,1,12,120
18,6,2021_MOH2_ALL,151,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,151,"POLYGON ((556111.1279305557 4309055.798789307, 556110.596624783 4309049.725986857, 556109.0784253336 4309049.858813419, 556109.609731105 4309055.931615869, 556111.1279305557 4309055.798789307))",0.1599951833486557,0.9098455309867859,0.5251971768580428,23257,2021,MOH2,W10004_0756/PHK76,1,11,121
17,6,2021_MOH2_ALL,152,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,152,"POLYGON ((556112.6920788665 4309055.611203085, 556112.1607731251 4309049.538400633, 556110.6425736623 4309049.671227186, 556111.1738794046 4309055.744029637, 556112.6920788665 4309055.611203085))",0.15281648933887482,0.9163196682929993,0.5595071987470975,23256,2021,MOH2,W10004_0814/PHK76,1,11,122
16,6,2021_MOH2_ALL,153,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,153,"POLYGON ((556114.3160837295 4309055.277127575, 556113.7847780517 4309049.204325118, 556112.2665785505 4309049.33715165, 556112.797884228 4309055.409954107, 556114.3160837295 4309055.277127575))",0.14944355189800262,0.9278872013092041,0.47528606079337776,23255,2021,MOH2,W10004_0006/PHK76,1,13,123
15,6,2021_MOH2_ALL,154,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,154,"POLYGON ((556115.9247123873 4309055.01799691, 556115.3934067688 4309048.945194447, 556113.8752072384 4309049.078020965, 556114.4065128589 4309055.150823428, 556115.9247123873 4309055.01799691))",0.14090190827846527,0.9178779125213623,0.49017419291328,23253,2021,MOH2,W10004_0119/PHK76,1,13,124
14,6,2021_MOH2_ALL,155,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,155,"POLYGON ((556117.5029737399 4309055.1276675835, 556116.971668186 4309049.0548651125, 556115.4534687044 4309049.187691616, 556115.9847742558 4309055.260494087, 556117.5029737399 4309055.1276675835))",0.1367194652557373,0.9376375675201416,0.5471936624591521,23257,2021,MOH2,W10004_0178/PHK76,1,11,125
13,6,2021_MOH2_ALL,156,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,156,"POLYGON ((556119.1015284732 4309055.140030038, 556118.5702229955 4309049.06722756, 556117.0520235369 4309049.2000540495, 556117.5833290165 4309055.272856526, 556119.1015284732 4309055.140030038))",0.13986562192440033,0.9006998538970947,0.44993610794599476,23257,2021,MOH2,W10004_0922/PHK76,1,11,126
12,6,2021_MOH2_ALL,157,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,157,"POLYGON ((556120.6986697956 4309054.577466279, 556120.1673643411 4309048.504663802, 556118.6491647998 4309048.637490274, 556119.1804702542 4309054.710292754, 556120.6986697956 4309054.577466279))",0.14053595066070557,0.9051383137702942,0.44599766411019864,23258,2021,MOH2,W10004_0974/PHK76,1,13,127
11,6,2021_MOH2_ALL,158,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,158,"POLYGON ((556122.2644919527 4309054.795651321, 556121.7331865649 4309048.7228488345, 556120.2149870911 4309048.8556753, 556120.7462924776 4309054.9284777865, 556122.2644919527 4309054.795651321))",0.14681214094161987,0.9118792414665222,0.48842351227587394,23257,2021,MOH2,W10004_0702/PHK76,1,13,128
10,6,2021_MOH2_ALL,159,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,159,"POLYGON ((556123.9914508347 4309054.729127001, 556123.4601456125 4309048.656324498, 556121.9419461463 4309048.789150922, 556122.4732513671 4309054.861953427, 556123.9914508347 4309054.729127001))",0.1645813137292862,0.9094481468200684,0.48335896176464266,23254,2021,MOH2,W10004_0010/PHK76,1,11,129
9,6,2021_MOH2_ALL,160,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,160,"POLYGON ((556125.4410428089 4309054.585389702, 556124.909737533 4309048.512587204, 556123.3915380662 4309048.645413639, 556123.922843342 4309054.718216138, 556125.4410428089 4309054.585389702))",0.1465156078338623,0.9173319339752197,0.45474827956382474,23259,2021,MOH2,W10004_0212/PHK76,1,11,130
8,6,2021_MOH2_ALL,161,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,161,"POLYGON ((556127.2110408242 4309053.940050109, 556126.6797356978 4309047.867247598, 556125.1615361269 4309048.000073989, 556125.6928412541 4309054.0728765, 556127.2110408242 4309053.940050109))",0.15184453129768372,0.9123910665512085,0.5007501941619728,23257,2021,MOH2,W10004_0896/PHK76,1,14,131
7,6,2021_MOH2_ALL,162,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,162,"POLYGON ((556128.7818999703 4309054.022488662, 556128.2505949028 4309047.949686144, 556126.7323953732 4309048.082512524, 556127.2637004405 4309054.155315042, 556128.7818999703 4309054.022488662))",0.15447485446929932,0.90951007604599,0.5541080373650944,23257,2021,MOH2,W10004_0203/PHK76,1,14,132
6,6,2021_MOH2_ALL,163,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,163,"POLYGON ((556130.4596132141 4309054.370283286, 556129.9283083115 4309048.297480752, 556128.4101088698 4309048.430307099, 556128.9414137723 4309054.503109635, 556130.4596132141 4309054.370283286))",0.15462368726730347,0.9341275691986084,0.5548545783930644,23257,2021,MOH2,W10004_0346/PHK76,1,10,133
5,6,2021_MOH2_ALL,164,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,164,"POLYGON ((556131.965433322 4309054.289279693, 556131.434128413 4309048.216477159, 556129.9159289828 4309048.34930351, 556130.4472338905 4309054.4221060425, 556131.965433322 4309054.289279693))",0.1496077924966812,0.9309070706367493,0.5252035772071472,23254,2021,MOH2,W10004_0787/PHK76,1,10,134
4,6,2021_MOH2_ALL,165,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,165,"POLYGON ((556133.622632121 4309053.890594051, 556133.0913272953 4309047.817791508, 556131.5731278104 4309047.950617831, 556132.1044326358 4309054.023420374, 556133.622632121 4309053.890594051))",0.12320110201835632,0.9310446381568909,0.5155288765184907,23255,2021,MOH2,W10004_0116/PHK76,1,10,135
3,6,2021_MOH2_ALL,166,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,166,"POLYGON ((556135.1699956455 4309053.704476506, 556134.6386908386 4309047.631673965, 556133.120491343 4309047.764500282, 556133.6517961508 4309053.837302827, 556135.1699956455 4309053.704476506))",0.15663474798202515,0.914527952671051,0.5090673485935552,23259,2021,MOH2,W10004_0396/PHK76,1,10,136
2,6,2021_MOH2_ALL,167,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,167,"POLYGON ((556136.8644821998 4309053.674619718, 556136.3331775367 4309047.60181716, 556134.8149780574 4309047.734643444, 556135.3462827203 4309053.807446, 556136.8644821998 4309053.674619718))",0.16926871240139008,0.9050569534301758,0.5099645489545259,23255,2021,MOH2,W10004_0637/PHK76,1,10,137
1,6,2021_MOH2_ALL,168,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,168,"POLYGON ((556138.4221250584 4309053.605995541, 556137.8908204308 4309047.533192983, 556136.3726209633 4309047.666019259, 556136.9039255895 4309053.73882182, 556138.4221250584 4309053.605995541))",0.1412012279033661,0.9154772758483887,0.5006324812682749,23256,2021,MOH2,W10004_0745/PHK76,1,10,138
1,7,2021_MOH2_ALL,169,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,169,"POLYGON ((556137.9491486825 4309047.426610526, 556137.4178440897 4309041.353807958, 556135.8996446008 4309041.486634224, 556136.4309491923 4309047.55943679, 556137.9491486825 4309047.426610526))",0.14602378010749817,0.9037380218505859,0.47065836361095587,23257,2021,MOH2,W10004_0505/PHK76,1,14,139
2,7,2021_MOH2_ALL,170,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,170,"POLYGON ((556136.3579363042 4309047.498171646, 556135.8266316502 4309041.425369084, 556134.3084321497 4309041.558195365, 556134.8397368034 4309047.630997924, 556136.3579363042 4309047.498171646))",0.12883269786834717,0.8975682854652405,0.46760386711191143,23255,2021,MOH2,W10004_0097/PHK76,1,14,140
3,7,2021_MOH2_ALL,171,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,171,"POLYGON ((556134.5744888049 4309047.671117379, 556134.0431839513 4309041.5983148385, 556132.5249844649 4309041.73114117, 556133.0562893171 4309047.8039437095, 556134.5744888049 4309047.671117379))",0.1548638641834259,0.9105189442634583,0.5001588131826196,23256,2021,MOH2,W10004_0467/PHK76,1,14,141
4,7,2021_MOH2_ALL,172,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,172,"POLYGON ((556133.0497839234 4309047.922905484, 556132.5184790764 4309041.850102943, 556131.0002796127 4309041.982929274, 556131.5315844595 4309048.055731816, 556133.0497839234 4309047.922905484))",0.15890932083129883,0.9130120277404785,0.5126471017083083,23254,2021,MOH2,W10004_0807/PHK76,1,14,142
5,7,2021_MOH2_ALL,173,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,173,"POLYGON ((556131.3537731457 4309048.071288216, 556130.822468165 4309041.998485689, 556129.3042687066 4309042.131312055, 556129.8355736893 4309048.204114582, 556131.3537731457 4309048.071288216))",0.16043366491794586,0.9306020736694336,0.5683178048544524,23257,2021,MOH2,W10004_0963/PHK76,1,14,143
6,7,2021_MOH2_ALL,174,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,174,"POLYGON ((556129.8567638769 4309048.253000371, 556129.3254589147 4309042.1801978415, 556127.8072594661 4309042.313024202, 556128.3385644282 4309048.385826732, 556129.8567638769 4309048.253000371))",0.15232408046722412,0.9204439520835876,0.5400483430982584,23255,2021,MOH2,W10004_0217/PHK76,1,14,144
7,7,2021_MOH2_ALL,175,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,175,"POLYGON ((556128.2287731962 4309048.086901167, 556127.6974681241 4309042.014098649, 556126.1792686204 4309042.146925034, 556126.7105736934 4309048.2197275525, 556128.2287731962 4309048.086901167))",0.1716056764125824,0.9045025706291199,0.48960626088428794,23256,2021,MOH2,B73/MO17,1,15,145
8,7,2021_MOH2_ALL,176,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,176,"POLYGON ((556126.6828781073 4309048.289803531, 556126.1515730203 4309042.217001013, 556124.6333735293 4309042.349827402, 556125.1646786171 4309048.42262992, 556126.6828781073 4309048.289803531))",0.1692521721124649,0.8815172910690308,0.3476756074112095,23257,2021,MOH2,PHG39/PHN82,1,15,146
9,7,2021_MOH2_ALL,177,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,177,"POLYGON ((556124.9286223057 4309048.341802657, 556124.3973170298 4309042.269000156, 556122.8791175301 4309042.401826592, 556123.4104228058 4309048.47462909, 556124.9286223057 4309048.341802657))",0.1675228625535965,0.922491192817688,0.499074795742851,23255,2021,MOH2,W10004_0843/PHK76,1,13,147
10,7,2021_MOH2_ALL,178,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,178,"POLYGON ((556123.3674109422 4309048.562958316, 556122.8361056412 4309042.490155821, 556121.3179061592 4309042.622982262, 556121.8492114601 4309048.695784757, 556123.3674109422 4309048.562958316))",0.1604144126176834,0.9206625819206238,0.5121767748199312,23255,2021,MOH2,W10004_0197/PHK76,1,13,148
11,7,2021_MOH2_ALL,179,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,179,"POLYGON ((556121.7252127689 4309048.825025869, 556121.1939073841 4309042.75222338, 556119.6757079292 4309042.885049848, 556120.2070133138 4309048.957852337, 556121.7252127689 4309048.825025869))",0.1691642850637436,0.9110090732574463,0.5163401744636024,23257,2021,MOH2,TX110/87916,1,15,149
12,7,2021_MOH2_ALL,180,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,180,"POLYGON ((556120.1872916062 4309048.925751253, 556119.6559862037 4309042.852948766, 556118.137786743 4309042.985775236, 556118.6690921452 4309049.058577721, 556120.1872916062 4309048.925751253))",0.14026379585266113,0.9255877733230591,0.4524205329981296,23257,2021,MOH2,W10004_0474/PHK76,1,15,150
13,7,2021_MOH2_ALL,181,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,181,"POLYGON ((556118.5351850168 4309049.053379749, 556118.0038795114 4309042.980577271, 556116.4856800522 4309043.113403769, 556117.0169855574 4309049.186206244, 556118.5351850168 4309049.053379749))",0.14590321481227875,0.9088886380195618,0.4615745309879821,23257,2021,MOH2,LH195/TX779,1,13,151
14,7,2021_MOH2_ALL,182,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,182,"POLYGON ((556116.946909597 4309049.158510616, 556116.4156040369 4309043.085708145, 556114.8974045735 4309043.218534655, 556115.4287101357 4309049.291337125, 556116.946909597 4309049.158510616))",0.1367194652557373,0.9224973320960999,0.45866695754869086,23259,2021,MOH2,W10004_0306/PHK76,1,13,152
15,7,2021_MOH2_ALL,183,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,183,"POLYGON ((556115.3067515024 4309049.307953711, 556114.7754458481 4309043.235151249, 556113.2572463915 4309043.367977779, 556113.7885520434 4309049.440780243, 556115.3067515024 4309049.307953711))",-0.01393501553684473,0.9268314838409424,0.45657295093201755,23256,2021,MOH2,W10004_0943/PHK76,1,16,153
16,7,2021_MOH2_ALL,184,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,184,"POLYGON ((556113.889260557 4309049.431969377, 556113.3579549805 4309043.359166906, 556111.8397555188 4309043.491993421, 556112.3710610974 4309049.564795888, 556113.889260557 4309049.431969377))",0.1521439403295517,0.9239890575408936,0.5046235968002881,23256,2021,MOH2,W10004_0309/PHK76,1,16,154
17,7,2021_MOH2_ALL,185,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,185,"POLYGON ((556112.1548993575 4309049.471261593, 556111.6235936062 4309043.398459141, 556110.105394132 4309043.531285695, 556110.6366998819 4309049.604088146, 556112.1548993575 4309049.471261593))",0.1308409720659256,0.9204233884811401,0.5157848141151051,23257,2021,MOH2,W10004_0427/PHK76,1,13,155
18,7,2021_MOH2_ALL,186,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,186,"POLYGON ((556110.6593585402 4309049.669758675, 556110.1280528122 4309043.596956221, 556108.6098533488 4309043.72978277, 556109.1411590776 4309049.802585225, 556110.6593585402 4309049.669758675))",0.12856848537921906,0.9090061187744141,0.5269115884464892,23257,2021,MOH2,W10004_0819/PHK76,1,13,156
19,7,2021_MOH2_ALL,187,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,187,"POLYGON ((556108.8379361567 4309049.795287159, 556108.3066301935 4309043.722484728, 556106.7884307369 4309043.855311336, 556107.3197366988 4309049.928113767, 556108.8379361567 4309049.795287159))",0.12484294176101685,0.9319265484809875,0.5153425506611481,23255,2021,MOH2,W10004_0192/PHK76,1,16,157
20,7,2021_MOH2_ALL,188,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,188,"POLYGON ((556107.3774333177 4309050.007632112, 556106.8461274069 4309043.934829675, 556105.3279279631 4309044.067656274, 556105.8592338737 4309050.140458709, 556107.3774333177 4309050.007632112))",0.12229490280151367,0.9348792433738708,0.5192166470480736,23256,2021,MOH2,W10004_0996/PHK76,1,16,158
21,7,2021_MOH2_ALL,189,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,189,"POLYGON ((556105.6455923071 4309050.326428026, 556105.1142862499 4309044.253625605, 556103.5960868458 4309044.386452242, 556104.1273929039 4309050.459254663, 556105.6455923071 4309050.326428026))",0.12536665797233582,0.9229991436004639,0.502736894077816,23260,2021,MOH2,W10004_0783/PHK76,1,12,159
22,7,2021_MOH2_ALL,190,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,190,"POLYGON ((556104.1347352696 4309050.5431784345, 556103.6034292233 4309044.470376011, 556102.085229835 4309044.603202647, 556102.61653588 4309050.676005073, 556104.1347352696 4309050.5431784345))",0.1442822962999344,0.9209140539169312,0.537792834376075,23256,2021,MOH2,W10004_0840/PHK76,1,12,160
23,7,2021_MOH2_ALL,191,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,191,"POLYGON ((556102.5209195571 4309050.413758581, 556101.9896134172 4309044.340956166, 556100.4714139815 4309044.473782821, 556101.0027201213 4309050.546585235, 556102.5209195571 4309050.413758581))",0.1538865566253662,0.9099833369255066,0.5562642778434745,23255,2021,MOH2,W10004_0848/PHK76,1,17,161
24,7,2021_MOH2_ALL,192,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,192,"POLYGON ((556101.0501374657 4309050.508610263, 556100.5188313591 4309044.435807844, 556099.000631914 4309044.568634491, 556099.5319380226 4309050.641436908, 556101.0501374657 4309050.508610263))",0.13149748742580414,0.9268828630447388,0.5107085520268962,23256,2021,MOH2,CG44/CGR01,2,-1,531
25,7,2021_MOH2_ALL,193,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,193,"POLYGON ((556099.4148411098 4309050.771001172, 556098.8835349225 4309044.698198762, 556097.3653355044 4309044.831025433, 556097.8966416914 4309050.90382784, 556099.4148411098 4309050.771001172))",0.12907005846500397,0.912911057472229,0.42710632988186353,23257,2021,MOH2,F42/OH43,2,-1,532
26,7,2021_MOH2_ALL,194,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,194,"POLYGON ((556097.8995786412 4309050.937397352, 556097.3682724594 4309044.864594944, 556095.8500730486 4309044.997421611, 556096.3813792302 4309051.070224022, 556097.8995786412 4309050.937397352))",0.13380968570709229,0.89870285987854,0.37481909132444635,23255,2021,MOH2,PHG39/PHN82,2,-1,533
27,7,2021_MOH2_ALL,195,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,195,"POLYGON ((556096.4302650093 4309051.049033827, 556095.8989588635 4309044.976231414, 556094.3807594463 4309045.109058073, 556094.9120655932 4309051.181860487, 556096.4302650093 4309051.049033827))",0.1357089728116989,0.9060443043708801,0.45590566482671885,23257,2021,MOH2,PHW52/PHM49,2,-1,534
28,7,2021_MOH2_ALL,196,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,196,"POLYGON ((556094.8449265815 4309051.187734384, 556094.3136203848 4309045.114931974, 556092.7954209711 4309045.247758646, 556093.3267271676 4309051.320561052, 556094.8449265815 4309051.187734384))",0.11998479813337326,0.8792542815208435,0.40510812268886787,23257,2021,MOH2,B14A/MO17,2,-1,535
28,8,2021_MOH2_ALL,197,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,197,"POLYGON ((556094.2921842099 4309044.739233808, 556093.7608779635 4309038.666431405, 556092.2426784785 4309038.799258078, 556092.7739847258 4309044.872060482, 556094.2921842099 4309044.739233808))",0.12545379996299744,0.8969636559486389,0.44329806162380664,23254,2021,MOH2,REDEAR/LH195,2,-1,536
27,8,2021_MOH2_ALL,198,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,198,"POLYGON ((556095.8067598038 4309044.894249187, 556095.2754535805 4309038.82144678, 556093.7572541487 4309038.954273457, 556094.2885603729 4309045.0270758625, 556095.8067598038 4309044.894249187))",0.11561902612447739,0.8949723243713379,0.3662301705950333,23255,2021,MOH2,B37/MO17,2,-1,537
26,8,2021_MOH2_ALL,199,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,199,"POLYGON ((556097.3323015881 4309044.845346346, 556096.8009953775 4309038.772543937, 556095.2827959651 4309038.905370613, 556095.8141021755 4309044.978173019, 556097.3323015881 4309044.845346346))",0.11273208260536194,0.9010640978813171,0.35076655998699147,23254,2021,MOH2,B37/H95,2,-1,538
25,8,2021_MOH2_ALL,200,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,200,"POLYGON ((556098.9497410558 4309044.686924097, 556098.4184349189 4309038.614121683, 556096.9002354986 4309038.746948337, 556097.4315416354 4309044.819750754, 556098.9497410558 4309044.686924097))",0.14032380282878876,0.9075205326080322,0.46247131240056755,23257,2021,MOH2,TX779/LH195,2,-1,539
24,8,2021_MOH2_ALL,201,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,201,"POLYGON ((556100.4612296618 4309044.284072819, 556099.929923495 4309038.211270409, 556098.4117240233 4309038.344097065, 556098.9430301888 4309044.416899477, 556100.4612296618 4309044.284072819))",0.1264730840921402,0.9189565777778625,0.4829271412236101,23257,2021,MOH2,TX110/87916,2,-1,540
23,8,2021_MOH2_ALL,202,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,202,"POLYGON ((556101.988239927 4309044.251954732, 556101.4569337765 4309038.179152318, 556099.9387343241 4309038.311978974, 556100.4700404755 4309044.384781387, 556101.988239927 4309044.251954732))",0.13962623476982117,0.9066906571388245,0.49392033574668903,23256,2021,MOH2,W10004_0707/PHK76,1,17,162
22,8,2021_MOH2_ALL,203,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,203,"POLYGON ((556103.5853261447 4309044.247532272, 556103.0540200667 4309038.174729852, 556101.5358206353 4309038.307556491, 556102.0671267142 4309044.380358911, 556103.5853261447 4309044.247532272))",0.15201452374458313,0.9133315682411194,0.5361292012007653,23256,2021,MOH2,W10004_0935/PHK76,1,16,163
21,8,2021_MOH2_ALL,204,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,204,"POLYGON ((556105.0013485679 4309044.10673171, 556104.4700424107 4309038.033929297, 556102.9518429799 4309038.166755957, 556103.483149138 4309044.239558369, 556105.0013485679 4309044.10673171))",0.1367897391319275,0.9030265212059021,0.516446731885616,23255,2021,MOH2,W10004_0073/PHK76,1,16,164
20,8,2021_MOH2_ALL,205,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,205,"POLYGON ((556106.7439392369 4309043.717488218, 556106.2126332282 4309037.644685793, 556104.694433746 4309037.777512412, 556105.2257397533 4309043.850314837, 556106.7439392369 4309043.717488218))",0.11496906727552414,0.9300453066825867,0.5211232186142881,23257,2021,MOH2,W10004_0914/PHK76,1,17,165
19,8,2021_MOH2_ALL,206,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,206,"POLYGON ((556108.2503908876 4309043.45038353, 556107.7190848602 4309037.377581105, 556106.2008853517 4309037.510407724, 556106.73219138 4309043.583210147, 556108.2503908876 4309043.45038353))",0.12791824340820312,0.9222909212112427,0.4905982763856639,23256,2021,MOH2,B37/MO17,1,17,166
18,8,2021_MOH2_ALL,207,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,207,"POLYGON ((556110.009932521 4309043.589450694, 556109.4786267021 4309037.516648248, 556107.9604272387 4309037.64947482, 556108.4917330586 4309043.722277265, 556110.009932521 4309043.589450694))",0.1360759288072586,0.8948137760162354,0.4847311175801909,23257,2021,MOH2,W10004_0913/PHK76,1,16,167
17,8,2021_MOH2_ALL,208,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,208,"POLYGON ((556111.6588414847 4309043.597407674, 556111.1275357781 4309037.5246052155, 556109.6093363403 4309037.657431763, 556110.1406420479 4309043.730234221, 556111.6588414847 4309043.597407674))",0.14472588896751404,0.9136320352554321,0.5254552980132451,23254,2021,MOH2,W10004_0045/PHK76,1,16,168
