row,range,experiment,plot,plotLength,plotLeng_1,rowSpacing,rowSpaci_1,alleyLengt,alleyLen_1,rowsPerPlo,uniqueID,geometry,NDVI_min,NDVI_max,NDVI_mean,NDVI_count,Year,Location,Pedigree,Rep,Block,MOplot
15,1,2021_MOH2_ALL,15,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,15,"POLYGON ((556118.5822127162 4309086.156230135, 556118.0509071638 4309080.083427663, 556116.5327077829 4309080.2162541775, 556117.0640133352 4309086.28905665, 556118.5822127162 4309086.156230135))",0.12496837973594666,0.6611602902412415,0.28218550809297716,22562,2021,MOH2,W10004_0065/PHK76,1,2,15
16,1,2021_MOH2_ALL,16,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,16,"POLYGON ((556117.1122104137 4309086.28400447, 556116.580904898 4309080.211201996, 556115.0627055161 4309080.344028501, 556115.5940110305 4309086.416830974, 556117.1122104137 4309086.28400447))",0.04815620929002762,0.7155584692955017,0.2950532537420753,22556,2021,MOH2,W10004_0103/PHK76,1,2,16
17,1,2021_MOH2_ALL,17,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,17,"POLYGON ((556115.4143126619 4309086.401544727, 556114.8830070083 4309080.328742268, 556113.3648076269 4309080.461568805, 556113.8961132792 4309086.534371265, 556115.4143126619 4309086.401544727))",0.10101012140512466,0.7309423089027405,0.2978375800678222,22559,2021,MOH2,Fill/HB,-1,-1,17
18,1,2021_MOH2_ALL,18,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,18,"POLYGON ((556113.8257054639 4309086.572792096, 556113.2943997598 4309080.499989641, 556111.7762003872 4309080.632816195, 556112.307506092 4309086.705618649, 556113.8257054639 4309086.572792096))",0.09693653881549835,0.6619639992713928,0.25736506579166113,22557,2021,MOH2,Fill/HB,-1,-1,18
19,1,2021_MOH2_ALL,19,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,19,"POLYGON ((556112.1296955511 4309086.721174878, 556111.5983897111 4309080.648372437, 556110.080190346 4309080.781199023, 556110.6114961857 4309086.854001466, 556112.1296955511 4309086.721174878))",0.11213187873363495,0.5944096446037292,0.23151435887561506,22559,2021,MOH2,W10004_1007/PHK76,1,2,19
20,1,2021_MOH2_ALL,20,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,20,"POLYGON ((556110.6114961857 4309086.854001466, 556110.080190346 4309080.781199023, 556108.5619909795 4309080.914025611, 556109.093296819 4309086.986828053, 556110.6114961857 4309086.854001466))",0.08440400660037994,0.522343099117279,0.23410596915170656,22560,2021,MOH2,W10004_0168/PHK76,1,2,20
21,1,2021_MOH2_ALL,21,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,21,"POLYGON ((556108.9154862019 4309087.002384319, 556108.3841802273 4309080.92958189, 556106.8659808683 4309081.0624085115, 556107.3972868428 4309087.1352109425, 556108.9154862019 4309087.002384319))",0.07140209525823593,0.6606267094612122,0.24726515310518907,22557,2021,MOH2,Fill/HB,-1,-1,21
22,1,2021_MOH2_ALL,22,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,22,"POLYGON ((556107.3972868428 4309087.1352109425, 556106.8659808683 4309081.0624085115, 556105.3477815082 4309081.195235133, 556105.8790874835 4309087.268037563, 556107.3972868428 4309087.1352109425))",0.08457496762275696,0.5525150895118713,0.266943863650215,22561,2021,MOH2,Fill/HB,-1,-1,22
23,1,2021_MOH2_ALL,23,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,23,"POLYGON ((556105.8455179769 4309087.270974512, 556105.3142119761 4309081.198172084, 556103.7960126181 4309081.330998712, 556104.3273186176 4309087.40380114, 556105.8455179769 4309087.270974512))",0.07028453797101974,0.5591895580291748,0.2559246494226763,22561,2021,MOH2,W10004_0950/PHK76,1,3,23
24,1,2021_MOH2_ALL,24,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,24,"POLYGON ((556104.2937491125 4309087.406738082, 556103.7624430875 4309081.333935658, 556102.2442437306 4309081.466762291, 556102.7755497554 4309087.5395647185, 556104.2937491125 4309087.406738082))",0.08997425436973572,0.6107218861579895,0.25114131439935494,22557,2021,MOH2,F42/MO17,1,-1,501
25,1,2021_MOH2_ALL,25,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,25,"POLYGON ((556102.5615090076 4309087.334326065, 556102.0302028008 4309081.26152366, 556100.5120034087 4309081.394350335, 556101.0433096152 4309087.467152742, 556102.5615090076 4309087.334326065))",0.09105036407709122,0.586387574672699,0.2566804208201272,22559,2021,MOH2,Fill/HB,-1,-1,502
26,1,2021_MOH2_ALL,26,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,26,"POLYGON ((556101.12723338 4309087.459810353, 556100.5959272361 4309081.387007939, 556099.0777278407 4309081.519834599, 556099.6090339855 4309087.592637013, 556101.12723338 4309087.459810353))",0.10204984247684479,0.5292942523956299,0.2410073535216847,22562,2021,MOH2,Fill/HB,-1,-1,503
27,1,2021_MOH2_ALL,27,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,27,"POLYGON ((556099.5251102153 4309087.599979386, 556098.9938040079 4309081.527176978, 556097.4756046166 4309081.660003655, 556098.0069108239 4309087.7328060595, 556099.5251102153 4309087.599979386))",0.07734666764736176,0.454285591840744,0.21772995921654772,22562,2021,MOH2,B14A/OH43,1,-1,504
28,1,2021_MOH2_ALL,28,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,28,"POLYGON ((556098.0069108206 4309087.732806045, 556097.4756046134 4309081.66000364, 556095.9574052208 4309081.7928303145, 556096.4887114291 4309087.865632719, 556098.0069108206 4309087.732806045))",0.06353159993886948,0.442273885011673,0.22011283712184176,22560,2021,MOH2,B14A/H95,1,-1,505
28,2,2021_MOH2_ALL,29,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,29,"POLYGON ((556097.2927942005 4309081.559951936, 556096.7614878425 4309075.487149544, 556095.2432884369 4309075.619976255, 556095.7745947925 4309081.692778648, 556097.2927942005 4309081.559951936))",0.07771462947130203,0.521755039691925,0.24654363537511081,22560,2021,MOH2,B73/PHN82,1,-1,506
27,2,2021_MOH2_ALL,30,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,30,"POLYGON ((556098.8554739681 4309081.355580783, 556098.3241676389 4309075.282778388, 556096.8059682166 4309075.41560509, 556097.3372745456 4309081.488407486, 556098.8554739681 4309081.355580783))",0.07678301632404327,0.5481582283973694,0.2488873793441642,22559,2021,MOH2,2369/LH123HT,1,-1,507
26,2,2021_MOH2_ALL,31,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,31,"POLYGON ((556100.3642309913 4309081.308146366, 556099.8329246622 4309075.235343971, 556098.3147252566 4309075.368170675, 556098.8460315856 4309081.44097307, 556100.3642309913 4309081.308146366))",0.0605727881193161,0.7010807991027832,0.21801134529989585,22562,2021,MOH2,B37/H95,1,-1,508
25,2,2021_MOH2_ALL,32,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,32,"POLYGON ((556101.9495694104 4309081.169445775, 556101.4182631342 4309075.096643374, 556099.9000637252 4309075.229470065, 556100.4313700023 4309081.302272466, 556101.9495694104 4309081.169445775))",0.09289035201072693,0.43306878209114075,0.20542876469561652,22562,2021,MOH2,TX714/TX779,1,-1,509
24,2,2021_MOH2_ALL,33,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,33,"POLYGON ((556103.5758588144 4309080.997428717, 556103.0445526164 4309074.9246263085, 556101.5263532001 4309075.057452979, 556102.0576593967 4309081.130255386, 556103.5758588144 4309080.997428717))",0.08895143866539001,0.6362553238868713,0.2331898389360205,22558,2021,MOH2,B37/MO17,1,-1,510
23,2,2021_MOH2_ALL,34,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,34,"POLYGON ((556105.1005636285 4309080.745640269, 556104.5692574262 4309074.672837862, 556103.0510579848 4309074.805664531, 556103.5823641882 4309080.878466939, 556105.1005636285 4309080.745640269))",0.09271619468927383,0.7071376442909241,0.3021964193198945,22559,2021,MOH2,W10004_0080/PHK76,1,3,24
22,2,2021_MOH2_ALL,35,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,35,"POLYGON ((556106.7014236915 4309080.9776729075, 556106.1701175828 4309074.90487049, 556104.651918211 4309075.037697144, 556105.1832243195 4309081.110499561, 556106.7014236915 4309080.9776729075))",0.08709204196929932,0.6847900152206421,0.28669245293799867,22560,2021,MOH2,W10004_1112/PHK76,1,3,25
21,2,2021_MOH2_ALL,36,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,36,"POLYGON ((556108.1888069562 4309080.897437722, 556107.6575008304 4309074.824635306, 556106.1393014672 4309074.957461964, 556106.670607595 4309081.030264382, 556108.1888069562 4309080.897437722))",0.06366301327943802,0.6367946863174438,0.24811421144969856,22559,2021,MOH2,W10004_0827/PHK76,1,3,26
20,2,2021_MOH2_ALL,37,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,37,"POLYGON ((556110.0699110281 4309080.663705704, 556109.5386051696 4309074.590903264, 556108.0204057822 4309074.7237298535, 556108.5517116394 4309080.796532295, 556110.0699110281 4309080.663705704))",0.08859269320964813,0.6477872133255005,0.22247040919089942,22559,2021,MOH2,B37/OH43,1,3,27
19,2,2021_MOH2_ALL,38,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,38,"POLYGON ((556111.527476825 4309080.417791225, 556110.9961709111 4309074.344988787, 556109.4779715022 4309074.477815388, 556110.0092774171 4309080.550617824, 556111.527476825 4309080.417791225))",0.06102042272686958,0.6620854139328003,0.24607507233860423,22561,2021,MOH2,W10004_0079/PHK76,1,3,28
18,2,2021_MOH2_ALL,39,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,39,"POLYGON ((556113.1542478368 4309080.444598394, 556112.6229420197 4309074.371795949, 556111.1047426395 4309074.504622527, 556111.6360484553 4309080.577424975, 556113.1542478368 4309080.444598394))",0.1028943657875061,0.7154294848442078,0.25926524386442723,22558,2021,MOH2,W10004_0264/PHK76,1,2,29
17,2,2021_MOH2_ALL,40,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,40,"POLYGON ((556114.8589019518 4309080.36511741, 556114.3275962811 4309074.292314949, 556112.8093969085 4309074.425141493, 556113.340702578 4309080.497943954, 556114.8589019518 4309080.36511741))",0.08609893918037415,0.7597299814224243,0.3386445743699295,22557,2021,MOH2,W10004_0062/PHK76,1,2,30
16,2,2021_MOH2_ALL,41,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,41,"POLYGON ((556116.5765003478 4309079.87674933, 556116.0451948012 4309073.803946859, 556114.5269953543 4309073.936773365, 556115.0583009019 4309080.009575837, 556116.5765003478 4309079.87674933))",0.11888014525175095,0.737080991268158,0.3150240491178296,22558,2021,MOH2,W10004_0199/PHK76,1,4,31
15,2,2021_MOH2_ALL,42,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,42,"POLYGON ((556118.0047815123 4309079.834182351, 556117.4734759043 4309073.761379884, 556115.9552764768 4309073.894206408, 556116.4865820846 4309079.967008875, 556118.0047815123 4309079.834182351))",0.08307162672281265,0.7362045049667358,0.24692266792130285,22558,2021,MOH2,W10004_0632/PHK76,1,4,32
14,2,2021_MOH2_ALL,43,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,43,"POLYGON ((556119.6191455865 4309079.980467708, 556119.0878400751 4309073.907665231, 556117.5696407005 4309074.040491737, 556118.1009462094 4309080.113294214, 556119.6191455865 4309079.980467708))",0.09407144039869308,0.6343909502029419,0.24672311096042598,22559,2021,MOH2,W10004_0649/PHK76,1,2,33
13,2,2021_MOH2_ALL,44,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,44,"POLYGON ((556121.1526612511 4309079.829388002, 556120.6213557519 4309073.7565855235, 556119.1031563714 4309073.889412026, 556119.6344618725 4309079.962214503, 556121.1526612511 4309079.829388002))",0.03122241422533989,0.6777212023735046,0.25465321642287236,22560,2021,MOH2,W10004_0949/PHK76,1,2,34
12,2,2021_MOH2_ALL,45,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,45,"POLYGON ((556122.7959842486 4309079.5333958035, 556122.2646788311 4309073.460593318, 556120.746479418 4309073.593419796, 556121.2777848353 4309079.666222281, 556122.7959842486 4309079.5333958035))",0.08752210438251495,0.683117687702179,0.2025102595992929,22557,2021,MOH2,F42/H95,1,4,35
11,2,2021_MOH2_ALL,46,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,46,"POLYGON ((556124.3586640274 4309079.329024903, 556123.8273586376 4309073.256222415, 556122.3091592101 4309073.389048884, 556122.8404646007 4309079.461851371, 556124.3586640274 4309079.329024903))",0.08470526337623596,0.5060744881629944,0.23939571325648415,22555,2021,MOH2,W10004_0041/PHK76,1,4,36
10,2,2021_MOH2_ALL,47,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,47,"POLYGON ((556125.9874356405 4309079.457136418, 556125.4561303579 4309073.384333919, 556123.9379309784 4309073.517160367, 556124.4692362607 4309079.589962865, 556125.9874356405 4309079.457136418))",0.09892542660236359,0.45996972918510437,0.22061397471326463,22560,2021,MOH2,LH82/TX779,1,1,37
9,2,2021_MOH2_ALL,48,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,48,"POLYGON ((556127.4966082603 4309079.257446787, 556126.9653029648 4309073.18464429, 556125.4471035716 4309073.3174707405, 556125.9784088669 4309079.390273238, 556127.4966082603 4309079.257446787))",0.06758871674537659,0.48225730657577515,0.23475477671051465,22559,2021,MOH2,W10004_0389/PHK76,1,1,38
8,2,2021_MOH2_ALL,49,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,49,"POLYGON ((556129.1949342489 4309078.806276885, 556128.6636290638 4309072.7334743785, 556127.1454296071 4309072.866300794, 556127.6767347921 4309078.939103302, 556129.1949342489 4309078.806276885))",0.08621188998222351,0.5369613170623779,0.24700858200995168,22559,2021,MOH2,TX773/TX779,1,4,39
7,2,2021_MOH2_ALL,50,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,50,"POLYGON ((556130.682501138 4309078.709956933, 556130.1511959323 4309072.637154424, 556128.6329964823 4309072.769980847, 556129.1643016889 4309078.842783353, 556130.682501138 4309078.709956933))",0.08600456267595291,0.5990603566169739,0.25283277143078764,22561,2021,MOH2,W10004_0782/PHK76,1,4,40
6,2,2021_MOH2_ALL,51,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,51,"POLYGON ((556132.3031487461 4309078.792132355, 556131.7718436363 4309072.719329839, 556130.2536442268 4309072.852156238, 556130.7849493341 4309078.924958756, 556132.3031487461 4309078.792132355))",0.059964146465063095,0.4514146149158478,0.24768360760195035,22560,2021,MOH2,W10004_0879/PHK76,1,1,41
5,2,2021_MOH2_ALL,52,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,52,"POLYGON ((556133.8060318776 4309078.677559195, 556133.2747267608 4309072.604756681, 556131.756527353 4309072.737583087, 556132.2878324729 4309078.810385601, 556133.8060318776 4309078.677559195))",0.07423702627420425,0.5216764211654663,0.2622517746708339,22557,2021,MOH2,W10004_0179/PHK76,1,1,42
4,2,2021_MOH2_ALL,53,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,53,"POLYGON ((556135.4770501491 4309078.311490924, 556134.9457451258 4309072.238688401, 556133.4275456725 4309072.371514778, 556133.9588506935 4309078.444317302, 556135.4770501491 4309078.311490924))",0.08169175684452057,0.733147382736206,0.2840038603613463,22558,2021,MOH2,W10004_0430/PHK76,1,1,43
3,2,2021_MOH2_ALL,54,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,54,"POLYGON ((556137.1303645199 4309078.369802375, 556136.5990596176 4309072.296999839, 556135.0808601963 4309072.429826189, 556135.6121650994 4309078.502628724, 556137.1303645199 4309078.369802375))",0.049285825341939926,0.5007830262184143,0.23157384857303534,22561,2021,MOH2,W10004_0741/PHK76,1,1,44
2,2,2021_MOH2_ALL,55,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,55,"POLYGON ((556138.6485639402 4309078.236976027, 556138.1172590388 4309072.164173489, 556136.5990596176 4309072.296999839, 556137.1303645199 4309078.369802375, 556138.6485639402 4309078.236976027))",0.06958769261837006,0.6050353646278381,0.25568540166993614,22557,2021,MOH2,W10004_0822/PHK76,1,1,45
1,2,2021_MOH2_ALL,56,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,56,"POLYGON ((556140.2628962755 4309078.073162508, 556139.7315914473 4309072.000359964, 556138.2133920182 4309072.133186297, 556138.7446968486 4309078.20598884, 556140.2628962755 4309078.073162508))",0.0686805248260498,0.46957188844680786,0.24167361315051641,22559,2021,MOH2,W10004_0271/PHK76,1,1,46
1,3,2021_MOH2_ALL,57,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,57,"POLYGON ((556139.7815651742 4309071.9675434055, 556139.2502603794 4309065.894740858, 556137.7320609434 4309066.02756718, 556138.263365738 4309072.100369726, 556139.7815651742 4309071.9675434055))",0.02537919208407402,0.5046031475067139,0.2431498203322399,22559,2021,MOH2,W10004_0892/PHK76,1,5,47
2,3,2021_MOH2_ALL,58,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,58,"POLYGON ((556138.2332838406 4309072.137109406, 556137.701979025 4309066.064306863, 556136.1837795976 4309066.197133189, 556136.7150844118 4309072.269935735, 556138.2332838406 4309072.137109406))",0.08953849226236343,0.5793657302856445,0.26013863205064275,22560,2021,MOH2,W10004_0966/PHK76,1,5,48
3,3,2021_MOH2_ALL,59,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,59,"POLYGON ((556136.4923201706 4309072.230453589, 556135.9610151821 4309066.157651061, 556134.4428157514 4309066.290477433, 556134.9741207386 4309072.36327996, 556136.4923201706 4309072.230453589))",0.09225267916917801,0.7178360223770142,0.2741574540143741,22558,2021,MOH2,W10004_0732/PHK76,1,5,49
4,3,2021_MOH2_ALL,60,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,60,"POLYGON ((556134.9574930287 4309072.3729664665, 556134.4261880296 4309066.3001639405, 556132.9079886009 4309066.432990313, 556133.439293601 4309072.505792839, 556134.9574930287 4309072.3729664665))",0.08234991133213043,0.5859087705612183,0.2605062833876402,22557,2021,MOH2,W10004_0798/PHK76,1,5,50
5,3,2021_MOH2_ALL,61,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,61,"POLYGON ((556133.2594105335 4309072.62300991, 556132.7281054056 4309066.550207394, 556131.209906003 4309066.6830338035, 556131.7412111305 4309072.755836316, 556133.2594105335 4309072.62300991))",0.07524564862251282,0.5346075296401978,0.24808029134900936,22561,2021,MOH2,W10004_0078/PHK76,1,5,51
6,3,2021_MOH2_ALL,62,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,62,"POLYGON ((556131.752121978 4309072.687228791, 556131.2208168517 4309066.6144262785, 556129.7026174355 4309066.747252683, 556130.2339225616 4309072.820055196, 556131.752121978 4309072.687228791))",0.04775288328528404,0.5429957509040833,0.2514990810045652,22562,2021,MOH2,W10004_0129/PHK76,1,5,52
7,3,2021_MOH2_ALL,63,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,63,"POLYGON ((556130.0366396093 4309072.681003265, 556129.5053343198 4309066.608200769, 556127.9871348807 4309066.741027214, 556128.51844017 4309072.81382971, 556130.0366396093 4309072.681003265))",0.011700320988893509,0.6051294207572937,0.24746987240402943,22559,2021,MOH2,B73/PHN82,1,6,53
8,3,2021_MOH2_ALL,64,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,64,"POLYGON ((556128.4454272479 4309072.752564543, 556127.9141218974 4309066.679762052, 556126.3959224479 4309066.812588509, 556126.9272277993 4309072.8853910025, 556128.4454272479 4309072.752564543))",0.05303371697664261,0.6403446197509766,0.2597043030396644,22558,2021,MOH2,W10004_0631/PHK76,1,6,54
9,3,2021_MOH2_ALL,65,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,65,"POLYGON ((556126.8248189122 4309072.978916666, 556126.2935134892 4309066.906114181, 556124.7753140607 4309067.038940659, 556125.3066194812 4309073.111743144, 556126.8248189122 4309072.978916666))",0.08747750520706177,0.5896548628807068,0.24269850912093271,22558,2021,MOH2,W10004_1018/PHK76,1,4,55
10,3,2021_MOH2_ALL,66,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,66,"POLYGON ((556125.3693530576 4309073.05551497, 556124.8380476814 4309066.982712482, 556123.3198482385 4309067.115538946, 556123.8511536178 4309073.188341437, 556125.3693530576 4309073.05551497))",0.09123264253139496,0.6651641726493835,0.2536346964487566,22559,2021,MOH2,W10004_0256/PHK76,1,4,56
11,3,2021_MOH2_ALL,67,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,67,"POLYGON ((556123.6847745697 4309073.219810959, 556123.1534690666 4309067.1470084805, 556121.6352696351 4309067.27983498, 556122.1665751381 4309073.352637456, 556123.6847745697 4309073.219810959))",0.11870048195123672,0.6530539393424988,0.2708554902214748,22559,2021,MOH2,W10004_0688/PHK76,1,6,57
12,3,2021_MOH2_ALL,68,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,68,"POLYGON ((556122.2154609148 4309073.331447256, 556121.6841554475 4309067.258644776, 556120.1659560098 4309067.391471263, 556120.6972614779 4309073.464273742, 556122.2154609148 4309073.331447256))",0.08591148257255554,0.5449572205543518,0.2414881929438165,22560,2021,MOH2,W10004_1140/PHK76,1,6,58
