"","PlotID","Python_Height","X","LAI","FieldImageR_Height","BI","GLI","NGRDI","VARI","BGI","NDVI","myIndex.1","myIndex.2","myIndex.3","myIndex.4","myIndex.5","myIndex.6","myIndex.7","myIndex.8","myIndex.9","myIndex.10","myIndex.11","myIndex.12","myIndex.13","myIndex.14","myIndex.15","myIndex.16","Pedigree","Exp_row","Exp_range"
"1",1,0.77137969970704,1,0.533602061719421,0.237649974527743,19603.6222981187,-0.977148778118027,-0.973676849182429,-Inf,103.479019208343,0.223681312865032,-0.999701282683176,-47094.1444649268,-0.979609836288045,-0.977148778118027,-76542.9368584457,-0.973676849182429,-0.999602902934133,-0.999850055621359,-0.982754412007429,0.438254107078789,0.607807220579448,0.555997363590354,0.0103085940593096,-20961.9945667993,0.118474753846291,0.0120984999558712,"Fill/HB",1,1
"2",2,0.865602264404288,2,0.520137443420227,0.294748985350136,19502.5267563503,-0.977016442320627,-0.973746901507442,-Inf,102.410565194373,0.218885640999381,-0.999697096061417,-46883.7637085314,-0.979354561953252,-0.977016442320627,-76419.4611260842,-0.973746901507442,-0.999603739375597,-0.999847954101417,-0.982653470986762,0.441757278860556,0.612678014067032,0.552460544801698,0.0104396891293884,-21024.0695839663,0.111395549149426,0.0121278775827038,"Fill/HB",2,1
"3",3,0.826248168945312,3,0.560705672470184,0.227253559875848,19108.5490219569,-0.976647264335291,-0.973414295957643,-Inf,100.398093949009,0.226232771938814,-0.999689760988916,-45942.926961524,-0.978998038598523,-0.976647264335291,-74879.9051678612,-0.973414295957643,-0.999597764755895,-0.999844272182671,-0.982373774485265,0.442107155858815,0.613074609697429,0.552017435636274,0.0106214921083043,-20596.4130045266,0.110601850519289,0.0123058293171438,"Fill/HB",3,1
"4",4,0.9014892578125,4,0.545370431564338,0.358070531633371,19290.2045011026,-0.976534842850348,-0.973298871517653,-Inf,101.333650405698,0.231565143268137,-0.999682671403895,-46371.3669542137,-0.978872425409336,-0.976534842850348,-75574.1674952784,-0.973298871517653,-0.999590000036246,-0.999840713489014,-0.982286948659452,0.442140746342208,0.613092694432242,0.551954903210942,0.010687634579477,-20786.2861007606,0.110503526051384,0.0123663341815849,"Fill/HB",4,1
"5",5,0.904653015136716,5,0.526860050218052,0.359653570737676,19831.2030645057,-0.977472360854436,-0.974287799899996,-Inf,104.170611162511,0.224435205920207,-0.999711605458083,-47678.4346543874,-0.979751699368323,-0.977472360854436,-77698.3349855132,-0.974287799899996,-0.999623565800903,-0.999855237249548,-0.98300051526332,0.441865551236351,0.612945276818664,0.552467953851422,0.0102358327735345,-21369.928807947,0.111276562918929,0.0118786702401225,"Fill/HB",5,1
"6",6,0.822601318359375,6,0.491641337386018,0.455420659743733,21607.6937274833,-0.979684521482877,-0.977299553594734,-Inf,112.785197709021,0.178560682218715,-0.999771097682177,-52051.2498440748,-0.981441578189122,-0.979684521482877,-85117.684043659,-0.977299553594734,-0.999714865780896,-0.999885100013014,-0.984680370421053,0.448957373042039,0.623433779065872,0.545936083764979,0.0093720884390783,-23546.0244282744,0.097490043505529,0.0106023024019196,"Fill/HB",6,1
"7",7,0.91937255859375,7,0.524533289278044,0.409496079332247,20226.550210816,-0.978015055736915,-0.975488760298246,-Inf,104.891440942482,0.22846981415242,-0.999727016128341,-48761.2871688198,-0.979929678475627,-0.978015055736915,-80039.8447887015,-0.975488760298246,-0.999659337377721,-0.999862972801677,-0.983412409992202,0.450857012377773,0.625670620659617,0.543613790952961,0.0101449516437626,-22268.969728487,0.0933098517348494,0.0114757925570255,"W10004_0290/PHK76",7,1
"8",8,0.855331420898438,8,0.445578905630452,0.37839295723547,20719.7865132548,-0.978167305546362,-0.975493340780407,-Inf,107.333474467792,0.197207034130358,-0.999727173502696,-49955.7248074992,-0.980162426014674,-0.978167305546362,-82034.6891529963,-0.975493340780407,-0.999653630272637,-0.999863051797432,-0.983526876119151,0.449613777364447,0.62396824701661,0.544895181341936,0.0100267952974455,-22840.6888182123,0.0958618739274634,0.0114290465880078,"W10004_0498/PHK76",8,1
"9",9,0.875781249999989,9,0.472613148331682,0.448620693143324,20766.1941606344,-0.97802383811502,-0.975175946550318,-Inf,108.026810902664,0.190935947053604,-0.999720478231942,-50027.8630591406,-0.980111792690557,-0.97802383811502,-81960.2998496864,-0.975175946550318,-0.999642076757035,-0.999859691034073,-0.983417045107057,0.446830620734954,0.620035217397954,0.547641727634065,0.0100540318279918,-22736.0262789613,0.101422833064576,0.0115368975463391,"Fill/HB",9,1
"10",10,0.923355102539062,10,0.55193947003238,0.543715236815675,21074.9735661409,-0.978247592044058,-0.975368595873026,-Inf,110.046330688554,0.192053918675909,-0.999723546646895,-50745.148744186,-0.980328149204695,-0.978247592044058,-82960.8169302326,-0.975368595873026,-0.999645464438887,-0.999861231258049,-0.983586066634008,0.445323510889725,0.617981604123618,0.549205177988278,0.00994483439449629,-22938.3344186047,0.104493986229155,0.011431304439037,"Fill/HB",10,1
"11",11,0.815444946289062,11,0.395407236081282,0.230682200912127,22694.4910442228,-0.979477220414733,-0.977165731285514,41.217010282192,116.360014018743,0.118392141337949,-0.999751534042416,-54835.99277538,-0.981231866848665,-0.979477220414733,-90524.8576562207,-0.977165731285514,-0.999688317990574,-0.999875279833056,-0.984517968670649,0.454828297434748,0.631598939298864,0.540011025455468,0.00948345358277156,-25419.1892006005,0.0856895862112585,0.0107005813904975,"W10004_0884/PHK76",11,1
"12",12,0.750640869140625,12,0.400693870807864,0.228677775585181,22612.094322018,-0.979572700711146,-0.977079560710093,-Inf,116.525959892034,0.118192738257173,-0.999754837120227,-54593.2683959044,-0.981417934753249,-0.979572700711146,-89883.0764687144,-0.977079560710093,-0.999687245119804,-0.999876937848585,-0.984590982772778,0.451676988128074,0.627211444303563,0.543186672796185,0.00938785021951096,-25134.1486234357,0.092047916554837,0.0106867848567477,"W10004_0037/PHK76",12,1
"13",13,0.916549682617188,13,0.489857945160225,0.315070889856026,22074.5249789312,-0.979010641575513,-0.975853736775933,27.955518508102,115.024017062557,0.155514122995517,-0.999740360664946,-53176.6314738384,-0.981230480787248,-0.979010641575513,-87019.3414458794,-0.975853736775933,-0.999651885571021,-0.999869671235738,-0.984164906126852,0.442826520036746,0.614678763427062,0.551895115338871,0.00948286474598267,-24100.5071228864,0.109729752904078,0.0110994678962461,"Fill/HB",13,1
"14",14,0.925904998779288,14,0.391475301503387,0.455344849869176,24065.0451836043,-0.980748225265644,-0.978279108236884,-Inf,124.03726586764,0.095429063908867,-0.999779307043048,-58107.9977541944,-0.982530093440889,-0.980748225265644,-95636.890695319,-0.978279108236884,-0.999714421050286,-0.999889220790236,-0.98548161277997,0.450913609368311,0.626439590708959,0.544246928225012,0.00882129634348054,-26733.4949579462,0.0938574821482303,0.0100897118056373,"Fill/HB",14,1
"15",15,0.892059326171875,15,0.512042818911686,0.451060406483901,21556.1976086245,-0.978791875530133,-0.975816421818138,-Inf,112.745116177032,0.166224128461227,-0.999736341044351,-51901.3454321205,-0.980920337871607,-0.978791875530133,-84772.2225618888,-0.975816421818138,-0.99965538766233,-0.999867653543831,-0.983999074309778,0.443605312900627,0.615713796164137,0.551061045202632,0.0096418205718242,-23406.3408069774,0.108084684939497,0.0111741153169225,"W10004_0065/PHK76",15,1
