"","PlotID","Python_Height","X","LAI","BI","GLI","NGRDI","VARI","BGI","NDVI","myIndex.1","myIndex.2","myIndex.3","myIndex.4","myIndex.5","myIndex.6","myIndex.7","myIndex.8","myIndex.9","myIndex.10","myIndex.11","myIndex.12","myIndex.13","myIndex.14","myIndex.15","myIndex.16","Pedigree","Exp_row","Exp_range"
"15",15,1.09883117675781,15,0.582555348092825,21002.2660133159,-0.9791933829566,-0.977492038182813,-Inf,107.299995984608,0.150592742527852,-0.999762877129157,-50727.4590180311,-0.980536155938884,-0.9791933829566,-83898.8030767694,-0.977492038182813,-0.999722469141433,-0.999880973617773,-0.984308435177781,0.462301206927076,0.641991168090501,0.532468271465517,0.00983344213037033,-23620.9600419559,0.0705470309870688,0.0107208532565612,"W10004_0065/PHK76",15,1
"16",16,1.03176773071289,16,0.498016203780882,21126.7597520941,-0.979397651152172,-0.978127847557948,-Inf,106.447179547296,0.111526950083335,-0.999768426396369,-51118.6386616321,-0.980451748401299,-0.979397651152172,-85142.0896895322,-0.978127847557948,-0.999738179828568,-0.999883759132295,-0.984463376129264,0.470572767300163,0.65362299959665,0.524248358076258,0.00987628689571179,-24229.6078770715,0.053967648134983,0.0105368280584318,"W10004_0103/PHK76",16,1
"17",17,0.782455444335938,17,0.24208174968327,22424.1621094919,-0.980753356017848,-0.979882306196955,-Inf,111.692894499003,0.0363920639904684,-0.999800517503023,-54339.6970910624,-0.981502273757238,-0.980753356017848,-90999.9096824059,-0.979882306196955,-0.999781215167393,-0.999899867609361,-0.985491654306271,0.477558059389119,0.663745167913523,0.517605825379638,0.00933941930261481,-26113.0089938168,0.040251851654873,0.00977703697399505,"Fill/HB",17,1
"18",18,0.76031494140625,18,0.301400466822274,20283.9244698141,-0.978652442506154,-0.977433452367215,-Inf,101.889312136594,0.0769735613671522,-0.999752425380123,-49066.4325886991,-0.979668004999636,-0.978652442506154,-81843.9537801139,-0.977433452367215,-0.999722624755233,-0.99987572724963,-0.983898599027641,0.472304229933056,0.655858788248826,0.52232863640949,0.0102761500816011,-23339.6579938677,0.0503055428578019,0.0109047751667284,"Fill/HB",18,1
"19",19,1.13525100708009,19,0.453169284118569,19115.7074405467,-0.977247210136996,-0.975741993927578,-Inf,96.9484165347555,0.150424020128916,-0.999718073724147,-46174.2288242731,-0.978483154938966,-0.977247210136996,-76666.5644753477,-0.975741993927578,-0.999680182448385,-0.999858484065454,-0.982832291510652,0.46738534664862,0.648616915811619,0.52689208385493,0.0108823319749227,-21707.3826079104,0.0598511854659621,0.0116697540535543,"W10004_1007/PHK76",19,1
"20",20,1.05503845214844,20,0.372753642516587,19923.3120767593,-0.978209361813047,-0.976681044007464,-Inf,101.338159396406,0.15990777309423,-0.999742438131027,-48128.3273870783,-0.97945037356793,-0.978209361813047,-79789.2628244711,-0.976681044007464,-0.99970594128191,-0.999870714042241,-0.983562782035673,0.465809671014541,0.646654466765581,0.528711256330684,0.0103874587716909,-22542.0967409949,0.0632486694866273,0.0111855946771872,"W10004_0168/PHK76",20,1
"21",21,1.19467163085938,21,0.472224074691564,19531.9164655167,-0.9776088378235,-0.976053744800817,-Inf,99.4064477348618,0.186623468127755,-0.999725718549562,-47179.1742808799,-0.978884247251251,-0.9776088378235,-78200.916432766,-0.976053744800817,-0.999687609964806,-0.999862321468015,-0.983106312108301,0.465637465695544,0.646261222676529,0.528731305007223,0.0106779221496075,-22085.5301084901,0.0634494366882275,0.0114956858671957,"Fill/HB",21,1
"22",22,0.794296264648438,22,0.237072845474246,19906.7374144448,-0.978040000053682,-0.976824569660179,-Inf,100.16634142725,0.125474492593103,-0.999735900157857,-48144.7187243137,-0.979064904255949,-0.978040000053682,-80246.9410488246,-0.976824569660179,-0.999706323309437,-0.999867432236101,-0.983433215380185,0.47199043457887,0.65526434687048,0.522487303881192,0.0105857011248744,-22857.301660365,0.0507790878014181,0.0112150344365901,"Fill/HB",22,1
"23",23,0.971876525878912,23,0.349948321274964,18708.3105473761,-0.976747391697574,-0.975432993618706,-Inf,94.1517048435977,0.167917001674472,-0.999705954977007,-45214.6198798471,-0.977852354517152,-0.976747391697574,-75361.9290824686,-0.975432993618706,-0.999672035004825,-0.999852400929635,-0.98245288708279,0.471516839063306,0.654274537049558,0.522634123297624,0.0112049694036031,-21460.9351447297,0.0514222966014107,0.0118881379332667,"W10004_0950/PHK76",23,1
"24",24,0.70957931518555,24,0.295488646593978,20388.8307495425,-0.978479794426963,-0.977264156058871,-Inf,102.775397629361,0.120129621687222,-0.999746490559141,-49317.3236342043,-0.979504986430348,-0.978479794426963,-82129.7597684085,-0.977264156058871,-0.999717649330802,-0.999872748202236,-0.983766907199752,0.471338245950686,0.654462513397544,0.523250723115898,0.010360759871431,-23364.5972387173,0.0521946624859134,0.0109918824538833,"W10004_0080/PHK76",23,2
"25",25,0.672576904296875,25,0.292311283008802,20956.1133481919,-0.979092404702733,-0.977981176064378,-Inf,105.362550017693,0.0904230356854096,-0.999761811098364,-50712.5256825544,-0.980034294898835,-0.979092404702733,-84554.631281814,-0.977981176064378,-0.999736395734056,-0.99988043851212,-0.984231887883426,0.472857649825291,0.656744672383215,0.521886312802518,0.0100899376628976,-24100.0754280426,0.049287043746264,0.0106619581073925,"W10004_1112/PHK76",22,2
"26",26,0.71673583984375,26,0.229379209175168,20448.9635164647,-0.978748036661785,-0.977445091504764,-Inf,103.475018631306,0.0658464160830422,-0.999755616294032,-49456.9904980341,-0.979845821587326,-0.978748036661785,-82215.1955439056,-0.977445091504764,-0.999725295502454,-0.999877328963279,-0.983971421143005,0.469231920498552,0.651581829078974,0.52542521988245,0.0101853097285822,-23325.8607470511,0.056495647399269,0.0108699335427507,"W10004_0827/PHK76",21,2
"27",27,0.966972045898444,27,0.479045110525789,18503.4184754613,-0.976681112444817,-0.9751265770676,-Inf,93.938965280912,0.118398211274704,-0.999706983249536,-44683.1150895141,-0.977971988857918,-0.976681112444817,-74162.2656095482,-0.9751265770676,-0.999667176088851,-0.99985291708212,-0.982403641716581,0.46689912994801,0.647793329166074,0.527235417290851,0.0111424414732206,-20983.6789428815,0.0606946703547496,0.0119638741742581,"B37/OH43",20,2
"28",28,0.645980834960938,28,0.281889711275588,20017.6525773149,-0.978316572847479,-0.977102761290126,-Inf,100.634396409166,0.0662117090936563,-0.999745189290109,-48428.3572429252,-0.979350652027312,-0.978316572847479,-80760.5778649482,-0.977102761290126,-0.999715639257485,-0.999872095016211,-0.983643991495914,0.472126561888213,0.655525183808803,0.522421435277092,0.0104382231389279,-23021.5861585878,0.0505785131560565,0.0110726558438219,"W10004_0079/PHK76",19,2
"29",29,0.794998168945312,29,0.421879167778074,21502.1104637389,-0.979915476543344,-0.978622573732541,-Inf,108.281701489012,-0.00527035569156369,-0.999781392306666,-52019.8019364184,-0.980956413931492,-0.979915476543344,-86649.9572158268,-0.978622573732541,-0.99975094220461,-0.999890267510797,-0.984856545339589,0.47036745263899,0.65346661547445,0.524584729140873,0.00961790579672363,-24662.9680567203,0.0545093029225733,0.0102795660342355,"W10004_0264/PHK76",18,2
"30",30,0.834869384765625,30,0.448604674424032,20401.9824363032,-0.978703272630364,-0.977432459834385,-Inf,102.885954736144,0.0840652325682823,-0.999753556949186,-49346.7470569176,-0.979766526485985,-0.978703272630364,-82160.9070957987,-0.977432459834385,-0.99972333866566,-0.999876295252925,-0.983937124911747,0.470543755041215,0.653406965361616,0.524101953262701,0.0102260875275105,-23365.8285992008,0.0538519310426505,0.0108878967688335,"W10004_0062/PHK76",17,2
"31",31,0.873884124755847,31,0.396252208996032,19791.8552832909,-0.977940177562931,-0.976560273361969,-Inf,100.230236600191,0.150418167601176,-0.99973458316735,-47841.8695132365,-0.979094532982153,-0.977940177562931,-79497.2923654996,-0.976560273361969,-0.999701331226311,-0.999866771158513,-0.983357922670069,0.4685643952344,0.650442794218184,0.525888245655623,0.0105701187176785,-22538.1591801879,0.057642904341061,0.011294706043461,"W10004_0199/PHK76",16,2
"32",32,0.842025756835938,32,0.450050016672224,20045.5855641213,-0.97794806229141,-0.976730787219137,-Inf,100.980650068704,0.151343406734736,-0.999730626326794,-48485.6800611791,-0.978983352303902,-0.97794806229141,-80774.5400723026,-0.976730787219137,-0.999700859016223,-0.999864784979724,-0.98336235140481,0.471675772567896,0.654800198729991,0.52277834456704,0.0106288501087365,-22990.6142936596,0.0513866688851858,0.0112631001999667,"W10004_0632/PHK76",15,2
"33",33,1.18731689453125,33,0.444422217776889,18708.853052547,-0.976775151824826,-0.975317122510111,-Inf,94.5288197184157,0.194179734658422,-0.999706876991838,-45199.0665206679,-0.977983687180044,-0.976775151824826,-75189.9710101287,-0.975317122510111,-0.999669025386221,-0.999852863744923,-0.982474137929254,0.46906847723901,0.650853914111032,0.525089568737408,0.0111374761745349,-21349.2174924719,0.0563568034341085,0.0119003389849228,"W10004_0649/PHK76",14,2
"34",34,0.999557495117188,34,0.362451238622345,19584.7636716997,-0.977497440465031,-0.976278298749976,-Inf,98.3605266389602,0.148475283523705,-0.999720779279448,-47367.3640259312,-0.978529228003285,-0.977497440465031,-79025.9656521261,-0.976278298749976,-0.999689701126221,-0.999859842148115,-0.983020815493381,0.47272421789416,0.656154176882952,0.521616053936966,0.0108603268230939,-22540.4297329964,0.0491757472670745,0.0114919710543265,"W10004_0949/PHK76",13,2
"35",35,1.00912475585938,35,0.343981327109036,19998.4917923066,-0.978238516120186,-0.976978768953454,-Inf,100.690783126679,0.138241446459988,-0.999741963062552,-48362.7341772152,-0.979289525723066,-0.978238516120186,-80582.9524490919,-0.976978768953454,-0.999711158889895,-0.999870475576497,-0.983584347308955,0.47137823612759,0.654457646348278,0.523149879642062,0.0104700833566994,-22941.5844799119,0.0520623518885987,0.0111221376724307,"F42/H95",12,2
"36",36,1.15855209350585,36,0.596712347037445,19005.8747860725,-0.977029897549159,-0.97552327668948,-Inf,96.3803957789155,0.208838737069513,-0.999711018336463,-45915.0785079929,-0.97828042625562,-0.977029897549159,-76247.3871261101,-0.97552327668948,-0.999672597215279,-0.999854942537519,-0.982666734833537,0.467434392069389,0.648630393841657,0.526787852875123,0.0109867658752152,-21593.0775843695,0.0597005805059371,0.0117805638142957,"W10004_0041/PHK76",11,2
"37",37,0.902008056640625,37,0.247924238887592,21496.6445664735,-0.979643723213902,-0.978659257128478,-Inf,107.456581320284,0.083500832756797,-0.999773461171193,-52057.4465924624,-0.980484071917221,-0.979643723213902,-87034.8722905683,-0.978659257128478,-0.999750487592978,-0.999886286391815,-0.98464961494455,0.475745366435014,0.660926717990536,0.519137838546503,0.00986032196571852,-24911.0183557899,0.043622453418476,0.010360515604188,"LH82/TX779",10,2
"38",38,1.13091934204101,38,0.519171779141104,20178.3744663684,-0.978445531852079,-0.976903948009353,-Inf,102.480563402385,0.133599846301437,-0.999747066949995,-48741.8679378531,-0.979673558832065,-0.978445531852079,-80853.9219161959,-0.976903948009353,-0.999709764977167,-0.999873037527841,-0.983741672152208,0.466116068142181,0.647143052783123,0.528464489241888,0.0102735713313108,-22864.3242702448,0.062694336942132,0.0110698616838491,"W10004_0389/PHK76",9,2
"39",39,0.951002960205074,39,0.343213416463842,21186.3825795622,-0.97943163456037,-0.978306766235427,-Inf,106.156848913978,0.0700968107722029,-0.999768161158835,-51271.6140849878,-0.980359241486086,-0.97943163456037,-85612.8787416804,-0.978306766235427,-0.999741412989101,-0.999883625993454,-0.984488733305652,0.473690285655811,0.657995977686686,0.52113929211274,0.00992411044933937,-24456.6176119233,0.0477064009496557,0.0104945997742556,"TX773/TX779",8,2
"40",40,0.85089111328125,40,0.356449838295602,21481.8965740126,-0.979876608120464,-0.978676915971681,-Inf,108.033536821705,0.066313744110594,-0.999780035436906,-51988.2238372093,-0.980864353571978,-0.979876608120464,-86662.7645639535,-0.978676915971681,-0.99975205163475,-0.999889586415388,-0.984826819175463,0.471702512095557,0.655325789992267,0.523239760962931,0.00966530730067939,-24694.6719476744,0.0518116128189012,0.0102816604678019,"W10004_0782/PHK76",7,2
"41",41,0.947745971679694,41,0.407488913340669,21769.564354925,-0.980190839260234,-0.978682825718238,-Inf,110.523163919515,0.0969963259846852,-0.999787432558994,-52615.7113729891,-0.981364054043823,-0.980190839260234,-87279.9377759072,-0.978682825718238,-0.999752843689204,-0.999893299480593,-0.985065420680224,0.465684338342082,0.646979880572323,0.529337468551326,0.0094099230310989,-24687.3045735129,0.063986439336594,0.0101804217346208,"W10004_0879/PHK76",6,2
"42",42,0.971923828125,42,0.598132710903635,20857.7648089208,-0.97895462021763,-0.976963486437017,-Inf,107.38430802683,0.164587832220007,-0.999755164459024,-50322.8715317197,-0.980486767147134,-0.97895462021763,-82897.693710549,-0.976963486437017,-0.999706825010148,-0.999877102159824,-0.984126792490704,0.45740353298399,0.635073877007821,0.537305397846244,0.00985930805370511,-23194.8729848781,0.0803399788538963,0.0108970463349433,"W10004_0179/PHK76",5,2
"43",43,1.24520874023438,43,0.622045143866902,19750.1729813224,-0.977522821300965,-0.975265245869029,-Inf,102.056179475195,0.20708787005886,-0.999716632533316,-47599.818246311,-0.979251065252934,-0.977522821300965,-78264.5077185017,-0.975265245869029,-0.99965769846217,-0.999857760644175,-0.983039152381944,0.454793603984865,0.631057429706125,0.53955278014245,0.0104921254955723,-21830.4924801362,0.0852551843245567,0.0116745787106673,"W10004_0430/PHK76",4,2
"44",44,1.17776336669922,44,0.602134044681561,19121.0812592379,-0.976896893484764,-0.974978634060683,-Inf,97.8544149137171,0.198513436557826,-0.999703531706559,-46147.7290473582,-0.978436248178939,-0.976896893484764,-76279.5235894627,-0.974978634060683,-0.999652382608765,-0.9998511845429,-0.982564606423338,0.461095566981593,0.639721995915343,0.53309263515952,0.0109080628950235,-21449.8532443603,0.0724308030255488,0.0119264114990117,"W10004_0741/PHK76",3,2
"45",45,1.0726318359375,45,0.571095182530422,19546.9155296719,-0.977307387337514,-0.975537026936805,-Inf,99.5583169265308,0.186296923701789,-0.999712111348961,-47212.9915575982,-0.978745328976045,-0.977307387337514,-78227.8605954641,-0.975537026936805,-0.999665005905904,-0.99985549118693,-0.982875520771787,0.463533389174644,0.643238585101764,0.530758451082618,0.0107506688551999,-22080.6207413328,0.0676282422984015,0.0116914284716857,"W10004_0822/PHK76",2,2
"46",46,1.59007263183594,46,0.750466791144305,18188.6126630175,-0.9756157450305,-0.973100723827478,-Inf,94.4947356848207,0.262549534689209,-0.999667530618991,-43793.9699258573,-0.977568680087066,-0.9756157450305,-71829.9071825765,-0.973100723827478,-0.999598062698345,-0.999833113408749,-0.981591125369792,0.452155103239512,0.626880852991914,0.541708605217085,0.0113531119683458,-19952.812326228,0.0901122442666875,0.0126896537569654,"W10004_0271/PHK76",1,2
"47",47,1.19154159545897,47,0.689040045346937,19160.149044431,-0.977186890436016,-0.975091541567176,-Inf,98.7715149499325,0.196927170169371,-0.999713640133241,-46202.9772904887,-0.978834134913514,-0.977186890436016,-76084.7146600469,-0.975091541567176,-0.999659558772595,-0.999856258576686,-0.982785885308247,0.457242027776214,0.634400800656115,0.537019933993202,0.0107034551664978,-21271.2409782559,0.0802455503196783,0.0118108987795307,"W10004_0892/PHK76",1,3
"48",48,0.894863891601574,48,0.272615117868694,21953.2376242927,-0.98045537823704,-0.979359962470753,-Inf,110.21987905705,0.0666485037431418,-0.99979506231452,-53148.8546728733,-0.981364082241763,-0.98045537823704,-88667.754391529,-0.979359962470753,-0.999770677824195,-0.999897129318661,-0.985266297680093,0.473020805150621,0.657317893104234,0.522067960742743,0.0094094478660532,-25297.7855133255,0.0492982610906979,0.00996839273004085,"W10004_0966/PHK76",2,3
"49",49,1.00510925292969,49,0.513618936489415,20722.9867896567,-0.978868744824098,-0.977592312941804,-Inf,104.640521740282,0.103243619234888,-0.999754755843486,-50144.31277448,-0.979958037719343,-0.978868744824098,-83448.6843974712,-0.977592312941804,-0.999724251483964,-0.999876897050848,-0.984061659507957,0.469987095025744,0.652669152872027,0.524700124810242,0.0101293844699843,-23715.979730708,0.0550114239819938,0.0108052840385366,"W10004_0732/PHK76",3,3
"50",50,0.543258666992188,50,0.244673402020606,21962.0010040557,-0.980499657264652,-0.97934670412733,-Inf,110.779488417078,0.0381216525160148,-0.999796610423782,-53169.1457134773,-0.981475712748215,-0.980499657264652,-88516.6723474488,-0.97934670412733,-0.999771722036451,-0.9998979064088,-0.985300036029897,0.470894640286013,0.654352508410384,0.524205371723953,0.00935242683265288,-25175.3761671225,0.0535782984052063,0.00995483485928768,"W10004_0798/PHK76",4,3
"51",51,0.619918823242188,51,0.169584208595912,22457.4764251787,-0.981188785507773,-0.980068143907125,27.197015187661,113.333562129851,0.00996492148380571,-0.999814284891944,-54373.6596104201,-0.982130392982968,-0.981188785507773,-90495.7013846515,-0.980068143907125,-0.999791352131242,-0.999906778298701,-0.985823310699997,0.47081858629951,0.654420457719313,0.524455850600489,0.00901729657165255,-25728.6012673081,0.0538959222744076,0.00959917368898812,"W10004_0078/PHK76",5,3
"52",52,0.622650146484375,52,0.269023007669223,21344.7046121149,-0.980049524174971,-0.978592758127567,22.6014927125972,108.572151542753,0.0508768325148885,-0.999788238528785,-51612.7798383045,-0.98123658495595,-0.980049524174971,-85569.4135111679,-0.978592758127567,-0.999755668494239,-0.999893704045821,-0.984959558538015,0.46559888024105,0.646824951850142,0.529387639271621,0.00947348907439781,-24181.8811949025,0.0641197848795358,0.0102380655773347,"W10004_0129/PHK76",6,3
"53",53,0.71826171875,53,0.282117968723951,20699.4169356966,-0.979277643760523,-0.977832018418549,-Inf,104.90144969754,0.0622664304940003,-0.999769332997782,-50042.50488072,-0.980447331424586,-0.979277643760523,-83111.1941717061,-0.977832018418549,-0.999735233486273,-0.999884214210651,-0.984373790212272,0.467282662326396,0.648986990661046,0.527508601077694,0.00987689637986991,-23547.6352078472,0.0605530827336527,0.0106284098270165,"B73/PHN82",7,3
"54",54,0.803589477539049,54,0.282165838695696,20608.1684499767,-0.979112780780308,-0.977729847580111,-Inf,104.086486454001,0.0722617688156253,-0.999764500577625,-49828.492541888,-0.980232649345547,-0.979112780780308,-82888.5064364528,-0.977729847580111,-0.999731246106741,-0.999881788525239,-0.984248371691686,0.468985224501269,0.651328771532338,0.525764232729293,0.00998691233860795,-23541.4384961177,0.0570923678777271,0.0107013618490655,"W10004_0631/PHK76",8,3
"55",55,0.766647338867188,55,0.277501750641902,20466.2446714687,-0.979101590717708,-0.977782390193285,-Inf,103.18980255525,0.0925982519937253,-0.999766390023847,-49486.3920225867,-0.98017448092831,-0.979101590717708,-82387.5813419835,-0.977782390193285,-0.999735051755272,-0.999882736953147,-0.984240602239723,0.470122527629167,0.652918406094075,0.524624339784074,0.0100157655502531,-23427.9923709978,0.0548014922370115,0.0106942954174667,"W10004_1018/PHK76",9,3
"56",56,0.673858642578125,56,0.288448074679113,20771.1757273828,-0.9793063099963,-0.977894752021295,-Inf,105.355814851497,0.128615292012364,-0.999770408168236,-50201.4921076368,-0.980439278262495,-0.9793063099963,-83330.555156344,-0.977894752021295,-0.999738053497638,-0.999884753904056,-0.984395655285231,0.467365583175359,0.649110368207246,0.527432968586384,0.00988112463597142,-23590.7593205051,0.0603854554804852,0.0106079577381716,"W10004_0256/PHK76",10,3
"57",57,0.526840209960938,57,0.146539077087223,21457.31292405,-0.980046170969009,-0.978998209851729,-Inf,107.493686160841,0.102728797326112,-0.999788126823989,-51929.472,-0.980902953943167,-0.980046170969009,-86714.4868405797,-0.978998209851729,-0.999765059227174,-0.999893647974395,-0.984956827661395,0.474317065930388,0.659029501523008,0.520668543290077,0.00964406497298674,-24773.5820289855,0.0465897462942951,0.0101666973546226,"W10004_0688/PHK76",11,3
"58",58,0.6136474609375,58,0.148816272090697,20912.2450451981,-0.979559785315723,-0.97877220734554,-Inf,103.742114354717,0.0651209641517827,-0.999777076866601,-50651.6470588235,-0.980244039298893,-0.979559785315723,-84987.0181165424,-0.97877220734554,-0.999759046136508,-0.999888101329118,-0.984587845390214,0.479983518799067,0.666839541448765,0.514879096331005,0.00998052087247433,-24452.4078983706,0.0350812216421569,0.0103648368058764,"W10004_1140/PHK76",12,3
"59",59,0.997099609374999,59,0.342747582527509,19732.8123159289,-0.977836121403324,-0.976466857723674,-Inf,99.4216488327156,0.11522159376329,-0.999729425831408,-47689.1721486268,-0.978944778580582,-0.977836121403324,-79419.4845234249,-0.976466857723674,-0.999694499629595,-0.999864182378118,-0.983278133854292,0.470397901151378,0.652983106230026,0.52402814346672,0.0106472951033249,-22591.6516962843,0.0539406653414056,0.0113489376434647,"W10004_1001/PHK76",13,3
"60",60,0.795225067138659,60,0.297812750066684,20736.5574387688,-0.979093275505072,-0.977851709650971,-Inf,104.332596671775,0.0700957233731165,-0.999761346814807,-50155.3550186825,-0.980107361876135,-0.979093275505072,-83585.1150330143,-0.977851709650971,-0.999731521065486,-0.999880205459982,-0.984232538476609,0.471530222177767,0.654886490541077,0.523213957314436,0.0100522908672893,-23805.5428673798,0.0519663441009484,0.010686858102754,"W10004_0715/PHK76",14,3
