"","PlotID","Python_Height","X","LAI","FieldImageR_Height","BI","GLI","NGRDI","VARI","BGI","NDVI","myIndex.1","myIndex.2","myIndex.3","myIndex.4","myIndex.5","myIndex.6","myIndex.7","myIndex.8","myIndex.9","myIndex.10","myIndex.11","myIndex.12","myIndex.13","myIndex.14","myIndex.15","myIndex.16","Pedigree","Exp_row","Exp_range"
"108",108,0.281173706054688,108,0.838823123057117,0.057225528302071,25779.5299358206,-0.981982709128786,-0.979849783513068,-Inf,132.225300400156,0.155532553625883,-0.999810211781292,-62320.2099971134,-0.983519933624956,-0.981982709128786,-102823.071750216,-0.979849783513068,-0.999758744061468,-0.999904733756884,-0.986418376693937,0.454545052075587,0.631835865137135,0.540927740155725,0.00831599024350431,-28857.7583950736,0.0868333809272964,0.00940049880582269,"W10004_1105/PHK76",16,5
"109",109,0.986543731689466,109,0.80382429589626,0.166689238461297,21393.0552711885,-0.978071788750505,-0.974911179013338,6.38704747238739,112.644367773219,0.238327326554213,-0.999720359063342,-51477.9509511376,-0.980327750334566,-0.978071788750505,-83792.0429876912,-0.974911179013338,-0.999635480365526,-0.999859631216109,-0.983453207515275,0.440211906716,0.610781071907492,0.554272495789092,0.00994469254509624,-23008.6371689668,0.114725747458113,0.0115723527097252,"W10004_0614/PHK76",17,5
"110",110,0.841552734375,110,0.764569203717659,0.164127978691085,19583.6666984112,-0.975634139057911,-0.971673412205149,4.59002156853963,104.534650447044,0.271325852992513,-0.999651744669007,-47006.7424778761,-0.978467471056512,-0.975634139057911,-75956.3117373079,-0.971673412205149,-0.999535337140644,-0.999825189480913,-0.981600796216152,0.4313114231731,0.597702924514391,0.56255550889895,0.0108972184326023,-20605.4066138798,0.132082556940309,0.0129625650620513,"W10004_0768/PHK76",18,5
"111",111,0.199050903320312,111,0.489276181504161,0.0494281799892247,24731.121624293,-0.981048738453174,-0.978254397809626,5.76810221329816,130.119115979492,0.140753710800202,-0.999789424614009,-59641.3581713966,-0.983065510622611,-0.981048738453174,-97145.7352066732,-0.978254397809626,-0.999721397245001,-0.999894299414091,-0.985710708739846,0.440679557080453,0.612188282825916,0.554557345832829,0.00854765477451675,-26715.9835966261,0.114469488183057,0.00999443061682337,"W10004_0501/PHK76",19,5
"112",112,0.41331268310546,112,0.628313026001759,0.100913363139851,23049.5849844455,-0.979843406294978,-0.976392189564246,5.25196467693602,122.575462743454,0.192134839395608,-0.999763197155566,-55411.7959278759,-0.982217686080527,-0.979843406294978,-89687.8700274892,-0.976392189564246,-0.99967548458849,-0.99988113425848,-0.984797820595766,0.432580003291317,0.600544611473098,0.562352603573939,0.00897897479869161,-24410.0529282952,0.130482890670184,0.0107304793770319,"W10004_0969/PHK76",20,5
"113",113,0.887664031982411,113,0.601067671533993,0.213546849388257,21245.7093533711,-0.977118351595208,-0.9743500891304,8.80059550879191,110.33542959402,0.188012009548695,-0.999688261429316,-51268.6355896524,-0.979250384578449,-0.977118351595208,-84113.9770501006,-0.9743500891304,-0.999608081728,-0.999843519462558,-0.982726054949935,0.448218793999957,0.621748329916584,0.546023224316688,0.0104984673559617,-23388.1010431772,0.0984171608673917,0.0119825655154863,"W10004_0792/PHK76",21,5
"114",114,0.981399536132812,114,0.74539973623061,0.185597800196086,22597.5549961529,-0.978551499117118,-0.976045093414324,10.0209388000513,117.091099892579,0.167747741301561,-0.999723329260704,-54575.488596285,-0.980480274103495,-0.978551499117118,-89638.6499694333,-0.976045093414324,-0.999653956408096,-0.999861122138706,-0.983813485484752,0.450337583594379,0.625077112193714,0.544266911567205,0.00987037468410521,-24972.2581236774,0.0944829429101873,0.0112072723530231,"W10004_0624/PHK76",22,5
"115",115,0.506762847900404,115,0.565216026124089,0.136800224016417,21074.8148484798,-0.977486994868012,-0.974148022252398,-Inf,111.194556433619,0.203865182936262,-0.999703070572738,-50683.7369433626,-0.979860785043071,-0.977486994868012,-82403.5120172681,-0.974148022252398,-0.999611318471066,-0.999850953071806,-0.983008514955927,0.438418101843579,0.608121514232985,0.555918069808397,0.0101842899273939,-22584.1250527896,0.11820171496732,0.0119042212903556,"W10004_0799/PHK76",23,5
"116",116,0.869355468750001,116,0.776260009420631,0.189296268722386,18276.886570169,-0.974817811422591,-0.970862798267511,-Inf,97.2448050699186,0.277613554365682,-0.999637759481672,-43828.2617845919,-0.9776268028705,-0.974817811422591,-70930.4328730597,-0.970862798267511,-0.999520447170591,-0.99981816946531,-0.980983459062847,0.433559782112491,0.600644847978436,0.560101370908458,0.0113244441590136,-19285.8364917627,0.127375257882143,0.0133738593335937,"W10004_0680/PHK76",23,6
"117",117,1.23265075683594,117,0.642327743232209,0.257136593761173,19418.4662988537,-0.975015819947785,-0.972655084821697,-Inf,99.4907322266854,0.221837510282055,-0.999630800654697,-46876.3415767314,-0.976903932272057,-0.975015819947785,-77444.0283792286,-0.972655084821697,-0.999558608517093,-0.999814676407064,-0.981127926484093,0.457104933778562,0.633656216118018,0.536604375049469,0.0117015898534489,-21761.2048589266,0.0800338133141451,0.0129754877713882,"W10004_0784/PHK76",22,6
