"","PlotID","BI","GLI","NGRDI","VARI","BGI","NDVI","Pedigree","Exp_row","Exp_range"
"157",157,2090.86362969546,0.207730067949722,0.30271933038348,0.657129481510391,0.827013747676642,0.731560572227302,"W10004_0192/PHK76",19,7
"158",158,2068.54815294319,0.196637585089725,0.298232424079601,0.664578734348945,0.847302079373898,0.718782854796982,"W10004_0996/PHK76",20,7
"159",159,1928.83003254135,0.213818398634457,0.311648741981393,0.674036491502524,0.816342504864138,0.741675643687982,"W10004_0783/PHK76",21,7
"160",160,2188.4587585122,0.232909917315187,0.325511520564925,0.686368811963296,0.788402504063942,0.741519552101369,"W10004_0840/PHK76",22,7
"161",161,2136.99174983926,0.201365680404926,0.306337839166687,0.694159778891036,0.847480180817799,0.727238691202583,"W10004_0848/PHK76",23,7
"162",162,1965.95669273722,0.235309509467211,0.323823113174003,0.674089326935617,0.773886413469042,0.75898246139817,"W10004_0707/PHK76",23,8
"163",163,1870.38467355744,0.230675989370588,0.322707445743561,0.677216681717948,0.783682701868118,0.757332389325636,"W10004_0935/PHK76",22,8
"164",164,2022.01847850647,0.232567474348391,0.317727905639327,0.652305007550468,0.76834333120338,0.747850318864654,"W10004_0073/PHK76",21,8
"165",165,2189.4767596263,0.195291868759106,0.298762376412871,0.678890822465586,0.852801945129485,0.718566806199213,"W10004_0914/PHK76",20,8
"166",166,2138.31728243943,0.191686726686334,0.300066277851933,0.68903390165667,0.862465398937667,0.712602320469435,"B37/MO17",19,8
"167",167,2014.84773036605,0.243189303307635,0.33158069797579,0.674751731659917,0.761842001717338,0.747488891630484,"W10004_0913/PHK76",18,8
"168",168,2030.40550182916,0.215448033041437,0.312988413850356,0.68170468278567,0.817600686428776,0.733311540649375,"W10004_0045/PHK76",17,8
"169",169,2074.0678881421,0.197374703824084,0.300454571894682,0.682463970976985,0.850082383289988,0.717852836599261,"TX777/LH195",16,8
"170",170,2000.6190700465,0.194375941818754,0.29708678903202,0.668916610432931,0.852806505692562,0.720348521568437,"W10004_0953/PHK76",15,8
"171",171,1980.31849784195,0.199201523012641,0.296897878891706,0.654688029810748,0.833073095143467,0.732918758928554,"F42/OH43",14,8
"172",172,2184.06748117393,0.224420611593497,0.316248537651594,0.673057422681486,0.799412510508114,0.735712058107258,"W10004_0115/PHK76",13,8
"173",173,1966.96235200499,0.199847901173116,0.298480188386006,0.660025604390329,0.834990428810399,0.732865633154497,"W10004_0806/PHK76",12,8
"174",174,1880.97717371746,0.216746867206162,0.311559334334214,0.670445939639453,0.804621548917139,0.750346821609406,"TX779/LH195",11,8
"175",175,2101.90466994878,0.208021092727724,0.308738680676879,0.684959865294349,0.833996478113557,0.731640473235662,"W10004_0224/PHK76",10,8
"176",176,2120.9936414469,0.195072197379779,0.297853208436546,0.675529579586266,0.853659880100165,0.726016644381977,"W10004_0068/PHK76",9,8
"177",177,2092.54614336864,0.213763385863274,0.308172039539059,0.661203191340911,0.816371690078777,0.730556807827285,"W10004_0403/PHK76",8,8
"178",178,1932.41343800886,0.196843597387232,0.293269821294091,0.647162610115564,0.837987316953895,0.729362773757089,"PHW52/PHN82",7,8
"179",179,1940.92730887764,0.22047080761757,0.30933357270515,0.648738881298026,0.795294577590866,0.744226004162316,"W10004_1063/PHK76",6,8
"180",180,2096.62025499719,0.192431421079731,0.29422490178188,0.658185745472767,0.860497339497349,0.713068002140056,"W10004_0965/PHK76",5,8
"181",181,1929.42439528653,0.190071513806269,0.289765802739313,0.646597952534593,0.855885110761865,0.726422367617758,"W10004_0760/PHK76",4,8
"182",182,1996.8330602717,0.192948075089652,0.291843634602175,0.643911408485315,0.850832606951178,0.716953860206066,"W10004_0154/PHK76",3,8
"183",183,1838.73184008066,0.21730362540289,0.306260718684029,0.641201085872451,0.800027857551735,0.740348342750328,"W10004_0729/PHK76",2,8
"184",184,1929.29887989455,0.192956875624381,0.292409920895008,0.649779097019533,0.848458553280037,0.719878356140139,"W10004_0795/PHK76",1,8
"185",185,1935.41474619693,0.187576855381834,0.294654238882953,0.668682935377071,0.869109586703326,0.718778172062868,"W10004_0092/PHK76",1,9
"186",186,1899.23704020917,0.198206195109607,0.299075161344117,0.66183614923599,0.844683648532886,0.725513847638723,"W10004_0381/PHK76",2,9
"187",187,2081.37489424166,0.18601449693506,0.295919731737801,0.684384408996142,0.880880851251325,0.701410187863819,"W10004_0837/PHK76",3,9
"188",188,2071.97966147765,0.175099527912472,0.280480183520661,0.65995628245944,0.886816613034447,0.705830368368,"W10004_0830/PHK76",4,9
"189",189,1915.06667114718,0.185322465158915,0.293158511559847,0.677190832769844,0.872641295052035,0.720768494703752,"W10004_0800/PHK76",5,9
"190",190,2046.63056797774,0.203593910333944,0.30578747839166,0.683657090542421,0.841463507223462,0.732836150414447,"W10004_0650/PHK76",6,9
"191",191,2063.89447243942,0.194225149887738,0.304317757852354,0.708591232287728,0.864428235580346,0.739154860416711,"W10004_0095/PHK76",7,9
"192",192,2287.33247549179,0.191530653043391,0.302564806746437,0.710561075742412,0.877208281851865,0.713947535194258,"PHW52/PHM49",8,9
"193",193,2147.88260099734,0.196463916419044,0.303551152824008,0.695256429122414,0.853285126340317,0.730339957274509,"W10004_0754/PHK76",9,9
"194",194,2399.305521862,0.159661697351854,0.280482380775162,0.700051000151384,0.929954904101833,0.688070330929178,"W10004_0292/PHK76",10,9
"195",195,2543.04102100556,0.15861298426779,0.277378452453241,0.686770443546584,0.931282440476514,0.675609570941225,"W10004_0727/PHK76",11,9
"196",196,2807.98336558565,0.155566708067551,0.277017414450694,0.694290489419028,0.945685788710138,0.661135086896816,"W10004_0930/PHK76",12,9
"197",197,3043.12110692226,0.1341276947382,0.259959972839365,0.684980503326634,0.983758117814745,0.641627429462949,"W10004_1002/PHK76",13,9
"198",198,2776.85414404164,0.14756352284937,0.275725305268023,0.71103317929453,0.964663587762332,0.65680619870597,"W10004_0194/PHK76",14,9
"199",199,2412.45896409242,0.183192706895179,0.299566264113287,0.713986354595846,0.89079134309948,0.703930593043207,"W10004_0383/PHK76",15,9
"200",200,2140.71796500461,0.179342528259498,0.293835846658763,0.711516014523971,0.890029290782261,0.725210938982831,"W10004_0106/PHK76",16,9
"201",201,2109.23473420185,0.198544485484116,0.304804583913008,0.703186078867178,0.852554109281953,0.739769987017517,"W10004_0148/PHK76",17,9
"202",202,2077.37433667428,0.223751982463188,0.319957260946132,0.695074507065386,0.803426982771344,0.755667745637971,"W10004_0380/PHK76",18,9
"203",203,2070.68794059175,0.202842540089501,0.301910603484688,0.684225425479494,0.841939345638712,0.736496066443522,"W10004_0916/PHK76",19,9
"204",204,1958.67986421896,0.188046915902588,0.294891383629987,0.679987711104078,0.866309035052326,0.721004796434012,"W10004_0704/PHK76",20,9
"205",205,1986.48967198482,0.186392195614606,0.294423198186439,0.678471960542666,0.872510755397657,0.7146708551264,"W10004_0877/PHK76",21,9
