"","PlotID","Python_Height","X","LAI","Pedigree","Exp_row","Exp_range"
"348",348,0.787176513671881,348,0.0577092810102519,"W10004_0027/PHK76",19,16
"349",349,0.773287048339853,349,0.152213771560505,"W10004_0038/PHK76",18,16
"350",350,0.577682495117188,350,0.0655598560467169,"W10004_1140/PHK76",17,16
"351",351,0.794769287109375,351,0.0914338097986623,"W10004_0736/PHK76",16,16
"352",352,0.690231323242188,352,0.0722531576802934,"W10004_0760/PHK76",15,16
"353",353,0.571231079101551,353,0.0473603802410457,"W10004_0270/PHK76",14,16
"354",354,0.201797485351562,354,0.0166372402553307,"W10004_0396/PHK76",13,16
"355",355,0.300756835937506,355,0.00953997623493465,"W10004_0664/PHK76",12,16
"356",356,0.155642700195301,356,0.00451566903201711,"W10004_0974/PHK76",11,16
"357",357,0.494476928710924,357,0.0241749286975418,"W10004_0487/PHK76",10,16
"358",358,0.740310668945312,358,0.0735334057577404,"TX773/TX779",9,16
"359",359,0.752489318847665,359,0.030011882532677,"W10004_0918/PHK76",8,16
"360",360,0.937774658203125,360,0.0685861741138123,"W10004_0955/PHK76",7,16
"361",361,0.31292724609375,361,0.0104566287557291,"W10004_0840/PHK76",6,16
"362",362,0.0726165771484375,362,3.39477883015922e-05,"W10004_0984/PHK76",5,16
"363",363,0.108642578125,363,0.000882732396278943,"W10004_0608/PHK76",4,16
"364",364,0.12176513671875,364,0.00112031504617056,"W10004_0097/PHK76",3,16
"365",365,0.198272705078125,365,0.000950634888300401,"W10004_0812/PHK76",2,16
"366",366,0.357147216796875,366,0.00865756773273579,"F42/OH43",1,16
"367",367,0.197846221923839,367,0.00597481074108022,"W10004_0747/PHK76",1,17
"368",368,0.309738159179688,368,0.00108651364932772,"W10004_0046/PHK76",2,17
"369",369,0.186981201171875,369,0.00505907917968219,"W10004_1072/PHK76",3,17
"370",370,0.310868072509777,370,0.0169059985741929,"W10004_0061/PHK76",4,17
"371",371,0.0984819030761628,371,0.00152785794316368,"W10004_0072/PHK76",5,17
"372",372,0.0659637451171875,372,0.00298760821592259,"W10004_0110/PHK76",6,17
"373",373,0.120407104492188,373,0.00135800373451027,"W10004_0419/PHK76",7,17
"374",374,0.23046051025392,374,0.0197589543371244,"W10004_0068/PHK76",8,17
"375",375,0.464463958740225,375,0.0266150660284482,"B73/TX779",9,17
"376",376,0.498214721679688,376,0.0317147707979627,"W10004_0242/PHK76",10,17
"377",377,0.588962097167979,377,0.0819583078698988,"W10004_1037/PHK76",11,17
"378",378,0.512939453125,378,0.060566966559158,"W10004_1123/PHK76",12,17
"379",379,0.840469360351562,379,0.094461987708397,"W10004_0891/PHK76",13,17
"380",380,0.730595092773427,380,0.0764582060161608,"W10004_0991/PHK76",14,17
"381",381,1.12657287597656,381,0.182950841933732,"W10004_0424/PHK76",15,17
"382",382,1.06640396118163,382,0.247945949616351,"B37/H95",16,17
"383",383,0.796237182617176,383,0.0635184682237914,"W10004_0964/PHK76",17,17
"384",384,0.929978637695314,384,0.155791689299294,"W10004_0907/PHK76",18,17
"385",385,0.171218872070312,385,0.00876061120543294,"W10004_0672/PHK76",19,17
"386",386,0.881396789550791,386,0.0858908202064096,"W10004_0010/PHK76",20,17
"387",387,0.669891357421875,387,0.0168726235741445,"W10004_0112/PHK76",21,17
"388",388,0.0852058410644645,388,0.000747028862478778,"W10004_0711/PHK76",22,17
"389",389,0.181686401367188,389,0.00230860634866746,"W10004_0953/PHK76",23,17
"390",390,0.3812255859375,390,0.0191472026072787,"W10004_0053/PHK76",23,18
"391",391,0.110885620117188,391,0.00122228635453095,"W10004_0807/PHK76",22,18
"392",392,0.0944061279296875,392,0.000203721309248947,"W10004_0746/PHK76",21,18
"393",393,0.163300781250001,393,0.00373489066956404,"W10004_0654/PHK76",20,18
"394",394,0.0521099853515636,394,0.00129019115200489,"W10004_0007/PHK76",19,18
"395",395,0.0506744384765625,395,0.00010185028008827,"W10004_0034/PHK76",18,18
"396",396,0.18434310913085,396,0.000271591526344378,"W10004_0858/PHK76",17,18
"397",397,0.495346069335938,397,0.0209818700346303,"W10004_0787/PHK76",16,18
"398",398,0.432540893554688,398,0.022882362926498,"W10004_0622/PHK76",15,18
"399",399,0.218475341796875,399,0.00288575793583432,"W10004_0194/PHK76",14,18
"400",400,0.16455078125,400,0.00733346913831738,"W10004_0773/PHK76",13,18
"401",401,1.1212158203125,401,0.183024953318622,"W10004_0261/PHK76",12,18
"402",402,0.498369903564452,402,0.031606463878327,"W10004_0886/PHK76",11,18
"403",403,0.904728393554677,403,0.175516023900054,"W10004_0213/PHK76",10,18
"404",404,1.00845581054688,404,0.187538200339559,"W10004_0950/PHK76",9,18
"405",405,0.812591552734375,405,0.204121821206668,"W10004_1084/PHK76",8,18
"406",406,0.876147766113291,406,0.123098859315589,"W10004_0701/PHK76",7,18
"407",407,0.437606811523438,407,0.0209472076048209,"W10004_0227/PHK76",6,18
"408",408,0.595209350585947,408,0.0233947913483413,"W10004_0801/PHK76",5,18
"409",409,0.566608123779304,409,0.0367340010185028,"B37/OH43",4,18
"410",410,0.180999755859375,410,0.00573815021051202,"W10004_0616/PHK76",3,18
"411",411,0.292098999023438,411,0.0129010354778476,"W10004_0832/PHK76",2,18
"412",412,0.316436767578125,412,0.00950570342205323,"W10004_0118/PHK76",1,18
"413",413,0.194998474121093,413,0.0133419337316676,"W10004_0203/PHK76",1,19
"414",414,0.117019653320312,414,0.00149385482447206,"W10004_0241/PHK76",2,19
"415",415,0.165267944335938,415,0.00471906297742319,"W10004_0876/PHK76",3,19
"416",416,0.068756103515625,416,0.00461768300964281,"W10004_0691/PHK76",4,19
"417",417,0.609924163818363,417,0.0366371260738175,"W10004_0988/PHK76",5,19
"418",418,0.134956512451168,418,0.00692511372123023,"W10004_0869/PHK76",6,19
"419",419,0.132354736328125,419,0.00142604916474263,"W10004_0625/PHK76",7,19
"420",420,0.14056396484375,420,0.000848809968424269,"W10004_0032/PHK76",8,19
"421",421,0.0726672363281295,421,0.00125623875326792,"W10004_0119/PHK76",9,19
"422",422,0.173080444335938,422,0.00101843364904776,"PHW52/PHN82",10,19
"423",423,0.1351318359375,423,0.00227457903313417,"W10004_0132/PHK76",11,19
"424",424,0.0669097900390625,424,0.000373451026990324,"W10004_0783/PHK76",12,19
"425",425,0.138351440429688,425,0.00706233872063018,"W10004_0474/PHK76",13,19
"426",426,0.470826721191401,426,0.0300129014734841,"W10004_0820/PHK76",14,19
"427",427,0.103180236816399,427,0.00312351463298703,"W10004_0167/PHK76",15,19
"428",428,0.07012939453125,428,0.00166372402553307,"W10004_0649/PHK76",16,19
"429",429,0.1700439453125,429,0.00658721265831381,"W10004_0888/PHK76",17,19
"430",430,0.146896362304688,430,0.0049910026143347,"B73/PHM49",18,19
"431",431,0.426956176757812,431,0.016298258123663,"W10004_1045/PHK76",19,19
"432",432,0.76031494140625,432,0.0525207944321847,"W10004_0775/PHK76",20,19
"433",433,0.414840698242188,433,0.0250203693644758,"W10004_0393/PHK76",21,19
"434",434,0.206300506591788,434,0.010185028008827,"W10004_0196/PHK76",22,19
"435",435,0.734283447265625,435,0.0691902902732982,"LH74/PHN82",23,19
"436",436,1.06564331054688,436,0.198139471718612,"W10004_0069/PHK76",23,20
"437",437,1.19111618041993,437,0.225213907374711,"W10004_0344/PHK76",22,20
"438",438,1.03582763671875,438,0.147348407686562,"W10004_0361/PHK76",21,20
"439",439,1.11613464355469,439,0.231437786453913,"W10004_0037/PHK76",20,20
"440",440,1.00758361816406,440,0.135203042238218,"W10004_0417/PHK76",19,20
"441",441,0.1829833984375,441,0.00478745076735026,"W10004_0714/PHK76",18,20
"442",442,0.141755828857413,442,0.000577190778528503,"W10004_0619/PHK76",17,20
"443",443,0.773590087890625,443,0.0592748506246605,"W10004_1004/PHK76",16,20
"444",444,0.094940185546875,444,0.000814857569687298,"PHG39/PHN82",15,20
"445",445,0.09088134765625,445,0.0052286694054935,"W10004_0221/PHK76",14,20
"446",446,0.0708770751953125,446,0.000237642585551331,"W10004_0732/PHK76",13,20
"447",447,0.0626220703125,447,0.000509234111895709,"W10004_1032/PHK76",12,20
"448",448,0.156112670898438,448,0.00200339558573854,"W10004_0087/PHK76",11,20
"449",449,0.171798706054688,449,0.00315778751145971,"W10004_0828/PHK76",10,20
"450",450,0.10174560546875,450,0.00044138118358062,"W10004_0311/PHK76",9,20
"451",451,0.106964111328125,451,0.000577131993481803,"2369/LH123HT",8,20
"452",452,0.173980712890625,452,0,"F42/MO17",7,20
"453",453,0.212084960937489,453,0.00420981157698184,"W10004_0410/PHK76",6,20
"454",454,0.803466796875,454,0.0704584040747029,"W10004_0745/PHK76",5,20
"455",455,0.523301849365225,455,0.0315735868273638,"W10004_1118/PHK76",4,20
"456",456,0.128738250732425,456,0.000203693644758284,"W10004_0602/PHK76",3,20
"457",457,0.556353759765614,457,0.0335789223508641,"W10004_0689/PHK76",2,20
"458",458,0.395983428955077,458,0.0296374253123303,"TX777/LH195",1,20
"459",459,0.877994995117177,459,0.114834810362976,"W10004_0975/PHK76",1,21
"460",460,1.017333984375,460,0.234976573640253,"W10004_0062/PHK76",2,21
"461",461,0.551426391601552,461,0.0377525038193855,"W10004_0268/PHK76",3,21
"462",462,0.413894653320312,462,0.0397881586094514,"W10004_0803/PHK76",4,21
"463",463,0.697848510742176,463,0.0521438028312455,"W10004_0678/PHK76",5,21
"464",464,0.405807495117188,464,0.0268554355944863,"W10004_0160/PHK76",6,21
"465",465,0.124435424804688,465,0.00971005635906838,"W10004_0008/PHK76",7,21
"466",466,0.156251678466788,466,0.00370106278224848,"W10004_0225/PHK76",8,21
"467",467,0.139376373291014,467,0.00444761322740545,"W10004_0884/PHK76",9,21
"468",468,0.10150146484375,468,0.00118825326769649,"W10004_0327/PHK76",10,21
"469",469,0.140380859375,469,0.00210519167430647,"W10004_0675/PHK76",11,21
"470",470,0.1025390625,470,0.00336094513851168,"W10004_1018/PHK76",12,21
"471",471,0.119293212890625,471,0.00672166208371525,"W10004_0659/PHK76",13,21
"472",472,0.300707092285165,472,0.0104569837713044,"W10004_0336/PHK76",14,21
"473",473,0.13067626953125,473,0.000746978133912807,"W10004_0784/PHK76",15,21
"474",474,0.07452392578125,474,0,"W10004_0144/PHK76",16,21
"475",475,0.223573455810538,475,0.00179923277998438,"W10004_0833/PHK76",17,21
"476",476,0.10394287109375,476,0.00580566306783459,"W10004_0639/PHK76",18,21
"477",477,0.0955810546875,477,0.000339512460107286,"W10004_1146/PHK76",19,21
"478",478,0.121063232421875,478,0.00044138118358062,"CG119/CG108",20,21
"479",479,0.0997314453125,479,0.00258029469681537,"W10004_0963/PHK76",21,21
"480",480,0.160415649414062,480,0.000882702427431675,"B73/PHN82",22,21
"481",481,0.200546264648438,481,0.00451612903225806,"B14A/H95",23,21
"482",482,0.22369384765625,482,0.00488897942554492,"B14A/OH43",23,22
"483",483,0.066375732421875,483,6.78978815860945e-05,"W10004_0204/PHK76",22,22
"484",484,0.161895751953125,484,0.000169744703965236,"W10004_0779/PHK76",21,22
"485",485,0.173583984375,485,0,"W10004_0674/PHK76",20,22
"486",486,0.055511474609375,486,0.00471874257392131,"W10004_0169/PHK76",19,22
"487",487,0.238375396728514,487,0.00892948086782331,"W10004_0901/PHK76",18,22
"488",488,0.237808227539062,488,0.00723112438891907,"W10004_0889/PHK76",17,22
"489",489,0.48004150390625,489,0.034904250984653,"W10004_1104/PHK76",16,22
"490",490,0.473052978515625,490,0.029163130198608,"B37/MO17",15,22
"491",491,0.624053955078125,491,0.0297063316924122,"W10004_0894/PHK76",14,22
"492",492,0.722963562011728,492,0.0490239348158207,"W10004_0717/PHK76",13,22
"493",493,0.852767944335938,493,0.0891589990832852,"W10004_0258/PHK76",12,22
"494",494,0.911712646484375,494,0.118036459924636,"W10004_0310/PHK76",11,22
"495",495,0.716140747070312,495,0.0402648107282295,"W10004_0254/PHK76",10,22
"496",496,0.288362274169913,496,0.00953932851274739,"W10004_1057/PHK76",9,22
"497",497,0.36688232421875,497,0.0154143890265847,"W10004_0703/PHK76",8,22
"498",498,0.143814086914062,498,0.00729976572844872,"W10004_0189/PHK76",7,22
"499",499,0.219304504394529,499,0.0120870539503616,"W10004_1000/PHK76",6,22
"500",500,0.208176879882814,500,0.00166349809885932,"B14A/MO17",5,22
"501",501,0.158462524414062,502,0.00020370056017654,"F42/MO17",24,1
"502",501,0.158462524414062,501,0.00020370056017654,"W10004_0129/PHK76",4,22
"503",502,0.077728271484375,503,0.000135804984042914,"Fill/HB",25,1
"504",502,0.077728271484375,504,0.000135804984042914,"W10004_0601/PHK76",3,22
"505",503,0.141616821289062,506,0.000271637635394384,"W10004_0076/PHK76",2,22
"506",503,0.141616821289062,505,0.000271637635394384,"Fill/HB",26,1
"507",504,0.0844290161132903,507,0.00193508962520369,"B14A/OH43",27,1
"508",504,0.0844290161132903,508,0.00193508962520369,"W10004_0800/PHK76",1,22
"509",505,0.113662719726562,509,0.00207095569512816,"B14A/H95",28,1
"510",506,0.041717529296875,510,0.000780931685454298,"B73/PHN82",28,2
"511",507,0.069549560546875,511,0,"2369/LH123HT",27,2
"512",508,0.123977661132812,512,0,"B37/H95",26,2
"513",509,0.258544921875,513,0.000678955766031843,"TX714/TX779",25,2
"514",510,0.0791778564453125,514,0.000407442618497895,"B37/MO17",24,2
"515",511,0.160049438476562,515,0.00896404196801467,"F42/OH43",24,3
"516",512,0.356980895996088,516,0.00926900485519302,"B73/TX779",25,3
"517",513,0.259072570800782,517,0.0122568159440464,"TX110/87916",26,3
"518",514,0.557278442382824,518,0.0167396692811789,"B14A/MO17",27,3
"519",515,0.890795898437489,519,0.115781610756485,"B73/MO17",28,3
"520",516,1.01300277709962,520,0.169852317093872,"B73/PHM49",28,4
"521",517,0.654495239257812,521,0.067669428222192,"CG119/CG108",27,4
"522",518,0.657721252441405,522,0.0543917427766272,"B37/OH43",26,4
"523",519,0.7835693359375,523,0.0573795538654806,"F42/H95",25,4
"524",520,0.286392211914062,524,0.00573815021051202,"TX777/LH195",24,4
"525",521,0.0686798095703125,525,0.000203707476064372,"PHW52/PHN82",24,5
"526",522,0.045654296875,526,0.000101864113272894,"REDEAR/LH195",25,5
"527",523,0.147537231445312,527,0.00190114068441065,"CG44/CGR01",26,5
"528",524,0.0825054931640636,528,3.39523987369708e-05,"LH74/PHN82",27,5
"529",525,0.0800933837890625,529,0.000101857196210912,"PHG39/PHN82",28,5
"530",526,0.090118408203125,530,3.39500933627567e-05,"F42/H95",28,6
"531",527,0.0643463134765625,531,0.00407359630660602,"B73/PHM49",27,6
"532",528,0.116245727539052,532,0.00875942147076798,"PHW52/PHM49",26,6
"533",529,0.093170166015625,533,0.00210504872169219,"TX779/LH195",25,6
"534",530,0.0688179016113395,534,0.0010185028008827,"PHW52/PHN82",24,6
"535",531,0.193679809570312,535,0.000169744703965236,"CG44/CGR01",24,7
"536",532,0.0844879150390625,536,0.00173174872665535,"F42/OH43",25,7
"537",533,0.119033813476562,537,0.000135804984042914,"PHG39/PHN82",26,7
"538",534,0.114837646484375,538,0.00118821292775665,"PHW52/PHM49",27,7
"539",535,0.222185821533202,539,0.00740137163033883,"B14A/MO17",28,7
"540",536,0.225175170898439,540,0.00570400298781109,"REDEAR/LH195",28,8
"541",537,0.0610504150390625,541,0,"B37/MO17",27,8
"542",538,0.0731964111328125,542,3.39523987369708e-05,"B37/H95",26,8
"543",539,0.125534057617188,543,0.000135804984042914,"TX779/LH195",25,8
"544",540,0.0847489929199128,544,0.000848752334068919,"TX110/87916",24,8
"545",541,0.0766012573242278,545,0.00118817259055573,"CG119/CG108",24,9
"546",542,0.119857788085938,546,3.39512460107286e-05,"B73/PHN82",25,9
"547",543,0.251724243164062,547,0.00271600746902054,"TX777/LH195",26,9
"548",544,0.158126831054688,548,0.000679071030829825,"F42/MO17",27,9
"549",545,0.0651702880859375,549,0.0024445727090619,"B14A/OH43",28,9
"550",546,0.257598876953125,550,0.0102868782889153,"2369/LH123HT",28,10
"551",547,0.6285400390625,551,0.0409749804800217,"B73/MO17",27,10
"552",548,0.75579833984375,552,0.0694034158432651,"B14A/H95",26,10
"553",549,0.221284637451163,553,0.00672189027702336,"TX714/TX779",25,10
"554",550,0.609039306640625,554,0.0546707867839315,"B73/TX779",24,10
"555",551,0.59100341796875,555,0.0240407470288625,"LH244/PHZ51",24,11
"556",552,0.128067016601562,556,0.00190146344776069,"LH74/PHN82",25,11
"557",553,0.0810089111328125,557,6.79001867255135e-05,"B37/OH43",26,11
"558",554,0.139633789062486,558,0.010185028008827,"PHJ40/PHAJ0",27,11
"559",555,0.104965209960938,559,0.00366685906359284,"PHB47/PHN82",28,11
"560",556,0.0762786865234375,560,0.000373501748667278,"LH195/PHN82",28,12
"561",557,0.053955078125,561,0.00431195463959529,"PHJ89/PH207",27,12
"562",558,0.170516967773438,562,0.000441336230309614,"B73/MO17",26,12
"563",559,0.0756089782714753,563,0.00129014734840769,"LH244/PHN82",25,12
"564",560,0.0698089599609375,564,0.00546652179818009,"LH195/PHK76",24,12
"565",561,0.0975189208984375,565,0.0012221618685497,"PHB47/PHZ51",24,13
"566",562,0.0716400146484375,566,0.0014938041079613,"LH195/MO17",25,13
"567",563,0.0333404541015625,567,0.00169756230053643,"B73/PHN82",26,13
"568",564,0.0404510498046875,568,0.00054325682466386,"LH195/PHZ51",27,13
"569",565,0.0736083984375,569,0.000950602614157189,"LH145/LH82",28,13
"570",566,0.09735107421875,570,0.00716371290826373,"LH244/MO17",28,14
"571",567,0.282302856445312,571,0.012187669744704,"LH244/PHK76",27,14
"572",568,0.0631561279296875,572,0.000203707476064372,"PHG29/PHG47",26,14
"573",569,0.08087158203125,573,0.00461736945745909,"PHB47/PHK76",25,14
"574",570,0.076263427734375,574,0.00183355403891209,"PHRE1/PHTD5",24,14
"575",571,0.270523071289062,575,0.0196903856599674,"B73/PHZ51",24,15
"576",572,0.640838623046875,576,0.0827448051066142,"TX714/PHZ51",25,15
"577",573,0.661810607910155,577,0.0631789788158609,"B73/PHK76",26,15
"578",574,0.07366943359375,578,0.0104223248234655,"B73/PHK76",27,15
"579",575,0.247329711914062,579,0.00295355784899511,"PHB47/MO17",28,15
"580",576,0.178222503662113,580,0.00285161421733374,"PHB47/PHZ51",28,16
"581",577,0.068939208984375,581,0.00010185028008827,"TX714/PHZ51",27,16
"582",578,0.0795745849609375,582,3.39489407930473e-05,"B73/PHN82",26,16
"583",579,0.0494537353515625,583,0.000339523987369708,"PHB47/MO17",25,16
"584",580,0.134231567382812,584,0,"B73/PHZ51",24,16
"585",581,0.070343017578125,585,0,"LH244/MO17",24,17
"586",582,0.06109619140625,586,0.00115430317433373,"LH244/PHN82",25,17
"587",583,0.1273193359375,587,0,"LH244/PHZ51",26,17
"588",584,0.212539672851562,588,0.000848896434634975,"LH145/LH82",27,17
"589",585,0.157059936523439,589,0.00210519167430647,"PHRE1/PHTD5",28,17
"590",586,0.060302734375,590,0.00145985401459854,"LH195/PHK76",28,18
"591",587,0.117188720703126,591,0.00125619610239696,"PHB47/PHK76",27,18
"592",588,0.0730743408203125,592,0.00033954704424298,"PHG29/PHG47",26,18
"593",589,0.0570831298828125,593,0.000101860654624474,"LH195/PHZ51",25,18
"594",590,0.082977294921875,594,0.000746978133912807,"PHJ89/PH207",24,18
"595",591,0.0773162841796875,595,0.00281814477794377,"PHB47/PHN82",24,19
"596",592,0.124436187744152,596,0.00129027876812332,"PHJ40/PHAJ0",25,19
"597",593,0.111282348632812,597,0.000135804984042914,"B73/MO17",26,19
"598",594,0.0757162475586028,598,0.00074687669744704,"LH195/PHN82",27,19
"599",595,0.061737060546875,599,0.000305530094714329,"Fill/HB",28,19
"600",596,0.0699183654785145,600,0.000373463706118015,"Fill/HB",28,20
"601",597,0.0825042724609375,601,0.00129027876812332,"Fill/HB",27,20
"602",598,0.16607666015625,602,0.00112035308097097,"LH244/PHK76",26,20
"603",599,0.118759155273438,603,0.0002376587220751,"LH195/MO17",25,20
