"","PlotID","Python_Height","X","LAI","BI","GLI","NGRDI","VARI","BGI","NDVI","myIndex.1","myIndex.2","myIndex.3","myIndex.4","myIndex.5","myIndex.6","myIndex.7","myIndex.8","myIndex.9","myIndex.10","myIndex.11","myIndex.12","myIndex.13","myIndex.14","myIndex.15","myIndex.16","Pedigree","Exp_row","Exp_range"
"37",37,0.91237091064454,37,0.155734365451212,21334.4448961458,-0.977628757210144,-0.975913763845517,-Inf,107.968347978397,0.179458446563134,-0.999708252369494,-51619.7907692308,-0.979051912556403,-0.977628757210144,-85801.797617866,-0.975913763845517,-0.999660727434332,-0.99985355413057,-0.983115154333596,0.465055246875566,0.645449063736991,0.529316471235633,0.0105986823330936,-24342.8620347395,0.0646570566956736,0.0115231930648222,"LH82/TX779",10,2
"38",38,1.06814575195312,38,0.394193548387097,20962.2757932293,-0.976495329365644,-0.973900610530615,-Inf,108.07371788057,0.240244261846234,-0.999669190430554,-50607.0613050509,-0.978511125872377,-0.976495329365644,-83333.6298487587,-0.973900610530615,-0.999592537116523,-0.999833946569062,-0.982251734348323,0.452189775674823,0.627149597394193,0.541894135774619,0.0108783855719261,-23303.2632455056,0.0902813816841621,0.0122683906921835,"W10004_0389/PHK76",9,2
"39",39,0.908187866210938,39,0.364985062466051,23224.2678559552,-0.978791180813539,-0.97644835967869,8.76207373842461,119.769924074754,0.209466225507267,-0.99972974278248,-56143.617791643,-0.980633344585519,-0.978791180813539,-92445.8198052562,-0.97644835967869,-0.999666116715045,-0.999864341475127,-0.983995362524521,0.452542456237965,0.628224559574658,0.542122664603542,0.009792319389129,-25857.2871525808,0.0901043892815982,0.011053716172146,"TX773/TX779",8,2
"40",40,0.772569427490225,40,0.302349266702879,23192.5167631943,-0.978795546586409,-0.97625350637952,6.36099407938949,120.561315970775,0.219623711925407,-0.999729569123616,-56031.7100436272,-0.980786480877248,-0.978795546586409,-91894.7143031383,-0.97625350637952,-0.999661203143282,-0.999864254305187,-0.983998683849682,0.448210605913571,0.622161076228893,0.546455622036323,0.0097140859237545,-25543.5744710794,0.0988128692262348,0.0110879710596222,"W10004_0782/PHK76",7,2
"41",41,0.861328125,41,0.174039995925712,24587.7660175591,-0.980464452221109,-0.977912351768047,5.65790582446808,128.529409191378,0.22487476559609,-0.999771757930907,-59397.0571830326,-0.982421493782371,-0.980464452221109,-97126.9381579564,-0.977912351768047,-0.999707382954635,-0.999885431431985,-0.985265763900833,0.445163934941739,0.618318096885379,0.549924653025205,0.00887807092865366,-26877.0578392313,0.105323029617283,0.0102435942014869,"W10004_0879/PHK76",6,2
"42",42,0.948781433105466,42,0.271773454212081,22400.8315977906,-0.977938011779852,-0.974835607470943,5.09535943672288,117.717214800439,0.262772777046375,-0.999706458742148,-54021.7233105258,-0.980282393739587,-0.977938011779852,-88086.0902615053,-0.974835607470943,-0.999619270950589,-0.99985265379998,-0.983347692378816,0.440680192693893,0.611401500564389,0.553769038099045,0.00997153236818637,-24258.8335364139,0.113768061999612,0.0116301239717668,"W10004_0179/PHK76",5,2
"43",43,1.131591796875,43,0.29712112982075,21182.1930545472,-0.976557598461057,-0.973219493816853,5.14716765128422,111.428759456719,0.278887122693352,-0.999669111524695,-51045.0798293723,-0.979077492992037,-0.976557598461057,-83187.1244644448,-0.973219493816853,-0.999570264087865,-0.999833906961415,-0.982299065846006,0.439553164518074,0.609474118940639,0.554546524097262,0.0105880071698477,-22885.7461679089,0.115724626644979,0.0123762211353823,"W10004_0430/PHK76",4,2
"44",44,1.15695190429688,44,0.275848018742997,20333.4197323796,-0.975567900990137,-0.972146031908272,5.30583457358088,106.888174878825,0.278626798746863,-0.999641595489147,-48990.4931763823,-0.978172756043867,-0.975567900990137,-79877.1051915772,-0.972146031908272,-0.999536108291525,-0.99982009499063,-0.981546898550174,0.440040921222699,0.60990625589517,0.553808044960692,0.0110511222662851,-21989.008582282,0.114521473532298,0.0128950393347028,"W10004_0741/PHK76",3,2
"45",45,1.09176635742188,45,0.285850081477458,20295.0659832952,-0.975480574873827,-0.972006968526465,5.27048890471542,106.775146780577,0.281495675251418,-0.999638637638631,-48885.261340714,-0.978113315566259,-0.975480574873827,-79664.8998170474,-0.972006968526465,-0.999531734770247,-0.999818610265666,-0.981480392849377,0.439257202929616,0.608786881717922,0.554569594686843,0.0110818800748914,-21912.5989116667,0.116076026827693,0.0129496661205278,"W10004_0822/PHK76",2,2
"46",46,1.4158935546875,46,0.449601086402988,17862.7354345824,-0.972854074477904,-0.968370715253779,-Inf,95.4203504486306,0.351341647679558,-0.999565438031179,-42852.8077230234,-0.976117142578073,-0.972854074477904,-69240.6734250951,-0.968370715253779,-0.99941758648258,-0.999781866933298,-0.979485160850308,0.429549618225347,0.594531185798923,0.563612102058089,0.01210284405356,-18775.6183586226,0.135026411452816,0.0144791437633573,"W10004_0271/PHK76",1,2
"47",47,1.14746307373048,47,0.288697246460462,18295.0776456255,-0.97400831782626,-0.970384668835609,5.46990827591895,96.7674820706045,0.298698219068261,-0.999607567681546,-43989.9466140326,-0.976760336481705,-0.97400831782626,-71488.8807744725,-0.970384668835609,-0.999495040074209,-0.999803014365639,-0.980364922142687,0.438268144287025,0.607030376049397,0.555186829760537,0.0117714219368217,-19569.2386860285,0.117716238405201,0.0137214720386858,"W10004_0892/PHK76",1,3
"48",48,0.98931884765625,48,0.0976164606817873,22941.9352486831,-0.979147699731365,-0.976873860858838,6.51616411215722,118.979241955067,0.204551970580324,-0.999742776418713,-55449.011390803,-0.980972577633869,-0.979147699731365,-91061.0379599681,-0.976873860858838,-0.999684340151062,-0.999870883849393,-0.98426728855417,0.451285533159481,0.626555509274663,0.543470229691909,0.00961775462775234,-25364.3046922608,0.092699597016305,0.0108559437335763,"W10004_0966/PHK76",2,3
"49",49,1.185546875,49,0.237413002885758,21698.586222708,-0.977588838835824,-0.975186756629248,-Inf,112.094014788059,0.246939067627599,-0.999698472235123,-52424.8363627802,-0.979512684273057,-0.977588838835824,-86261.0439913355,-0.975186756629248,-0.999631105420538,-0.99984864488665,-0.983082230084009,0.452385581335127,0.627700557230515,0.541975162026209,0.0103659330754402,-24095.8625918252,0.0901337450751847,0.0116740998855772,"W10004_0732/PHK76",3,3
"50",50,0.698883056640625,50,0.148294007808521,21560.1551852289,-0.978067232607324,-0.976156443839941,11.8979664292055,110.003592680722,0.203550768344187,-0.999720062661657,-52151.1556914393,-0.979650482307205,-0.978067232607324,-86350.4910724365,-0.976156443839941,-0.999668319539585,-0.999859482434087,-0.983448396068087,0.460496845248201,0.639178382036844,0.533985953441161,0.0102919388097368,-24355.2395578551,0.0739299266149835,0.0113350503293586,"W10004_0798/PHK76",4,3
"51",51,0.620485992431639,51,0.223244601385305,23514.2495940477,-0.980245396275659,-0.978977227535048,42.3578057550033,118.032043689959,0.159043972500896,-0.999776443105712,-56994.4880361833,-0.981337232650279,-0.980245396275659,-95108.3316895244,-0.978977227535048,-0.999745473443596,-0.999887783206004,-0.985102125194693,0.470528297613505,0.653773658390472,0.524505744118059,0.00942879656304177,-27151.3168952437,0.0542756868905366,0.0101109961197941,"W10004_0078/PHK76",5,3
"52",52,0.665878295898438,52,0.273680994092483,19700.2935275634,-0.97692635927163,-0.97526707038373,-Inf,99.7155147587023,0.210426453840579,-0.999700993803903,-47636.9685583246,-0.978326982902305,-0.97692635927163,-79189.2857711223,-0.97526707038373,-0.999655422410226,-0.999849910615292,-0.982585555707176,0.466101899403238,0.646737844400259,0.528093285832487,0.0109652659937004,-22464.5122948555,0.062378012040104,0.0118634082879476,"W10004_0129/PHK76",6,3
"53",53,0.750701904296875,53,0.321948735359022,17697.212906455,-0.974391080879846,-0.972544280496285,-Inf,89.8169734549273,0.228542928055659,-0.999629687850696,-42727.1052425007,-0.975936585898782,-0.974391080879846,-70939.3930585927,-0.972544280496285,-0.999574385841479,-0.999814117823094,-0.980658380473793,0.465042969802184,0.644612951214322,0.52850982368908,0.0121915135264779,-20078.7770114943,0.0638956433576772,0.0131891116896664,"B73/PHN82",7,3
"54",54,0.78680419921875,54,0.439672732210755,18067.1656318605,-0.974702893711238,-0.972656082604843,-Inf,92.0880307179051,0.231949072292458,-0.999637019837614,-43612.1039464217,-0.976389046294939,-0.974702893711238,-72252.6225051198,-0.972656082604843,-0.99957561292513,-0.999817798192998,-0.980895071793592,0.461880601837458,0.640264533170306,0.531751088760406,0.0119596211703219,-20384.6561133558,0.0703416474063272,0.01306812565296,"W10004_0631/PHK76",8,3
"55",55,0.754366149902353,55,0.49937183796815,20035.6894148212,-0.97685542122385,-0.974973608264426,-Inf,101.768105799306,0.209477947755196,-0.999692733286586,-48431.6248270725,-0.978401611599381,-0.97685542122385,-80363.6858146217,-0.974973608264426,-0.999639302383839,-0.999845764159541,-0.982529627363406,0.463050876215885,0.642447769156708,0.531125666238583,0.0109293261802838,-22735.7578482494,0.0685067454302042,0.0119445524025883,"W10004_1018/PHK76",9,3
"56",56,0.744094848632812,56,0.440890880695322,19337.1793583592,-0.975807210162121,-0.973661143116281,-Inf,98.7005652658836,0.224121273780329,-0.999663910026696,-46701.5668257757,-0.977549583425065,-0.975807210162121,-77306.6585819411,-0.973661143116281,-0.999600957069265,-0.9998312960134,-0.981733172353152,0.459765746064748,0.637583101941698,0.534145311386302,0.0113659243660895,-21787.9226829753,0.0748693164623672,0.012526726742758,"W10004_0256/PHK76",10,3
"57",57,0.60247802734375,57,0.416561980103894,22121.7873562752,-0.979315641351934,-0.977814507728857,15.6851720226219,112.028906708572,0.186856980405777,-0.99975732482574,-53560.4913793103,-0.98058933542598,-0.979315641351934,-89009.8596153846,-0.977814507728857,-0.999719761843972,-0.999878186579195,-0.984397939612618,0.466261382338113,0.647565248477563,0.528537930866093,0.00980962807184615,-25248.1201686245,0.0626268780004253,0.01062311374699,"W10004_0688/PHK76",11,3
"58",58,0.700210571289062,58,0.511526839371202,22512.5910599497,-0.979326404079864,-0.977906607539539,40.9118508821975,113.445388703231,0.180275690941287,-0.999754177026572,-54531.0121156587,-0.980540308716356,-0.979326404079864,-90833.4253105274,-0.977906607539539,-0.999717926028113,-0.999876606507456,-0.984404854700097,0.468326886531305,0.650459259377193,0.526474731702061,0.00983607975140794,-25857.4379963348,0.058480739268517,0.0106046080766901,"W10004_1140/PHK76",12,3
