"","PlotID","Python_Height","X","LAI","FieldImageR_Height","BI","GLI","NGRDI","VARI","BGI","NDVI","myIndex.1","myIndex.2","myIndex.3","myIndex.4","myIndex.5","myIndex.6","myIndex.7","myIndex.8","myIndex.9","myIndex.10","myIndex.11","myIndex.12","myIndex.13","myIndex.14","myIndex.15","myIndex.16","Pedigree","Exp_row","Exp_range"
"22",22,0.727645874023438,22,0.128538829066534,0.5151682098431,21675.8878631695,-0.979932972725234,-0.979058964403373,-Inf,108.517523761211,0.159927860958498,-0.999782806902533,-52495.2254761049,-0.980693277160416,-0.979932972725234,-87706.7851598994,-0.979058964403373,-0.999764536495501,-0.999890977582448,-0.984869835334901,0.476296535871472,0.66177176199836,0.518660075906829,0.00975290317626832,-25078.256916996,0.0425694888111147,0.0101920413481906,"Fill/HB",22,1
"23",23,0.93829345703125,23,0.222348998074592,0.601654534771169,20513.9631849183,-0.978687840603917,-0.97757838449471,-Inf,103.27831267287,0.177811952530537,-0.999753745522514,-49637.3403769275,-0.979639146311411,-0.978687840603917,-82718.2592804112,-0.97757838449471,-0.999728395081753,-0.99987638990934,-0.983925482837956,0.472664804359405,0.65637255371582,0.521977023253247,0.0102914107904746,-23556.3706453455,0.0495720272671626,0.0108654947571683,"W10004_0950/PHK76",23,1
"24",24,0.579254150390625,24,0.181588048632652,0.325196795535654,21866.759998502,-0.980113704626821,-0.97905965537719,-Inf,110.446218290549,0.132755629512857,-0.99978689598609,-52927.6700632467,-0.981013887346597,-0.980113704626821,-88056.1082220661,-0.97905965537719,-0.999765201787861,-0.999893030142037,-0.985006946526203,0.471784636918366,0.655500807194446,0.523217678590368,0.0095892800489203,-25018.8843991567,0.0516789467172643,0.0101328657328548,"W10004_0080/PHK76",23,2
"25",25,0.536977386474604,25,0.0947270847445542,0.266897440584791,23426.799753946,-0.981411448726169,-0.980595628613941,-Inf,117.37558626135,0.0937392278427168,-0.999813894038717,-56786.843064877,-0.982130515966942,-0.981411448726169,-94844.3390604027,-0.980595628613941,-0.999798168896189,-0.999906582105709,-0.985990032140284,0.476149322433913,0.661939062120906,0.519180688279515,0.00901999340161137,-27111.0685682327,0.0432249387480976,0.00943349853214252,"W10004_1112/PHK76",22,2
"26",26,0.598853607177745,26,0.0407188190829352,0.461744719336622,23011.015488102,-0.981132917346614,-0.980341229050171,-Inf,115.233453223498,0.0946410250063381,-0.999808748207988,-55756.3596915905,-0.981820264656625,-0.981132917346614,-93135.9204590281,-0.980341229050171,-0.999793606087753,-0.99990399910048,-0.985779250851808,0.476785960826912,0.662760095441613,0.518473789457023,0.00917798511943855,-26626.8291195984,0.0418739257489101,0.00957027965668083,"W10004_0827/PHK76",21,2
"27",27,0.7498779296875,27,0.109633485453508,0.51855747129859,21598.0399018603,-0.980061242653286,-0.979204670321177,-Inf,107.976539011982,0.161681573134547,-0.999788126321885,-52316.8441662227,-0.980812195426987,-0.980061242653286,-87471.8015716569,-0.979204670321177,-0.999770263043323,-0.999893647722358,-0.984967951197222,0.476815138808718,0.662530511397946,0.518174178257023,0.0096909891067067,-25037.8267181673,0.0415617917367993,0.0101225061371987,"B37/OH43",20,2
"28",28,0.561087646484367,28,0.0817556244874675,0.389480584165804,23339.4342830295,-0.981348876992296,-0.980623431107001,-Inf,116.340982353974,0.132661319209188,-0.999812523744132,-56586.1708794102,-0.981991652088209,-0.981348876992296,-94732.0794102159,-0.980623431107001,-0.999798385173506,-0.999905894271564,-0.985942578977924,0.478674114948279,0.665457953920232,0.516640078044363,0.00909075391244732,-27174.2203791469,0.0381385338197911,0.00944925025317301,"W10004_0079/PHK76",19,2
"29",29,0.639572143554688,29,0.109859154929577,0.462508635256283,22541.3186636546,-0.98074654891887,-0.979831902414451,-Inf,113.154221472737,0.165045145911217,-0.999801018569261,-54601.3674536256,-0.981534943165661,-0.98074654891887,-91106.2248229342,-0.979831902414451,-0.999782630684975,-0.999900119124962,-0.985486689780806,0.474766438296703,0.65983524354232,0.520395791630232,0.00932314175779939,-26002.0409780776,0.0458436265458278,0.00978742391444109,"W10004_0264/PHK76",18,2
"30",30,0.694107055664062,30,0.115551911009698,0.508012884011132,21556.3254675277,-0.979860464259733,-0.978811724523968,-Inf,108.703160422518,0.175509566562488,-0.999782015976034,-52172.9784192069,-0.980754754920792,-0.979860464259733,-86867.1199352576,-0.978811724523968,-0.999760141427554,-0.999890580568362,-0.984815228109883,0.472373074653569,0.656260713884958,0.522565334716392,0.00972119454959964,-24708.6725114648,0.0504366511450117,0.0102598723779112,"W10004_0062/PHK76",17,2
"31",31,0.60347610473633,31,0.137621220764404,0.378083658959581,22229.5947902054,-0.980305625530715,-0.979323963578658,-Inf,111.965868226485,0.163149318991554,-0.999789799043904,-53824.8457745514,-0.981146444354011,-0.980305625530715,-89666.8149020682,-0.979323963578658,-0.999769756678387,-0.999894487363215,-0.985151933329991,0.473263123072033,0.657619016744177,0.521787521371297,0.00952224034243909,-25528.5493767977,0.0487537328005649,0.0100234890302611,"W10004_0199/PHK76",16,2
"32",32,0.7171630859375,32,0.233330956286101,0.381515360694643,21818.6545529929,-0.979796803118807,-0.978729773541029,-Inf,110.121532033343,0.158113177217442,-0.999776832078058,-52815.9440110142,-0.980713338109689,-0.979796803118807,-87903.8786905308,-0.978729773541029,-0.999754070923657,-0.999887978454868,-0.984765618426121,0.471936769075196,0.655633349513981,0.522985103733511,0.00974397455603252,-24989.9533425119,0.0512982265497132,0.0102969804376309,"W10004_0632/PHK76",15,2
"33",33,1.00123596191406,33,0.215123533815822,0.728197001051658,21051.0041324783,-0.979132408228285,-0.978072754181548,-Inf,105.966864029307,0.161486615032235,-0.999762489070523,-50949.2619786281,-0.98004018874818,-0.979132408228285,-84907.0582902447,-0.978072754181548,-0.999739027230822,-0.999880778827556,-0.984262093176211,0.473049745599115,0.657023674897498,0.521704285459621,0.0100873699072318,-24182.7116511548,0.0489023459734374,0.0106320998991057,"W10004_0649/PHK76",14,2
"34",34,0.768020629882812,34,0.17421379162804,0.461790967856184,20999.1062114387,-0.978947150231281,-0.977994763421557,-Inf,105.31795040508,0.145494662164117,-0.999757280055985,-50841.1706246773,-0.979781486459694,-0.978947150231281,-84879.3012046119,-0.977994763421557,-0.999736090832635,-0.999878164106534,-0.98412118631594,0.475249578791822,0.660056472413864,0.519457483313492,0.0102200144529177,-24240.0932713819,0.0444335299455212,0.0107066456126671,"W10004_0949/PHK76",13,2
"35",35,0.918991088867188,35,0.171319570720576,0.652894711370399,20860.1362378363,-0.978875326409537,-0.977763296551808,-Inf,105.275832635316,0.176016853073827,-0.999756704590275,-50461.8814167764,-0.97981421106601,-0.978875326409537,-83984.0431494555,-0.977763296551808,-0.999732277548754,-0.999877875245314,-0.98406719398378,0.47188383759271,0.655326437291055,0.522805227068549,0.0102029125617553,-23871.5440947709,0.0511791929262832,0.0107721819878492,"F42/H95",12,2
"36",36,1.0543585205078,36,0.331764538096766,0.748764899006331,19453.6303904893,-0.977494609544434,-0.976243743261348,-Inf,98.3319292748942,0.253356286522282,-0.99972456369099,-47029.3445538004,-0.978559571501366,-0.977494609544434,-78224.9281779836,-0.976243743261348,-0.999694939049595,-0.999861741774301,-0.983019978014789,0.470559086228622,0.653122713391667,0.523780906442975,0.0108437856715234,-22209.7025887023,0.0535136915809539,0.0114964244492814,"W10004_0041/PHK76",11,2
"37",37,0.7943115234375,37,0.108896416473525,0.458963920028677,21943.4047159682,-0.980075494138192,-0.979301987706993,-Inf,109.343441673585,0.134629620885315,-0.999784698539212,-53171.9618400418,-0.980762211903698,-0.980075494138192,-89036.0997386304,-0.979301987706993,-0.999768410643748,-0.999891927109879,-0.984977382038853,0.478615398974252,0.665054019243571,0.516377061705366,0.00971820853240651,-25544.3842132776,0.0379460253031002,0.0101022201152167,"LH82/TX779",10,2
"38",38,1.02767944335938,38,0.211430812564624,0.725129614793028,20917.1827827067,-0.979077501040388,-0.978049462130587,-Inf,105.114804515281,0.165208660403013,-0.999762655007515,-50628.2016995507,-0.979962981009648,-0.979077501040388,-84440.6988669662,-0.978049462130587,-0.999739980087015,-0.999880862121419,-0.984220937862478,0.473824637366163,0.658094804933455,0.520915675254663,0.0101261732582726,-24078.9265481539,0.047332174470358,0.0106533873571417,"W10004_0389/PHK76",9,2
"39",39,0.827072143554688,39,0.125280758672323,0.560208836806791,20986.4834734866,-0.979071620505557,-0.978164331547688,-Inf,105.071944483427,0.0993320619940151,-0.999761697512055,-50801.516608552,-0.979852861181417,-0.979071620505557,-84871.9556799413,-0.978164331547688,-0.999741856875635,-0.999880381496247,-0.984216145283001,0.476251653661632,0.661491030220619,0.518487061432702,0.0101828758574818,-24263.170765278,0.0424480274448797,0.0106355102161641,"TX773/TX779",8,2
"40",40,0.687827606201182,40,0.135201625842336,0.450443481091206,21445.1194845847,-0.979539317291943,-0.978685805849786,-Inf,107.300496663045,0.0802895806124734,-0.999772827625939,-51934.8910749111,-0.980285980494296,-0.979539317291943,-86796.4612710795,-0.978685805849786,-0.999754629356455,-0.999885968376942,-0.984570941554045,0.476867145650564,0.662470984428805,0.517989834867451,0.00996143304013121,-24828.2644258346,0.0413245354409292,0.0103882366327297,"W10004_0782/PHK76",7,2
"41",41,0.808631439208995,41,0.169691567124265,0.532884091583464,21361.1381758417,-0.979833883689763,-0.978901006265057,-Inf,107.177219955771,0.073735865073507,-0.999783259222095,-51716.2793211386,-0.980639726262766,-0.979833883689763,-86315.8028465226,-0.978901006265057,-0.999763566842946,-0.99989120462913,-0.984795687263816,0.475189486247873,0.660197176501628,0.519742409506732,0.00977893144818617,-24641.0882324171,0.0447719164499214,0.0102515181701152,"W10004_0879/PHK76",6,2
"42",42,0.897064208984375,42,0.2614539879488,0.573396527456681,20477.875701432,-0.978673927677908,-0.977402481214847,-Inf,103.824693567229,0.107974244597395,-0.999753290730766,-49510.6793185754,-0.979740256074435,-0.978673927677908,-82219.2147610802,-0.977402481214847,-0.99972449134123,-0.999876161621718,-0.983914963307785,0.469124773796368,0.65141300441751,0.525513547306228,0.0102398399997183,-23290.382458932,0.0566825037627371,0.0109022605188682,"W10004_0179/PHK76",5,2
"43",43,1.02232360839844,43,0.29701593639702,0.644645444572136,19804.7683700985,-0.9781787524311,-0.976787629526209,-Inf,100.510342176086,0.129997519293583,-0.999744128812942,-47860.2235580364,-0.979333733572348,-0.9781787524311,-79441.3443824245,-0.976787629526209,-0.999711545725799,-0.999871562698261,-0.983540298115084,0.467857537412482,0.649513985082503,0.526655895292546,0.0104462358095096,-22485.0863031344,0.0591182595902521,0.0111740486246522,"W10004_0430/PHK76",4,2
"44",44,1.01055908203125,44,0.343612963028985,0.593456576241079,18804.4046599414,-0.976957456037707,-0.97558335427789,-Inf,95.2388515899396,0.167793552410185,-0.999713948188901,-45431.1489248172,-0.978114147366211,-0.976957456037707,-75493.4874019529,-0.97558335427789,-0.999680156698182,-0.999856413208546,-0.982613301071698,0.469149938612638,0.651014347748259,0.525054495077928,0.0110701657867501,-21400.2417693826,0.0562234357293816,0.0117903916124035,"W10004_0741/PHK76",3,2
"45",45,0.991154785156255,45,0.38267907441081,0.634819311541635,18358.5603147358,-0.976375541132129,-0.975076028434188,-Inf,92.8669828653403,0.216059248443041,-0.999699447622451,-44345.012447272,-0.977476658880367,-0.976375541132129,-73733.5169905262,-0.975076028434188,-0.999667637513587,-0.999849134492838,-0.982171525094453,0.470439577534547,0.65267258357985,0.523617597496937,0.0113967265946855,-20918.9318166102,0.0534805205940957,0.0120721610973593,"W10004_0822/PHK76",2,2
"46",46,1.14741516113281,46,0.498912539665561,0.758941584963101,17874.4382887963,-0.975745074870147,-0.973968600670472,-Inf,91.7908920581865,0.289391515110787,-0.999681767273483,-43107.5896292521,-0.977204535288766,-0.975745074870147,-71147.8666454325,-0.973968600670472,-0.999637358985307,-0.999840259651003,-0.981692520523979,0.461994870144044,0.640690325042988,0.531902636697282,0.0115367743000781,-19955.9121544146,0.0703146767445362,0.0124801320266236,"W10004_0271/PHK76",1,2
"47",47,1.05771545410155,47,0.340738099482974,0.703554414515218,19154.4586640819,-0.97738041310066,-0.976130998074236,-Inf,96.8312572640496,0.224077031703866,-0.999724653041087,-46301.411567343,-0.978446495520536,-0.97738041310066,-77013.6289183576,-0.976130998074236,-0.999695237052273,-0.999861786624546,-0.982934332854416,0.470615162505614,0.653172671792665,0.523696281779191,0.010900380337449,-21864.4409650104,0.0533730966235201,0.0115525505107176,"W10004_0892/PHK76",1,3
"48",48,0.939917602539055,48,0.188063745588078,0.412967752031805,21350.217454058,-0.979920533929225,-0.979096303757806,-Inf,106.616816564232,0.12673847743095,-0.999786385252752,-51715.6089265652,-0.980649370088585,-0.979920533929225,-86514.2579103258,-0.979096303757806,-0.999769193676802,-0.99989277377393,-0.984861750756167,0.477556547517251,0.663533083442874,0.517397369401471,0.00977348450256561,-24783.3207026861,0.0400369003149124,0.0101870847232743,"W10004_0966/PHK76",2,3
"49",49,1.05546386718751,49,0.301565229792848,0.445204995715271,20750.3305752863,-0.979351096418144,-0.978296843180327,-Inf,104.471720782604,0.141386532539154,-0.999773553707615,-50220.2659081619,-0.980262197571658,-0.979351096418144,-83691.2338601989,-0.978296843180327,-0.999750849398514,-0.999886332841469,-0.984430078850034,0.472985678972203,0.656989976844429,0.521824347311141,0.00997121469747538,-23834.9771085979,0.0490864560034582,0.0105168282761993,"W10004_0732/PHK76",3,3
"50",50,0.699050903320312,50,0.14022890148679,0.426215056635907,20923.6767069937,-0.979066230463988,-0.978159442301391,-Inf,104.813250023979,0.0641011881192223,-0.999762764051155,-50663.1090729094,-0.979867528886313,-0.979066230463988,-84632.1315164221,-0.978159442301391,-0.99974275754425,-0.99988091685705,-0.984212448284629,0.47611143239141,0.661293488109516,0.518626050370133,0.0101747568018048,-24190.7303167948,0.0427304119881997,0.0106365593335378,"W10004_0798/PHK76",4,3
"51",51,0.660690307617188,51,0.0623618341296442,0.480844636178821,21866.2481190487,-0.979935037700984,-0.979191361125507,-Inf,109.131068522827,0.00857554686130035,-0.999783122453256,-52978.9116272581,-0.980598760777186,-0.979935037700984,-88648.5964427704,-0.979191361125507,-0.999767866589476,-0.999891135976536,-0.984871422005299,0.478704593439119,0.6651435714832,0.516252547229314,0.00980112479569399,-25405.4891539374,0.0377256518461796,0.0101671306730196,"W10004_0078/PHK76",5,3
"52",52,0.61737777709962,52,0.0997575584711922,0.404387075275587,20493.1174061092,-0.978747324291193,-0.977866231767169,-Inf,102.577471495971,0.0420932913197018,-0.999756435765372,-49608.8556435516,-0.979521743618166,-0.978747324291193,-82900.0962204623,-0.977866231767169,-0.999737068626723,-0.999877740305755,-0.983970949893222,0.476744561966371,0.662099370050661,0.517912421331369,0.0103510854873728,-23706.6004120791,0.0413769142587678,0.0107933621301418,"W10004_0129/PHK76",6,3
"53",53,0.677627563476562,53,0.0807216458088209,0.499762861972984,20180.3632702766,-0.978403624229106,-0.977559723828199,-Inf,100.733890122339,0.0647672191159976,-0.999748546245088,-48845.945224145,-0.979142508252551,-0.978403624229106,-81727.2697642731,-0.977559723828199,-0.999729678690858,-0.999873780075966,-0.983710289338661,0.477986205528644,0.663750784186322,0.516583890917576,0.0105448222092923,-23413.8032429486,0.0387974729954703,0.0109611926452339,"B73/PHN82",7,3
"54",54,0.71038818359375,54,0.065751470850419,0.439937194360828,20123.6751635455,-0.978359959346811,-0.977441235534058,-Inf,100.646668078422,0.0822440824444312,-0.999746822541827,-48702.3659161633,-0.979159816368227,-0.978359959346811,-81413.8176947953,-0.977441235534058,-0.999725995403163,-0.999872914844525,-0.983676953254977,0.476635007771543,0.661847995298485,0.517923976646783,0.0105362251843024,-23292.4655561657,0.0415058830621689,0.0109970638559789,"W10004_0631/PHK76",8,3
"55",55,0.655059814453125,55,0.0404649007094727,0.489835656792057,20082.2263894228,-0.978352321258939,-0.977546433207907,-Inf,100.002657015931,0.0812506491283852,-0.999747581865149,-48615.5305338542,-0.979062498694931,-0.978352321258939,-81435.3247265625,-0.977546433207907,-0.99972936148907,-0.999873295995055,-0.983671445349617,0.479026676441113,0.66519449546743,0.51553047200876,0.0105855454468515,-23369.8529947917,0.0366953287219034,0.0109802230516239,"W10004_1018/PHK76",9,3
"56",56,0.699615478515625,56,0.0448889364281385,0.445360676081432,19737.3328795696,-0.977605476654668,-0.97653450146284,-Inf,99.429834239676,0.138601256804491,-0.999726147846398,-47739.4628283128,-0.978534311566648,-0.977605476654668,-79537.2599643864,-0.97653450146284,-0.999701444519478,-0.999862536958192,-0.983103609798061,0.473327888014093,0.657026913152417,0.521039981918594,0.0108574791154664,-22639.8550971954,0.0479646010205022,0.0114080139830103,"W10004_0256/PHK76",10,3
"57",57,0.649368286132812,57,0.02816700538382,0.450405188451839,20145.0271630378,-0.978368198319533,-0.977497059129095,-Inf,100.790594675092,0.0982133878487392,-0.999748427846203,-48758.2269586042,-0.979135443046799,-0.978368198319533,-81496.5024016422,-0.977497059129095,-0.999729064335514,-0.999873720644368,-0.983683665995944,0.47712886611713,0.662541634562629,0.517432355881518,0.010548160903962,-23311.6253164557,0.040510454579532,0.0109833290334661,"W10004_0688/PHK76",11,3
"58",58,0.654266357421875,58,0.0272033656588705,0.511409274559971,20429.2726149277,-0.978874919936346,-0.978162161207343,-Inf,101.474735452572,0.0600551600780328,-0.999761534354523,-49475.8737999757,-0.979512171004672,-0.978874919936346,-82974.6165633734,-0.978162161207343,-0.999745918823348,-0.999880299597564,-0.984068433262007,0.48061278130179,0.667547371576509,0.514076696452212,0.0103549018704213,-23854.8162595698,0.0336345821324045,0.0106976085660508,"W10004_1140/PHK76",12,3
