<Phenotype>
taxa    data
TX779/LH195    0.659745767396937
W10004_1099/PHK76    0.621064231033725
CG44/CGR01    0.516945907750081
W10004_0847/PHK76    0.657259028008644
W10004_0914/PHK76    0.711996617268041
W10004_0834/PHK76    0.706487922142958
W10004_0412/PHK76    0.714498477675531
W10004_0935/PHK76    0.68245459577195
W10004_0018/PHK76    0.650790120653538
W10004_0723/PHK76    0.657666496216782
W10004_1156/PHK76    0.604881531800124
W10004_0885/PHK76    0.660093586883745
W10004_0697/PHK76    0.651924980519716
W10004_0121/PHK76    0.66333405050984
W10004_0166/PHK76    0.619999148521894
W10004_0658/PHK76    0.563185285444807
W10004_0200/PHK76    0.669574656057915
W10004_0039/PHK76    0.668233818391341
W10004_0951/PHK76    0.654445772025819
W10004_0161/PHK76    0.597982355978637
W10004_0035/PHK76    0.580252661417416
W10004_0185/PHK76    0.593037757962043
PB80/TX779    0.608209294923807
W10004_0362/PHK76    0.634407017997428
W10004_0913/PHK76    0.629322115671197
W10004_0667/PHK76    0.652842634239282
W10004_0774/PHK76    0.67977261852179
W10004_0628/PHK76    0.62979669977809
W10004_0412/PHK76    0.665802994655037
W10004_0308/PHK76    0.601705793900923
LH195/TX779    0.623610244647644
W10004_1002/PHK76    0.690206224135901
W10004_0844/PHK76    0.642643792741517
LH82/TX779    0.639178591783543
W10004_0152/PHK76    0.661309228491336
W10004_1011/PHK76    0.688027540678322
W10004_0116/PHK76    0.716374618472255
W10004_0646/PHK76    0.726012854256598
W10004_0830/PHK76    0.72728202858816
W10004_0133/PHK76    0.683314685019422
W10004_0920/PHK76    0.720263383082632
W10004_0026/PHK76    0.737111682456448
W10004_0951/PHK76    0.685124720936943
B73/MO17    0.658861255990315
CG44/CGR01    0.634932800676399
PHB47/PHZ51    0.673671704164958
LH195/MO17    0.64372210269722
B73/PHN82    0.641549160453303
LH195/PHZ51    0.561483884543337
LH145/LH82    0.58876654966934
LH244/MO17    0.587485376883913
LH244/PHK76    0.60286705288094
PHG29/PHG47    0.615640932768718
PHB47/PHK76    0.66334757423434
PHRE1/PHTD5    0.609550933880477
W10004_0206/PHK76    0.681303331261302
W10004_0823/PHK76    0.665480479834335
W10004_0938/PHK76    0.677501203308361
W10004_0127/PHK76    0.692480538604256
W10004_0705/PHK76    0.729248922133399
W10004_0394/PHK76    0.686858649307017
W10004_0727/PHK76    0.733034794272314
W10004_0299/PHK76    0.737515038681774
W10004_0626/PHK76    0.702607339176943
W10004_0253/PHK76    0.686815148873391
W10004_0842/PHK76    0.680544943505303
W10004_1081/PHK76    0.675217828722407
W10004_0086/PHK76    0.675714644270422
W10004_0997/PHK76    0.634517703937945
W10004_0220/PHK76    0.669740894304607
W10004_0042/PHK76    0.654175845481882
W10004_0751/PHK76    0.68635109844557
W10004_0238/PHK76    0.689714616440138
W10004_0138/PHK76    0.679303219564931
W10004_1117/PHK76    0.627310016781568
W10004_0106/PHK76    0.605557919749685
W10004_0150/PHK76    0.666614891439472
W10004_0395/PHK76    0.611986797290358
F42/H95    0.63323051199262
W10004_0467/PHK76    0.612216209667863
W10004_0011/PHK76    0.647186076397439
W10004_0956/PHK76    0.693894285182247
W10004_0982/PHK76    0.668785441196715
W10004_0223/PHK76    0.684501264547624
W10004_0013/PHK76    0.725149194253275
W10004_0789/PHK76    0.685477218909335
W10004_0620/PHK76    0.69233083081973
W10004_0262/PHK76    0.728161337492974
W10004_0146/PHK76    0.711225434649053
TX110/87916    0.722305045023276
W10004_0695/PHK76    0.70379638671875
W10004_0856/PHK76    0.67986202435442
W10004_1112/PHK76    0.722295080126111
W10004_1099/PHK76    0.702018399151436
W10004_0148/PHK76    0.734052488065169
W10004_0682/PHK76    0.73682307675888
W10004_0859/PHK76    0.750637814510119
W10004_0329/PHK76    0.732918680324953
REDEAR/LH195    0.724391657165891
W10004_0276/PHK76    0.68681845962817
W10004_1015/PHK76    0.666394184147968
B73/PHZ51    0.654403417019126
TX714/PHZ51    0.678025305706522
B73/PHK76    0.675622800014918
B73/PHK76    0.678321432482478
PHB47/MO17    0.620848213221979
PHB47/PHZ51    0.665200215861727
TX714/PHZ51    0.674646472705641
B73/PHN82    0.633828383591316
PHB47/MO17    0.634011920325025
B73/PHZ51    0.664564245556342
W10004_0134/PHK76    0.665188216666473
W10004_1014/PHK76    0.654837803165626
W10004_0696/PHK76    0.657997428281995
W10004_0781/PHK76    0.715840242346939
W10004_0027/PHK76    0.756880198015317
W10004_0038/PHK76    0.724222445246093
W10004_1140/PHK76    0.753797775437955
W10004_0736/PHK76    0.725925620031292
W10004_0760/PHK76    0.72418836442526
W10004_0270/PHK76    0.713068732381959
W10004_0396/PHK76    0.678779162475216
W10004_0664/PHK76    0.674441279724136
W10004_0974/PHK76    0.674458114762321
W10004_0487/PHK76    0.677239673256215
TX773/TX779    0.694150993419077
W10004_0918/PHK76    0.697468128301965
W10004_0955/PHK76    0.682492687444019
W10004_0840/PHK76    0.67854820726887
W10004_0984/PHK76    0.665797532960282
W10004_0608/PHK76    0.670471678129984
W10004_0097/PHK76    0.667767328825021
W10004_0812/PHK76    0.675139095643451
F42/OH43    0.581295111698624
W10004_0747/PHK76    0.561422082149621
W10004_0046/PHK76    0.593937204018262
W10004_1072/PHK76    0.635747782546841
W10004_0061/PHK76    0.653491339567966
W10004_0072/PHK76    0.686334571532114
W10004_0110/PHK76    0.664779210105486
W10004_0419/PHK76    0.712090848573151
W10004_0068/PHK76    0.684341214204425
B73/TX779    0.642734757117479
W10004_0242/PHK76    0.684571260531273
W10004_1037/PHK76    0.675404579675637
W10004_1123/PHK76    0.655329448420827
W10004_0891/PHK76    0.643789167884442
W10004_0991/PHK76    0.703910838946227
W10004_0424/PHK76    0.727338483397877
B37/H95    0.764686833225451
W10004_0964/PHK76    0.710110765646738
W10004_0907/PHK76    0.719131406628761
W10004_0672/PHK76    0.735088483140917
W10004_0010/PHK76    0.733339317142025
W10004_0112/PHK76    0.74046148255814
W10004_0711/PHK76    0.72306818783617
W10004_0953/PHK76    0.701599046203988
LH244/MO17    0.666934566260373
LH244/PHN82    0.62745609642094
LH244/PHZ51    0.660288846226543
LH145/LH82    0.609998481218205
PHRE1/PHTD5    0.598251832561728
LH195/PHK76    0.652129038321369
PHB47/PHK76    0.657369676438053
PHG29/PHG47    0.690658945928115
LH195/PHZ51    0.705179648278853
PHJ89/PH207    0.656313588137224
W10004_0053/PHK76    0.710782923711933
W10004_0807/PHK76    0.680702106499233
W10004_0746/PHK76    0.698868427927233
W10004_0654/PHK76    0.672434471218537
W10004_0007/PHK76    0.694731173000464
W10004_0034/PHK76    0.687892935774622
W10004_0858/PHK76    0.726503191404679
W10004_0787/PHK76    0.758509449692552
W10004_0622/PHK76    0.72599769247281
W10004_0194/PHK76    0.702407311248961
W10004_0773/PHK76    0.682938325976957
W10004_0261/PHK76    0.692069341332873
W10004_0886/PHK76    0.665669149981287
W10004_0213/PHK76    0.658584823712483
W10004_0950/PHK76    0.633783672483025
W10004_1084/PHK76    0.674925444695682
W10004_0701/PHK76    0.635906308789716
W10004_0227/PHK76    0.70035007451294
W10004_0801/PHK76    0.63214081937199
B37/OH43    0.590158317795544
W10004_0616/PHK76    0.611570755321103
W10004_0832/PHK76    0.666100187296346
W10004_0118/PHK76    0.633758308351502
W10004_0203/PHK76    0.611275164447603
W10004_0241/PHK76    0.561423951624707
W10004_0876/PHK76    0.624179917152482
W10004_0691/PHK76    0.657767373040584
W10004_0988/PHK76    0.65767519649566
W10004_0869/PHK76    0.700008570050108
W10004_0625/PHK76    0.657218997444352
W10004_0032/PHK76    0.652889178550407
W10004_0119/PHK76    0.597338185727018
PHW52/PHN82    0.69168960195633
W10004_0132/PHK76    0.648645846840422
W10004_0783/PHK76    0.656242490510637
W10004_0474/PHK76    0.694431282359467
W10004_0820/PHK76    0.725520870032413
W10004_0167/PHK76    0.718851905944716
W10004_0649/PHK76    0.738260615212892
W10004_0888/PHK76    0.720815814252685
B73/PHM49    0.740339864567676
W10004_1045/PHK76    0.734198457192792
W10004_0775/PHK76    0.69744332631429
W10004_0393/PHK76    0.686487077696337
W10004_0196/PHK76    0.694132294840061
LH74/PHN82    0.656371766956853
PHB47/PHN82    0.633600536634162
PHJ40/PHAJ0    0.689882255529359
B73/MO17    0.689408165972546
LH195/PHN82    0.648741814397996
LH244/PHK76    0.687079008392226
LH195/MO17    0.683930292094921
W10004_0069/PHK76    0.677383402611459
W10004_0344/PHK76    0.690263982545119
W10004_0361/PHK76    0.666612480741098
W10004_0037/PHK76    0.703310536899898
W10004_0417/PHK76    0.742730158940265
W10004_0714/PHK76    0.699696686993131
W10004_0619/PHK76    0.716992330500366
W10004_1004/PHK76    0.700898915409048
PHG39/PHN82    0.699191154579767
W10004_0221/PHK76    0.716305712212069
W10004_0732/PHK76    0.718766362556332
W10004_1032/PHK76    0.634970959199984
W10004_0087/PHK76    0.645699941952964
W10004_0828/PHK76    0.679659264955725
W10004_0311/PHK76    0.662953096277573
2369/LH123HT    0.638294095701197
F42/MO17    0.654897855117852
W10004_0410/PHK76    0.688940447947831
W10004_0745/PHK76    0.691768565778799
W10004_1118/PHK76    0.676214649438722
W10004_0602/PHK76    0.595399604079446
W10004_0689/PHK76    0.67992669345121
TX777/LH195    0.670276381321376
W10004_0975/PHK76    0.661296047858253
W10004_0062/PHK76    0.669886934584466
W10004_0268/PHK76    0.676471865137898
W10004_0803/PHK76    0.64754668445122
W10004_0678/PHK76    0.657604298802282
W10004_0160/PHK76    0.656179681004019
W10004_0008/PHK76    0.655569405391298
W10004_0225/PHK76    0.696996444310897
W10004_0884/PHK76    0.626985726185396
W10004_0327/PHK76    0.690694010416667
W10004_0675/PHK76    0.683875655296841
W10004_1018/PHK76    0.66562653662958
W10004_0659/PHK76    0.713499777562787
W10004_0336/PHK76    0.740450074477281
W10004_0784/PHK76    0.746921252721755
W10004_0144/PHK76    0.713700882753242
W10004_0833/PHK76    0.702186901986103
W10004_0639/PHK76    0.746473594423129
W10004_1146/PHK76    0.753625516563447
CG119/CG108    0.652666340552359
W10004_0963/PHK76    0.65559589443201
B73/PHN82    0.674278243987976
B14A/H95    0.63261222791755
B14A/OH43    0.595367523435364
W10004_0204/PHK76    0.701377566366341
W10004_0779/PHK76    0.696159781899271
W10004_0674/PHK76    0.701452003135813
W10004_0169/PHK76    0.730717687100933
W10004_0901/PHK76    0.722612323248099
W10004_0889/PHK76    0.708669567628988
W10004_1104/PHK76    0.731641429744355
B37/MO17    0.705728808015425
W10004_0894/PHK76    0.72167905095736
W10004_0717/PHK76    0.675868332006369
W10004_0258/PHK76    0.629034317105537
W10004_0310/PHK76    0.660736401214917
W10004_0254/PHK76    0.686074879475218
W10004_1057/PHK76    0.681930134584149
W10004_0703/PHK76    0.683671522881864
W10004_0189/PHK76    0.642713501908397
W10004_1000/PHK76    0.66297774829185
B14A/MO17    0.642172068803567
W10004_0129/PHK76    0.642743559337798
W10004_0601/PHK76    0.588115644454956
W10004_0076/PHK76    0.65517341930427
W10004_0800/PHK76    0.626670184011504
