"","PlotID","BI","GLI","NGRDI","VARI","BGI","NDVI","Pedigree","Exp_row","Exp_range"
"55",55,0.0561031705188079,0.220876977611454,0.324483630590053,0.707556083346761,0.812879761504875,0.747466075536162,"W10004_1018/PHK76",9,3
"56",56,0.0566116502933877,0.225714254548205,0.323341309972145,0.689292635847306,0.798831731858417,0.746508097664035,"W10004_0256/PHK76",10,3
"57",57,0.0580873103675222,0.218802091830649,0.317187768547941,0.684627972521175,0.810233041308809,0.741652371628557,"W10004_0688/PHK76",11,3
"58",58,0.0560260311724994,0.210675701340002,0.31156477960902,0.677152953656713,0.819107521923323,0.74167541674575,"W10004_1140/PHK76",12,3
"59",59,0.0628236564370322,0.191548756071527,0.301602807901599,0.692646766524598,0.865719336935439,0.716542240515397,"W10004_1001/PHK76",13,3
"60",60,0.0608159820578276,0.221481313698936,0.317357239050026,0.684277243028277,0.805041381522921,0.744034115302008,"W10004_0715/PHK76",14,3
"61",61,0.0566388787998037,0.240569479238632,0.336008545342515,0.701581770578347,0.771940065722026,0.760299536159377,"W10004_0220/PHK76",15,3
"62",62,0.0543418620109856,0.249999774409136,0.340149346289157,0.683386033172231,0.74827589487468,0.766692822824796,"W10004_0008/PHK76",16,3
"63",63,0.0610099946495835,0.229574914545624,0.329669954786496,0.704986662427842,0.794394332479876,0.745612158651488,"LH74/PHN82",17,3
"64",64,0.0661200232757119,0.231673853808269,0.332140626830177,0.706740574738177,0.796250169513943,0.738262557614504,"W10004_0098/PHK76",18,3
"65",65,0.0730589225874801,0.192373804550958,0.303754959571485,0.70503003774728,0.870291711750812,0.697666498761204,"W10004_0032/PHK76",19,3
"66",66,0.0629571148536159,0.217518756376466,0.316987999592511,0.683708647155021,0.812479918388741,0.735395512507585,"W10004_0885/PHK76",20,3
"67",67,0.0625133614866655,0.201051345815323,0.301052802470629,0.67379698117751,0.83888151991078,0.728371609132741,"B14A/H95",21,3
"68",68,0.0636126534168392,0.18724915170867,0.295972839094423,0.68061848673185,0.87302149620621,0.714111794724838,"W10004_0093/PHK76",22,3
"69",69,0.0609850614328951,0.204238282785083,0.310520524617219,0.689698624777902,0.84473215890599,0.72402128138856,"W10004_0776/PHK76",23,3
"70",70,0.0748956528151861,0.177939662159816,0.289544065791521,0.687662277347242,0.896697560704755,0.689577314268903,"W10004_0828/PHK76",23,4
"71",71,0.0629203918821814,0.186567674297699,0.29177742479626,0.669309479265825,0.866955296312471,0.708688909843868,"W10004_0981/PHK76",22,4
"72",72,0.0579408500210782,0.197773326222762,0.296122019093405,0.655028149588724,0.840341149087826,0.724259669937429,"W10004_0636/PHK76",21,4
"73",73,0.0623567637465181,0.186383550811395,0.290892146839039,0.662052760645664,0.867967841627942,0.703608834429092,"LOCAL_CHECK",20,4
"74",74,0.0578295901723917,0.22175954327226,0.31676304367007,0.672134420886727,0.802158222497928,0.737048650133932,"W10004_0110/PHK76",19,4
"75",75,0.0601534493586393,0.195068666913496,0.29705953321945,0.66512133215407,0.851184523140491,0.717874088467805,"W10004_0733/PHK76",18,4
"76",76,0.0597086340133011,0.184458077052451,0.288886399004812,0.661437770436646,0.86863670573987,0.706936298265661,"W10004_0465/PHK76",17,4
"77",77,0.0623007037652569,0.180578041869353,0.289006779792612,0.674500524741162,0.879900765342797,0.703283515235335,"W10004_0774/PHK76",16,4
"78",78,0.0580100214390281,0.223801479265217,0.317306288212692,0.670033471753112,0.794562875164843,0.742792312137437,"W10004_0047/PHK76",15,4
"79",79,0.0605505520757976,0.194082884672899,0.302027414961052,0.688964567279508,0.854899600444324,0.723018367407278,"W10004_0687/PHK76",14,4
"80",80,0.0580590126945169,0.234953293158913,0.326085607456063,0.675744514009675,0.774748382672587,0.754005224235494,"W10004_0852/PHK76",13,4
"81",81,0.0605346232763719,0.191991934331303,0.301973745511815,0.698484680496483,0.861999741152025,0.723987762649513,"W10004_0014/PHK76",12,4
"82",82,0.0588215648883337,0.205988349673485,0.308244743643923,0.67874852782942,0.830029165762813,0.73014266841303,"W10004_0667/PHK76",11,4
"83",83,0.0633605990492442,0.171139077474926,0.283298560448136,0.671653154521823,0.900418349988361,0.694044997454527,"W10004_0684/PHK76",10,4
"84",84,0.062719395813479,0.192750742204299,0.295264672410271,0.661574376871049,0.856228005612563,0.715904814184647,"W10004_0409/PHK76",9,4
"85",85,0.0645564613559727,0.152682984241334,0.274530040500073,0.682369384494463,0.946853666655512,0.67868641271829,"W10004_0291/PHK76",8,4
"86",86,0.06633912743121,0.165788408958335,0.285696859533991,0.697650189554305,0.92177705802217,0.688352787990267,"W10004_0691/PHK76",7,4
"87",87,0.0574883343348256,0.208253857467779,0.307724841421296,0.670517917668724,0.823164140075282,0.73203212607279,"W10004_0189/PHK76",6,4
"88",88,0.0597146681903185,0.207287517492024,0.30950040253619,0.687786519486809,0.828392536278218,0.73383899402103,"W10004_0932/PHK76",5,4
"89",89,0.0574545294834207,0.216793497433732,0.31640949451552,0.687862756100967,0.815263875080996,0.74287599996795,"W10004_0231/PHK76",4,4
"90",90,0.0593283916717774,0.207714469311448,0.314110319405353,0.695441360588347,0.835349483237465,0.734788402710713,"W10004_0487/PHK76",3,4
"91",91,0.0596256930008817,0.238929650363223,0.328267275116944,0.671984317297426,0.768977175845697,0.750786726203976,"W10004_1052/PHK76",2,4
"92",92,0.0568457136725625,0.191985487950858,0.296353766832571,0.667691754530841,0.854162157618941,0.719735897132257,"W10004_1080/PHK76",1,4
"93",93,0.06047773313636,0.182139841647871,0.288019007189635,0.657013034322075,0.87332921068044,0.703071017999534,"W10004_0618/PHK76",1,5
