"","PlotID","BI","GLI","NGRDI","VARI","BGI","NDVI","Pedigree","Exp_row","Exp_range"
"105",105,0.0938174941762194,0.139504538446571,0.247833916228252,0.593411023179667,0.925640796886636,0.64875097584157,"W10004_0757/PHK76",13,5
"106",106,0.112306914395471,0.141383659820586,0.252380265874845,0.596805409889496,0.931691911154367,0.612910299747445,"W10004_0645/PHK76",14,5
"107",107,0.145405792028464,0.104382773502459,0.233571558585388,0.624657135730808,1.02551637734632,0.530664118153778,"W10004_1004/PHK76",15,5
"108",108,0.131599934151176,0.123071309270827,0.244459954713816,0.621734697002679,0.982372147489057,0.57201005225485,"W10004_1105/PHK76",16,5
"109",109,0.101943964629,0.166531953065884,0.269428428255142,0.607590431165559,0.885333733810085,0.648662697499168,"W10004_0614/PHK76",17,5
"110",110,0.0983183577633441,0.172139278361798,0.278918127233093,0.627605490322201,0.878701600709086,0.658319308138473,"W10004_0768/PHK76",18,5
"111",111,0.137201692553048,0.106500499156565,0.242190637316715,0.661747962091209,1.02784060183816,0.548980724187042,"W10004_0501/PHK76",19,5
"112",112,0.124659070097501,0.141385811222024,0.264028772554883,0.646316650060303,0.94974726098678,0.586745731244247,"W10004_0969/PHK76",20,5
"113",113,0.12496309655747,0.116829647065984,0.239524287493986,0.610920331003565,0.986731632096243,0.574574024877555,"W10004_0792/PHK76",21,5
"114",114,0.11784221098894,0.117999461793013,0.231106459494022,0.569996194830875,0.969568569236936,0.580253673454348,"W10004_0624/PHK76",22,5
"115",115,0.112690982700871,0.137887657707955,0.264571339987795,0.662854553683632,0.962841068620829,0.601428802274452,"W10004_0799/PHK76",23,5
"116",116,0.0959903039396086,0.17110728732213,0.27920404671204,0.628363105360609,0.882018903422626,0.641974741267092,"W10004_0680/PHK76",23,6
"117",117,0.102281598391226,0.118739494060599,0.244476826334351,0.638064438493993,0.985943230361489,0.616402002851916,"W10004_0784/PHK76",22,6
"118",118,0.093586260073249,0.156477197648228,0.261688324799642,0.602685123251313,0.896462428090533,0.654715075929599,"TX714/TX779",21,6
"119",119,0.101908972751798,0.135483811799975,0.252057409711287,0.62645511993346,0.94551859752108,0.635049643219279,"W10004_0661/PHK76",20,6
"120",120,0.0832130311521746,0.173023170189102,0.272322857795046,0.605609069325253,0.860385119765483,0.681315146328874,"REDEAR/LH195",19,6
"121",121,0.0994662276537122,0.142955440794438,0.255462482333241,0.615453829896229,0.930936025434255,0.63385689965024,"W10004_0756/PHK76",18,6
"122",122,0.0985253498298626,0.136924596569027,0.251619187912625,0.611350194394102,0.941341161169792,0.626691592566015,"W10004_0814/PHK76",17,6
"123",123,0.11330978595698,0.114838408460764,0.23016686741194,0.577982940952953,0.979757324066567,0.59620993639013,"W10004_0006/PHK76",16,6
"124",124,0.0927795896013693,0.165314400632533,0.262551385257281,0.577765938759106,0.871652400422019,0.674418898308868,"W10004_0119/PHK76",15,6
"125",125,0.0680583996937399,0.215503923796433,0.304434106253511,0.620226925586648,0.788252662020944,0.738500108209113,"W10004_0178/PHK76",14,6
"126",126,0.0785800183621344,0.179611237555953,0.273621071546031,0.590167630064887,0.84588522723217,0.691992825552807,"W10004_0922/PHK76",13,6
"127",127,0.0902055161197361,0.163464401624592,0.269476132938779,0.608254216617435,0.888577590667462,0.653901417474412,"W10004_0974/PHK76",12,6
"128",128,0.11361756764007,0.127447368456649,0.242508038595252,0.590225869239997,0.960932321515714,0.586094114595123,"W10004_0702/PHK76",11,6
"129",129,0.099918352294388,0.142178857399208,0.253764785166569,0.604171341303521,0.934921803982343,0.61436318526343,"W10004_0010/PHK76",10,6
"130",130,0.122841530738761,0.112323917624037,0.231495883511439,0.590711336385474,0.996732567293628,0.562552236247093,"W10004_0212/PHK76",9,6
"131",131,0.128533520239149,0.0964666329009828,0.222076456804263,0.589923748983657,1.03032090087931,0.5313880410525,"W10004_0896/PHK76",8,6
"132",132,0.123434376585934,0.088395430931234,0.21273891732842,0.574929548082389,1.03786452029468,0.532988521448336,"W10004_0203/PHK76",7,6
"133",133,0.0909551438438417,0.121003447632095,0.234926048163265,0.585160003578278,0.965393853419906,0.61142183371626,"W10004_0346/PHK76",6,6
"134",134,0.108022977923046,0.0937974818984968,0.22653650351524,0.627288650275242,1.04381182115532,0.554825207998798,"W10004_0787/PHK76",5,6
"135",135,0.0889660579191717,0.141151139943309,0.243831871981682,0.571222780309437,0.920453625487634,0.640863567715223,"W10004_0116/PHK76",4,6
"136",136,0.112533034216045,0.0837404137821764,0.214944746337208,0.616036366167963,1.06161092157088,0.545909604667303,"W10004_0396/PHK76",3,6
"137",137,0.128364276966825,0.0644672373526861,0.201278760451311,0.601101607794144,1.10334626030413,0.500505139447618,"W10004_0637/PHK76",2,6
"138",138,0.124822798051156,0.0748785547140048,0.203137727746228,0.570452173160528,1.07203897228286,0.515754836716797,"W10004_0745/PHK76",1,6
"139",139,0.11062344975645,0.0947969677036154,0.220696306939656,0.593417029678435,1.03208165459208,0.553443203146178,"W10004_0505/PHK76",1,7
"140",140,0.120394212803599,0.0800639285343471,0.207242668182503,0.575886837581953,1.06118766729157,0.527403629353671,"W10004_0097/PHK76",2,7
"141",141,0.173955526711928,0.0328683333130234,0.167663970278797,0.526707110581928,1.16355831579695,0.414708209705238,"W10004_0467/PHK76",3,7
"142",142,0.146070657582725,0.0579105943217779,0.188527143044331,0.549830405740609,1.10841632311665,0.472162647803924,"W10004_0807/PHK76",4,7
"143",143,0.13404456960438,0.0723343662155738,0.209044531353504,0.609417218598632,1.09375143589936,0.509521309201589,"W10004_0963/PHK76",5,7
