"","PlotID","Python_Height","X","LAI","FieldImageR_Height","BI","GLI","NGRDI","VARI","BGI","NDVI","myIndex.1","myIndex.2","myIndex.3","myIndex.4","myIndex.5","myIndex.6","myIndex.7","myIndex.8","myIndex.9","myIndex.10","myIndex.11","myIndex.12","myIndex.13","myIndex.14","myIndex.15","myIndex.16","Pedigree","Exp_row","Exp_range"
"352",352,0.941238403320312,352,0.860481312388764,0,24575.648219274,-0.981293186102156,-0.979760459495013,-Inf,124.190375442222,0.142138642587508,-0.999797907119785,-59518.4304130633,-0.982500485486428,-0.981293186102156,-98967.2689584788,-0.979760459495013,-0.999760485172223,-0.999898557299343,-0.985896170328283,0.465725753626864,0.647314778520371,0.529572969815897,0.00883539568269404,-28104.8846752968,0.0641892317161236,0.00963356890426022,"W10004_0760/PHK76",15,16
"353",353,0.452867431640612,353,0.831501973226031,0,23538.7215092082,-0.980612279976535,-0.978913702069451,-Inf,119.485266616784,0.137612297264702,-0.999784169950228,-56954.1382547353,-0.981933851310976,-0.980612279976535,-94492.6916291729,-0.978913702069451,-0.999741520742177,-0.999891661778938,-0.985380592886534,0.463246893192476,0.643672514764977,0.531879971103036,0.00912363975823628,-26740.3952674554,0.0690095907140206,0.0100084131300045,"W10004_0270/PHK76",14,16
"354",354,0.396133422851562,354,0.869359956659701,0,23933.2114118689,-0.981105416856839,-0.978450262680516,-Inf,124.648387831185,0.208330816839549,-0.999797227134455,-57703.107740687,-0.982988293986811,-0.981105416856839,-94446.9841219158,-0.978450262680516,-0.99973317690782,-0.999898215973374,-0.985755984135488,0.445218298449895,0.618557612541682,0.550033696261934,0.00858417350631762,-26172.7688437349,0.105372371284512,0.00993865284581157,"W10004_0396/PHK76",13,16
"355",355,0.344253540039062,355,0.748220089769386,0,27410.8191783672,-0.983678709183911,-0.982084728367342,-Inf,138.957577806887,0.111189754450513,-0.999850071541617,-66375.2831693423,-0.98484317891135,-0.983678709183911,-110151.824329363,-0.982084728367342,-0.999814839533768,-0.999924741793439,-0.987704517695651,0.462779608526452,0.643792957835583,0.533121897372098,0.00764034093688606,-31196.1008285862,0.0706814282419465,0.00844089781488319,"W10004_0664/PHK76",12,16
"356",356,0.114181518554688,356,0.704457514316669,0,26975.347079966,-0.983496062886482,-0.981425984534611,-Inf,138.798508838564,0.148113162520846,-0.999847224520511,-65191.9932405165,-0.984967053557517,-0.983496062886482,-107368.716121872,-0.981425984534611,-0.999802279013383,-0.999923312700492,-0.987566786032434,0.452711792123971,0.629652104317703,0.543143803220174,0.00757675448127352,-30053.3734866828,0.0908660895632626,0.00862150268005905,"W10004_0974/PHK76",11,16
"357",357,0.327865600585938,357,0.640767683021204,0,23194.5545580113,-0.980476377295403,-0.97883741393763,-Inf,117.580422697034,0.130076094611996,-0.999784154392598,-56115.0200870079,-0.981743279832447,-0.980476377295403,-93158.8373059778,-0.97883741393763,-0.999743950768533,-0.999891653969618,-0.98527859492913,0.464340280871371,0.645169258196296,0.530752584105006,0.00921999141978356,-26387.0122992642,0.0667736696901228,0.0100651371850092,"W10004_0487/PHK76",10,16
"358",358,0.715133666992188,358,0.651035016444186,0,23313.6819882945,-0.980971233545975,-0.979527430857397,-Inf,117.992918630186,0.14571439665179,-0.999799830607264,-56438.1693403747,-0.982123520565572,-0.980971233545975,-93787.1344659227,-0.979527430857397,-0.999766238764157,-0.999899522814627,-0.985655231058452,0.466553297267092,0.648393026526746,0.528665113085725,0.00902429227447962,-26604.9750896772,0.0624359891877527,0.00977496255631013,"TX773/TX779",9,16
"359",359,0.679551544189451,359,0.470089769385544,0,23330.0239885614,-0.980542027769016,-0.979565251879797,-Inf,116.187299977462,0.0905426327622101,-0.999787442695745,-56562.7146232439,-0.981385436902639,-0.980542027769016,-94730.6490038314,-0.979565251879797,-0.9997645058949,-0.999893304568845,-0.985328473567294,0.476118401994565,0.661675253981489,0.518991089194533,0.00940266877845725,-27189.9531289911,0.0431024194981562,0.00990692749342298,"W10004_0918/PHK76",8,16
"360",360,0.89776611328125,360,0.425730315341459,0,25418.0979938855,-0.982418716141662,-0.981561670478009,-Inf,126.384524983736,0.0927398096968491,-0.99982797181945,-61679.5549411345,-0.983163886249141,-0.982418716141662,-103370.656439529,-0.981561670478009,-0.999809452164449,-0.999913648599567,-0.986750754745791,0.477284667352652,0.663782119208977,0.518298917562611,0.008495318002563,-29706.5010702818,0.0412164250446363,0.00893576532924106,"W10004_0955/PHK76",7,16
"361",361,0.349960327148438,361,0.33047011027278,0,24951.5232369129,-0.981570680609224,-0.980081553960272,-Inf,124.910691308529,0.118788413916452,-0.999803727521592,-60454.32742344,-0.982698003613899,-0.981570680609224,-100956.269019111,-0.980081553960272,-0.999764547755648,-0.999901478912799,-0.98610656403008,0.469392111786959,0.652517811178436,0.525976742889735,0.00873381266408183,-28857.1011397651,0.0569095309771585,0.00948807814256091,"W10004_0840/PHK76",6,16
"362",362,0.399703979492188,362,0.414373621270173,0,29346.3372496046,-0.984599310508144,-0.983653463749002,-Inf,146.068420347498,0.0476457615259522,-0.999865599971405,-71247.9743060498,-0.985361730085692,-0.984599310508144,-119307.712270463,-0.983653463749002,-0.999845877041591,-0.999932536456235,-0.988400155160458,0.475074984059765,0.661238362737157,0.521058400993721,0.00737799247082612,-34255.5271174377,0.0461967915605555,0.00785567276002494,"W10004_0984/PHK76",5,16
"363",363,0.0884246826171875,363,0.630523953254392,0,29615.4580897442,-0.985000242345014,-0.983384331517407,-Inf,150.123259337037,0.0827795704477585,-0.999874216776669,-71727.5433595311,-0.986151489368848,-0.985000242345014,-119011.100479552,-0.983384331517407,-0.999840540844053,-0.999936861754564,-0.988704539524243,0.461272598933463,0.642016485014929,0.534962247574618,0.00697509502624657,-33701.1122285867,0.0740286735114923,0.0077796331946116,"W10004_0608/PHK76",4,16
"364",364,0.116198425292964,364,0.755146262188516,0,30874.5194557577,-0.985529476152056,-0.984065548020807,-Inf,155.773158992966,0.0616912762590513,-0.999882587688499,-74839.5627118644,-0.986584471420348,-0.985529476152056,-124462.932747986,-0.984065548020807,-0.999852724039631,-0.999941063624031,-0.989104422508003,0.463999875102582,0.645967965979615,0.53236826573342,0.00675563694184443,-35372.407168658,0.0686775780489271,0.00748496041150153,"W10004_0097/PHK76",3,16
